timestamp_ms,id,signal_name,value
2743,104,Yaw,150.3316
2743,105,Pitch,-0.2233
2743,106,Roll,0.9464
2743,113,GyroX,0.0007
2743,114,GyroY,0.0009
2743,115,GyroZ,-0.0089
2743,101,AccelX,-0.0193
2743,102,AccelY,-0.1656
2743,103,AccelZ,-9.8586
2752,20,APPS1,1706.0000
2752,21,SIM-IN2,13.0000
2752,22,SIM-IN3,13.0000
2752,23,SIM-IN4,13.0000
2761,24,SIM-IN5,11.0000
2761,25,SIM-IN6,14.0000
2761,26,SIM-IN7,14.0000
2761,27,SIM-IN8,14.0000
2763,104,Yaw,150.3305
2763,105,Pitch,-0.2223
2763,106,Roll,0.9446
2763,113,GyroX,-0.0008
2763,114,GyroY,-0.0008
2763,115,GyroZ,-0.0085
2763,101,AccelX,-0.0591
2763,102,AccelY,-0.1504
2763,103,AccelZ,-9.7961
2783,104,Yaw,150.3302
2783,105,Pitch,-0.2236
2783,106,Roll,0.9470
2783,113,GyroX,-0.0006
2783,114,GyroY,-0.0001
2783,115,GyroZ,-0.0091
2783,101,AccelX,-0.0341
2783,102,AccelY,-0.1723
2783,103,AccelZ,-9.8317
2801,29,BS2,14.0000
2801,30,SIM-IN14,13.0000
2801,31,SIM-IN15,15.0000
2801,32,SIM-IN16,407.0000
2803,104,Yaw,150.3268
2803,105,Pitch,-0.2222
2803,106,Roll,0.9485
2803,113,GyroX,-0.0001
2803,114,GyroY,0.0006
2803,115,GyroZ,-0.0101
2803,101,AccelX,-0.0521
2803,102,AccelY,-0.1588
2803,103,AccelZ,-9.8485
2822,24,SIM-IN5,12.0000
2822,25,SIM-IN6,12.0000
2822,26,SIM-IN7,13.0000
2822,27,SIM-IN8,14.0000
2823,104,Yaw,150.3316
2823,105,Pitch,-0.2236
2823,106,Roll,0.9517
2823,113,GyroX,-0.0006
2823,114,GyroY,-0.0008
2823,115,GyroZ,-0.0074
2823,101,AccelX,-0.0416
2823,102,AccelY,-0.2007
2823,103,AccelZ,-9.8211
2842,20,APPS1,1705.0000
2842,21,SIM-IN2,12.0000
2842,22,SIM-IN3,14.0000
2842,23,SIM-IN4,16.0000
2843,104,Yaw,150.3311
2843,105,Pitch,-0.2226
2843,106,Roll,0.9530
2843,113,GyroX,-0.0010
2843,114,GyroY,0.0001
2843,115,GyroZ,-0.0080
2843,101,AccelX,-0.0300
2843,102,AccelY,-0.1657
2843,103,AccelZ,-9.8410
2863,104,Yaw,150.3303
2863,105,Pitch,-0.2241
2863,106,Roll,0.9518
2863,113,GyroX,0.0012
2863,114,GyroY,-0.0004
2863,115,GyroZ,-0.0090
2863,101,AccelX,-0.0336
2863,102,AccelY,-0.1595
2863,103,AccelZ,-9.8651
2871,29,BS2,15.0000
2871,30,SIM-IN14,23.0000
2871,31,SIM-IN15,15.0000
2872,32,SIM-IN16,407.0000
2882,104,Yaw,150.3322
2882,105,Pitch,-0.2229
2882,106,Roll,0.9513
2882,113,GyroX,0.0007
2882,114,GyroY,0.0004
2882,115,GyroZ,-0.0084
2882,101,AccelX,-0.0403
2882,102,AccelY,-0.1607
2883,103,AccelZ,-9.8325
2891,33,SIM-IN17,31.0000
2891,34,SIM-IN18,19.0000
2891,35,SIM-IN19,10.0000
2891,36,SIM-IN20,2904.0000
2903,104,Yaw,150.3331
2903,105,Pitch,-0.2229
2903,106,Roll,0.9526
2903,113,GyroX,0.0001
2903,114,GyroY,-0.0011
2903,115,GyroZ,-0.0092
2903,101,AccelX,-0.0295
2903,102,AccelY,-0.1580
2903,103,AccelZ,-9.8011
2911,33,SIM-IN17,30.0000
2912,34,SIM-IN18,20.0000
2912,35,SIM-IN19,13.0000
2912,36,SIM-IN20,2904.0000
2923,104,Yaw,150.3292
2923,105,Pitch,-0.2221
2923,106,Roll,0.9517
2923,113,GyroX,0.0004
2923,114,GyroY,-0.0002
2923,115,GyroZ,-0.0097
2923,101,AccelX,-0.0291
2923,102,AccelY,-0.1657
2923,103,AccelZ,-9.8557
2931,20,APPS1,1702.0000
2931,21,SIM-IN2,14.0000
2931,22,SIM-IN3,14.0000
2931,23,SIM-IN4,14.0000
2941,29,BS2,17.0000
2941,30,SIM-IN14,15.0000
2941,31,SIM-IN15,15.0000
2941,32,SIM-IN16,407.0000
2943,104,Yaw,150.3301
2943,105,Pitch,-0.2213
2943,106,Roll,0.9523
2943,113,GyroX,0.0002
2943,114,GyroY,-0.0000
2943,115,GyroZ,-0.0088
2943,101,AccelX,-0.0646
2943,102,AccelY,-0.1657
2943,103,AccelZ,-9.8780
2951,20,APPS1,1704.0000
2951,21,SIM-IN2,13.0000
2951,22,SIM-IN3,13.0000
2951,23,SIM-IN4,13.0000
2961,33,SIM-IN17,29.0000
2962,34,SIM-IN18,20.0000
2962,35,SIM-IN19,14.0000
2962,36,SIM-IN20,2894.0000
2963,104,Yaw,150.3284
2963,105,Pitch,-0.2200
2963,106,Roll,0.9519
2963,113,GyroX,-0.0002
2963,114,GyroY,-0.0009
2963,115,GyroZ,-0.0090
2963,101,AccelX,-0.0343
2963,102,AccelY,-0.1718
2963,103,AccelZ,-9.8344
3213,20,APPS1,1707.0000
3213,21,SIM-IN2,13.0000
3213,22,SIM-IN3,14.0000
3213,23,SIM-IN4,15.0000
3214,104,Yaw,150.3242
3214,105,Pitch,-0.2209
3214,106,Roll,0.9518
3214,113,GyroX,-0.0007
3214,114,GyroY,0.0001
3214,115,GyroZ,-0.0088
3214,101,AccelX,-0.0525
3214,102,AccelY,-0.1793
3214,103,AccelZ,-9.8435
3214,104,Yaw,150.3263
3214,105,Pitch,-0.2207
3214,106,Roll,0.9505
3214,113,GyroX,0.0002
3214,114,GyroY,0.0003
3214,115,GyroZ,-0.0081
3214,101,AccelX,-0.0563
3214,102,AccelY,-0.1696
3214,103,AccelZ,-9.8167
3214,104,Yaw,150.3253
3214,105,Pitch,-0.2204
3214,106,Roll,0.9481
3214,113,GyroX,-0.0001
3214,114,GyroY,0.0007
3214,115,GyroZ,-0.0089
3214,101,AccelX,-0.0473
3214,102,AccelY,-0.1712
3214,103,AccelZ,-9.8617
3214,104,Yaw,150.3248
3214,105,Pitch,-0.2208
3214,106,Roll,0.9455
3214,113,GyroX,0.0002
3214,114,GyroY,0.0002
3214,115,GyroZ,-0.0067
3214,101,AccelX,-0.0439
3214,102,AccelY,-0.1599
3214,103,AccelZ,-9.8462
3227,104,Yaw,150.3190
3227,105,Pitch,-0.2107
3227,106,Roll,0.9435
3227,113,GyroX,-0.0001
3227,114,GyroY,-0.0000
3227,115,GyroZ,-0.0096
3227,101,AccelX,-0.0392
3227,102,AccelY,-0.1813
3227,103,AccelZ,-9.8315
3234,20,APPS1,1705.0000
3235,21,SIM-IN2,11.0000
3235,22,SIM-IN3,14.0000
3235,23,SIM-IN4,14.0000
3244,29,BS2,19.0000
3244,30,SIM-IN14,20.0000
3244,31,SIM-IN15,15.0000
3244,32,SIM-IN16,402.0000
3251,104,Yaw,150.3172
3251,105,Pitch,-0.2122
3251,106,Roll,0.9445
3251,113,GyroX,-0.0007
3251,114,GyroY,-0.0005
3251,115,GyroZ,-0.0073
3251,101,AccelX,-0.0240
3251,102,AccelY,-0.1603
3251,103,AccelZ,-9.8059
3254,20,APPS1,1705.0000
3255,21,SIM-IN2,14.0000
3255,22,SIM-IN3,14.0000
3255,23,SIM-IN4,15.0000
3265,13,OilTemp,69.9000
3266,16,OilPres,-0.4000
3266,17,AFR,785.3000
3266,104,Yaw,150.3178
3267,105,Pitch,-0.2128
3267,106,Roll,0.9470
3267,113,GyroX,-0.0009
3267,114,GyroY,0.0007
3267,115,GyroZ,-0.0064
3267,101,AccelX,-0.0429
3267,102,AccelY,-0.1527
3267,103,AccelZ,-9.8601
3286,29,BS2,15.0000
3286,30,SIM-IN14,16.0000
3286,31,SIM-IN15,13.0000
3286,32,SIM-IN16,406.0000
3287,104,Yaw,150.3185
3287,105,Pitch,-0.2115
3287,106,Roll,0.9441
3287,113,GyroX,-0.0007
3287,114,GyroY,-0.0004
3287,115,GyroZ,-0.0082
3287,101,AccelX,-0.0213
3287,102,AccelY,-0.1763
3287,103,AccelZ,-9.8284
3306,33,SIM-IN17,31.0000
3306,34,SIM-IN18,21.0000
3306,35,SIM-IN19,4.0000
3306,36,SIM-IN20,2897.0000
3307,104,Yaw,150.3189
3307,105,Pitch,-0.2115
3307,106,Roll,0.9417
3307,113,GyroX,0.0003
3307,114,GyroY,0.0003
3307,115,GyroZ,-0.0069
3307,101,AccelX,-0.0219
3307,102,AccelY,-0.1502
3307,103,AccelZ,-9.8459
3326,24,SIM-IN5,13.0000
3326,25,SIM-IN6,13.0000
3327,26,SIM-IN7,13.0000
3327,27,SIM-IN8,13.0000
3327,104,Yaw,150.3141
3327,105,Pitch,-0.2117
3327,106,Roll,0.9406
3327,113,GyroX,-0.0010
3327,114,GyroY,-0.0002
3327,115,GyroZ,-0.0068
3327,101,AccelX,-0.0348
3327,102,AccelY,-0.1543
3327,103,AccelZ,-9.8059
3336,11,RPM,0.0000
3349,104,Yaw,150.3136
3349,105,Pitch,-0.2107
3349,106,Roll,0.9381
3349,113,GyroX,-0.0009
3349,114,GyroY,0.0002
3349,115,GyroZ,-0.0088
3349,101,AccelX,-0.0229
3349,102,AccelY,-0.1528
3349,103,AccelZ,-9.8313
3360,104,Yaw,150.3181
3360,105,Pitch,-0.2093
3360,106,Roll,0.9368
3360,113,GyroX,0.0009
3360,114,GyroY,-0.0001
3360,115,GyroZ,-0.0072
3360,101,AccelX,-0.0470
3360,102,AccelY,-0.1504
3360,103,AccelZ,-9.8088
3367,11,RPM,0.0000
3380,104,Yaw,150.3189
3380,105,Pitch,-0.2107
3380,106,Roll,0.9362
3380,113,GyroX,-0.0007
3380,114,GyroY,-0.0003
3380,115,GyroZ,-0.0066
3380,101,AccelX,-0.0369
3380,102,AccelY,-0.1758
3380,103,AccelZ,-9.8540
3397,11,RPM,0.0000
3400,104,Yaw,150.3179
3400,105,Pitch,-0.2096
3400,106,Roll,0.9360
3400,113,GyroX,0.0007
3400,114,GyroY,0.0005
3400,115,GyroZ,-0.0062
3400,101,AccelX,-0.0401
3400,102,AccelY,-0.1687
3400,103,AccelZ,-9.8241
3407,11,RPM,0.0000
3417,29,BS2,23.0000
3417,30,SIM-IN14,16.0000
3417,31,SIM-IN15,15.0000
3417,32,SIM-IN16,421.0000
3420,104,Yaw,150.3158
3420,105,Pitch,-0.2119
3420,106,Roll,0.9373
3420,113,GyroX,0.0002
3420,114,GyroY,0.0008
3420,115,GyroZ,-0.0070
3420,101,AccelX,-0.0294
3420,102,AccelY,-0.1705
3420,103,AccelZ,-9.8180
3437,24,SIM-IN5,13.0000
3437,25,SIM-IN6,13.0000
3437,26,SIM-IN7,12.0000
3437,27,SIM-IN8,13.0000
3440,104,Yaw,150.3150
3440,105,Pitch,-0.2131
3440,106,Roll,0.9382
3440,113,GyroX,-0.0003
3440,114,GyroY,0.0001
3440,115,GyroZ,-0.0081
3440,101,AccelX,-0.0283
3440,102,AccelY,-0.1636
3440,103,AccelZ,-9.8187
3460,104,Yaw,150.3133
3460,105,Pitch,-0.2122
3460,106,Roll,0.9378
3460,113,GyroX,0.0012
3460,114,GyroY,-0.0005
3460,115,GyroZ,-0.0069
3460,101,AccelX,-0.0254
3460,102,AccelY,-0.1664
3460,103,AccelZ,-9.8010
3477,13,OilTemp,69.9000
3477,16,OilPres,-0.4000
3477,17,AFR,785.3000
3480,104,Yaw,150.3101
3480,105,Pitch,-0.2124
3480,106,Roll,0.9378
3480,113,GyroX,0.0015
3480,114,GyroY,-0.0003
3480,115,GyroZ,-0.0067
3480,101,AccelX,-0.0312
3480,102,AccelY,-0.1475
3480,103,AccelZ,-9.8751
3487,29,BS2,14.0000
3487,30,SIM-IN14,14.0000
3487,31,SIM-IN15,14.0000
3487,32,SIM-IN16,406.0000
3497,13,OilTemp,69.9000
3497,16,OilPres,-0.4000
3497,17,AFR,785.3000
3500,104,Yaw,150.3086
3500,105,Pitch,-0.2143
3500,106,Roll,0.9397
3500,113,GyroX,-0.0008
3500,114,GyroY,-0.0004
3500,115,GyroZ,-0.0075
3500,101,AccelX,-0.0461
3500,102,AccelY,-0.1595
3500,103,AccelZ,-9.8300
3507,24,SIM-IN5,12.0000
3507,25,SIM-IN6,12.0000
3507,26,SIM-IN7,14.0000
3507,27,SIM-IN8,13.0000
3517,13,OilTemp,69.9000
3517,16,OilPres,-0.4000
3517,17,AFR,785.3000
3520,104,Yaw,150.3071
3520,105,Pitch,-0.2150
3520,106,Roll,0.9421
3520,113,GyroX,0.0013
3520,114,GyroY,0.0014
3520,115,GyroZ,-0.0073
3520,101,AccelX,-0.0506
3520,102,AccelY,-0.1874
3520,103,AccelZ,-9.8185
3527,13,OilTemp,69.9000
3527,16,OilPres,-0.4000
3527,17,AFR,785.3000
3537,13,OilTemp,69.9000
3537,16,OilPres,-0.4000
3537,17,AFR,785.3000
3540,104,Yaw,150.3057
3540,105,Pitch,-0.2164
3540,106,Roll,0.9454
3540,113,GyroX,0.0003
3540,114,GyroY,0.0013
3540,115,GyroZ,-0.0076
3540,101,AccelX,-0.0448
3540,102,AccelY,-0.1779
3540,103,AccelZ,-9.8199
3547,13,OilTemp,69.9000
3547,16,OilPres,-0.4000
3547,17,AFR,785.3000
3557,29,BS2,16.0000
3557,30,SIM-IN14,15.0000
3557,31,SIM-IN15,14.0000
3557,32,SIM-IN16,402.0000
3560,104,Yaw,150.3043
3560,105,Pitch,-0.2144
3560,106,Roll,0.9466
3560,113,GyroX,-0.0014
3560,114,GyroY,-0.0001
3560,115,GyroZ,-0.0079
3560,101,AccelX,-0.0237
3560,102,AccelY,-0.1646
3560,103,AccelZ,-9.8349
3567,13,OilTemp,69.9000
3567,16,OilPres,-0.4000
3567,17,AFR,785.3000
3577,24,SIM-IN5,11.0000
3577,25,SIM-IN6,15.0000
3577,26,SIM-IN7,14.0000
3577,27,SIM-IN8,14.0000
3580,104,Yaw,150.3047
3580,105,Pitch,-0.2153
3580,106,Roll,0.9450
3580,113,GyroX,-0.0007
3580,114,GyroY,0.0007
3580,115,GyroZ,-0.0068
3580,101,AccelX,-0.0374
3580,102,AccelY,-0.1546
3580,103,AccelZ,-9.8429
3587,13,OilTemp,69.9000
3587,16,OilPres,-0.4000
3587,17,AFR,785.3000
3597,20,APPS1,1704.0000
3597,21,SIM-IN2,12.0000
3597,22,SIM-IN3,14.0000
3597,23,SIM-IN4,13.0000
3600,104,Yaw,150.3074
3600,105,Pitch,-0.2178
3600,106,Roll,0.9399
3600,113,GyroX,-0.0003
3600,114,GyroY,0.0001
3600,115,GyroZ,-0.0087
3600,101,AccelX,-0.0415
3600,102,AccelY,-0.1648
3600,103,AccelZ,-9.8491
3607,13,OilTemp,69.9000
3607,16,OilPres,-0.4000
3607,17,AFR,785.3000
3617,20,APPS1,1705.0000
3617,21,SIM-IN2,13.0000
3617,22,SIM-IN3,14.0000
3617,23,SIM-IN4,14.0000
3620,104,Yaw,150.3102
3620,105,Pitch,-0.2185
3620,106,Roll,0.9399
3620,113,GyroX,0.0009
3620,114,GyroY,-0.0006
3620,115,GyroZ,-0.0065
3620,101,AccelX,-0.0127
3620,102,AccelY,-0.1634
3620,103,AccelZ,-9.8188
3627,29,BS2,21.0000
3627,30,SIM-IN14,26.0000
3627,31,SIM-IN15,16.0000
3627,32,SIM-IN16,407.0000
3640,104,Yaw,150.3130
3640,105,Pitch,-0.2138
3640,106,Roll,0.9408
3640,113,GyroX,0.0005
3640,114,GyroY,-0.0003
3640,115,GyroZ,-0.0082
3640,101,AccelX,-0.0254
3640,102,AccelY,-0.1508
3640,103,AccelZ,-9.8281
3647,24,SIM-IN5,14.0000
3647,25,SIM-IN6,14.0000
3647,26,SIM-IN7,14.0000
3647,27,SIM-IN8,14.0000
3660,104,Yaw,150.3143
3660,105,Pitch,-0.2135
3660,106,Roll,0.9415
3660,113,GyroX,-0.0004
3660,114,GyroY,-0.0010
3660,115,GyroZ,-0.0060
3660,101,AccelX,-0.0357
3660,102,AccelY,-0.1643
3660,103,AccelZ,-9.8318
3680,104,Yaw,150.3139
3680,105,Pitch,-0.2153
3680,106,Roll,0.9414
3680,113,GyroX,0.0004
3680,114,GyroY,0.0001
3680,115,GyroZ,-0.0061
3680,101,AccelX,-0.0670
3680,102,AccelY,-0.1693
3680,103,AccelZ,-9.8543
3697,29,BS2,20.0000
3697,30,SIM-IN14,15.0000
3698,31,SIM-IN15,15.0000
3698,32,SIM-IN16,408.0000
3710,104,Yaw,150.3132
3710,105,Pitch,-0.2169
3710,106,Roll,0.9434
3710,113,GyroX,0.0005
3710,114,GyroY,0.0003
3710,115,GyroZ,-0.0051
3710,101,AccelX,-0.0366
3710,102,AccelY,-0.1792
3710,103,AccelZ,-9.8024
3719,24,SIM-IN5,12.0000
3720,25,SIM-IN6,12.0000
3720,26,SIM-IN7,12.0000
3720,27,SIM-IN8,13.0000
3720,104,Yaw,150.3080
3720,105,Pitch,-0.2178
3720,106,Roll,0.9452
3720,113,GyroX,-0.0003
3720,114,GyroY,-0.0004
3720,115,GyroZ,-0.0059
3720,101,AccelX,-0.0163
3720,102,AccelY,-0.1446
3720,103,AccelZ,-9.8185
3739,20,APPS1,1706.0000
3739,21,SIM-IN2,13.0000
3739,22,SIM-IN3,13.0000
3739,23,SIM-IN4,13.0000
3740,104,Yaw,150.3044
3740,105,Pitch,-0.2198
3740,106,Roll,0.9453
3740,113,GyroX,0.0004
3740,114,GyroY,0.0004
3740,115,GyroZ,-0.0077
3740,101,AccelX,-0.0420
3740,102,AccelY,-0.1521
3740,103,AccelZ,-9.8348
3759,33,SIM-IN17,19.0000
3759,34,SIM-IN18,19.0000
3759,35,SIM-IN19,17.0000
3760,36,SIM-IN20,2883.0000
3760,104,Yaw,150.3059
3760,105,Pitch,-0.2216
3760,106,Roll,0.9382
3760,113,GyroX,0.0012
3760,114,GyroY,0.0005
3760,115,GyroZ,-0.0063
3760,101,AccelX,-0.0496
3760,102,AccelY,-0.1310
3760,103,AccelZ,-9.8270
3779,20,APPS1,1704.0000
3779,21,SIM-IN2,13.0000
3779,22,SIM-IN3,14.0000
3780,23,SIM-IN4,14.0000
3780,104,Yaw,150.3073
3780,105,Pitch,-0.2245
3780,106,Roll,0.9349
3780,113,GyroX,0.0005
3780,114,GyroY,-0.0002
3780,115,GyroZ,-0.0058
3780,101,AccelX,-0.0262
3780,102,AccelY,-0.1518
3780,103,AccelZ,-9.8501
3800,104,Yaw,150.3104
3800,105,Pitch,-0.2226
3800,106,Roll,0.9373
3800,113,GyroX,0.0004
3800,114,GyroY,-0.0010
3800,115,GyroZ,-0.0055
3800,101,AccelX,-0.0250
3800,102,AccelY,-0.1782
3800,103,AccelZ,-9.7733
3809,29,BS2,31.0000
3809,30,SIM-IN14,24.0000
3809,31,SIM-IN15,14.0000
3809,32,SIM-IN16,409.0000
3820,104,Yaw,150.3131
3820,105,Pitch,-0.2201
3820,106,Roll,0.9399
3820,113,GyroX,-0.0005
3820,114,GyroY,-0.0007
3820,115,GyroZ,-0.0071
3820,101,AccelX,-0.0536
3820,102,AccelY,-0.1657
3820,103,AccelZ,-9.8470
3829,24,SIM-IN5,14.0000
3829,25,SIM-IN6,14.0000
3829,26,SIM-IN7,14.0000
3829,27,SIM-IN8,14.0000
3840,104,Yaw,150.3130
3840,105,Pitch,-0.2234
3840,106,Roll,0.9397
3840,113,GyroX,-0.0011
3840,114,GyroY,0.0002
3840,115,GyroZ,-0.0072
3840,101,AccelX,-0.0638
3840,102,AccelY,-0.1627
3840,103,AccelZ,-9.8233
3860,104,Yaw,150.3153
3860,105,Pitch,-0.2237
3860,106,Roll,0.9376
3860,113,GyroX,-0.0009
3860,114,GyroY,0.0013
3860,115,GyroZ,-0.0054
3860,101,AccelX,-0.0460
3860,102,AccelY,-0.1307
3860,103,AccelZ,-9.8255
3879,29,BS2,18.0000
3879,30,SIM-IN14,15.0000
3879,31,SIM-IN15,16.0000
3879,32,SIM-IN16,407.0000
3880,104,Yaw,150.3137
3880,105,Pitch,-0.2236
3880,106,Roll,0.9352
3880,113,GyroX,-0.0002
3880,114,GyroY,0.0010
3880,115,GyroZ,-0.0074
3880,101,AccelX,-0.0395
3880,102,AccelY,-0.1733
3880,103,AccelZ,-9.8484
3899,24,SIM-IN5,12.0000
3899,25,SIM-IN6,13.0000
3899,26,SIM-IN7,13.0000
3900,27,SIM-IN8,12.0000
3900,104,Yaw,150.3166
3900,105,Pitch,-0.2233
3900,106,Roll,0.9351
3900,113,GyroX,0.0004
3900,114,GyroY,-0.0001
3900,115,GyroZ,-0.0059
3900,101,AccelX,-0.0388
3900,102,AccelY,-0.1377
3900,103,AccelZ,-9.8468
3919,20,APPS1,1708.0000
3919,21,SIM-IN2,13.0000
3919,22,SIM-IN3,14.0000
3919,23,SIM-IN4,15.0000
3920,104,Yaw,150.3225
3920,105,Pitch,-0.2249
3920,106,Roll,0.9305
3920,113,GyroX,0.0008
3920,114,GyroY,-0.0005
3920,115,GyroZ,-0.0056
3920,101,AccelX,-0.0423
3920,102,AccelY,-0.1369
3920,103,AccelZ,-9.8089
3939,20,APPS1,1705.0000
3939,21,SIM-IN2,13.0000
3939,22,SIM-IN3,14.0000
3939,23,SIM-IN4,14.0000
3940,104,Yaw,150.3287
3940,105,Pitch,-0.2239
3940,106,Roll,0.9291
3940,113,GyroX,0.0006
3940,114,GyroY,0.0009
3940,115,GyroZ,-0.0068
3940,101,AccelX,-0.0434
3940,102,AccelY,-0.1568
3940,103,AccelZ,-9.8336
3949,29,BS2,18.0000
3949,30,SIM-IN14,17.0000
3949,31,SIM-IN15,12.0000
3949,32,SIM-IN16,416.0000
3959,20,APPS1,1703.0000
3959,21,SIM-IN2,13.0000
3959,22,SIM-IN3,14.0000
3959,23,SIM-IN4,15.0000
3960,104,Yaw,150.3322
3960,105,Pitch,-0.2248
3960,106,Roll,0.9303
3960,113,GyroX,0.0000
3960,114,GyroY,-0.0002
3960,115,GyroZ,-0.0053
3960,101,AccelX,-0.0221
3960,102,AccelY,-0.1749
3960,103,AccelZ,-9.8309
3969,24,SIM-IN5,11.0000
3969,25,SIM-IN6,13.0000
3969,26,SIM-IN7,13.0000
3969,27,SIM-IN8,12.0000
3979,12,CLT1,74.9000
3979,14,MAP,99.8000
3979,15,MAT,73.2000
3980,104,Yaw,150.3306
3980,105,Pitch,-0.2232
3980,106,Roll,0.9344
3980,113,GyroX,0.0003
3980,114,GyroY,-0.0005
3980,115,GyroZ,-0.0069
3980,101,AccelX,-0.0512
3980,102,AccelY,-0.1464
3980,103,AccelZ,-9.8283
3989,11,RPM,0.0000
3999,11,RPM,0.0000
4000,104,Yaw,150.3326
4000,105,Pitch,-0.2209
4000,106,Roll,0.9352
4000,113,GyroX,0.0013
4000,114,GyroY,0.0008
4000,115,GyroZ,-0.0046
4000,101,AccelX,-0.0525
4000,102,AccelY,-0.1596
4000,103,AccelZ,-9.8240
4009,11,RPM,0.0000
4019,11,RPM,0.0000
4020,104,Yaw,150.3317
4020,105,Pitch,-0.2229
4020,106,Roll,0.9368
4020,113,GyroX,0.0001
4020,114,GyroY,-0.0000
4020,115,GyroZ,-0.0079
4020,101,AccelX,-0.0432
4020,102,AccelY,-0.1647
4020,103,AccelZ,-9.8360
4029,11,RPM,0.0000
4039,24,SIM-IN5,15.0000
4039,25,SIM-IN6,14.0000
4040,26,SIM-IN7,13.0000
4040,27,SIM-IN8,12.0000
4040,104,Yaw,150.3300
4040,105,Pitch,-0.2255
4040,106,Roll,0.9346
4040,113,GyroX,-0.0014
4040,114,GyroY,-0.0014
4040,115,GyroZ,-0.0061
4040,101,AccelX,-0.0427
4040,102,AccelY,-0.1636
4040,103,AccelZ,-9.8524
4049,11,RPM,0.0000
4059,20,APPS1,1708.0000
4059,21,SIM-IN2,13.0000
4059,22,SIM-IN3,14.0000
4059,23,SIM-IN4,15.0000
4060,104,Yaw,150.3330
4060,105,Pitch,-0.2252
4060,106,Roll,0.9351
4060,113,GyroX,0.0000
4060,114,GyroY,0.0008
4060,115,GyroZ,-0.0063
4060,101,AccelX,-0.0381
4060,102,AccelY,-0.1850
4060,103,AccelZ,-9.8313
4069,11,RPM,0.0000
4079,20,APPS1,1701.0000
4079,21,SIM-IN2,14.0000
4079,22,SIM-IN3,14.0000
4079,23,SIM-IN4,14.0000
4080,104,Yaw,150.3314
4080,105,Pitch,-0.2250
4080,106,Roll,0.9379
4080,113,GyroX,0.0008
4080,114,GyroY,0.0005
4080,115,GyroZ,-0.0041
4080,101,AccelX,-0.0254
4080,102,AccelY,-0.1722
4080,103,AccelZ,-9.8436
4100,104,Yaw,150.3339
4100,105,Pitch,-0.2232
4100,106,Roll,0.9380
4100,113,GyroX,0.0003
4100,114,GyroY,0.0010
4100,115,GyroZ,-0.0055
4100,101,AccelX,-0.0483
4100,102,AccelY,-0.1514
4100,103,AccelZ,-9.8279
4109,24,SIM-IN5,14.0000
4109,25,SIM-IN6,15.0000
4109,26,SIM-IN7,15.0000
4109,27,SIM-IN8,14.0000
4120,104,Yaw,150.3333
4120,105,Pitch,-0.2232
4120,106,Roll,0.9383
4120,113,GyroX,0.0001
4120,114,GyroY,-0.0004
4120,115,GyroZ,-0.0063
4120,101,AccelX,-0.0448
4120,102,AccelY,-0.1607
4120,103,AccelZ,-9.8488
4140,104,Yaw,150.3345
4140,105,Pitch,-0.2228
4140,106,Roll,0.9394
4140,113,GyroX,-0.0004
4140,114,GyroY,-0.0001
4140,115,GyroZ,-0.0057
4140,101,AccelX,-0.0392
4140,102,AccelY,-0.1754
4140,103,AccelZ,-9.8160
4159,29,BS2,22.0000
4159,30,SIM-IN14,19.0000
4159,31,SIM-IN15,16.0000
4159,32,SIM-IN16,404.0000
4160,104,Yaw,150.3355
4160,105,Pitch,-0.2199
4160,106,Roll,0.9394
4160,113,GyroX,-0.0004
4160,114,GyroY,0.0004
4160,115,GyroZ,-0.0057
4160,101,AccelX,0.0064
4160,102,AccelY,-0.1729
4160,103,AccelZ,-9.8404
4179,24,SIM-IN5,13.0000
4179,25,SIM-IN6,13.0000
4179,26,SIM-IN7,12.0000
4179,27,SIM-IN8,14.0000
4180,104,Yaw,150.3350
4180,105,Pitch,-0.2159
4180,106,Roll,0.9407
4180,113,GyroX,-0.0000
4180,114,GyroY,-0.0006
4180,115,GyroZ,-0.0052
4180,101,AccelX,-0.0278
4180,102,AccelY,-0.1593
4180,103,AccelZ,-9.8598
4189,13,OilTemp,69.9000
4189,16,OilPres,-0.4000
4190,17,AFR,785.3000
4199,13,OilTemp,69.9000
4199,16,OilPres,-0.4000
4199,17,AFR,785.3000
4200,104,Yaw,150.3364
4200,105,Pitch,-0.2152
4200,106,Roll,0.9388
4200,113,GyroX,0.0002
4200,114,GyroY,-0.0012
4200,115,GyroZ,-0.0054
4200,101,AccelX,-0.0523
4200,102,AccelY,-0.1533
4200,103,AccelZ,-9.8547
4209,13,OilTemp,69.9000
4209,16,OilPres,-0.4000
4209,17,AFR,785.3000
4219,13,OilTemp,69.9000
4219,16,OilPres,-0.4000
4219,17,AFR,785.3000
4220,104,Yaw,150.3360
4220,105,Pitch,-0.2162
4220,106,Roll,0.9368
4220,113,GyroX,-0.0016
4220,114,GyroY,-0.0001
4220,115,GyroZ,-0.0054
4220,101,AccelX,-0.0589
4220,102,AccelY,-0.1660
4220,103,AccelZ,-9.8636
4229,13,OilTemp,69.9000
4229,16,OilPres,-0.4000
4229,17,AFR,785.3000
4240,104,Yaw,150.3372
4240,105,Pitch,-0.2149
4240,106,Roll,0.9402
4240,113,GyroX,0.0006
4240,114,GyroY,0.0010
4240,115,GyroZ,-0.0054
4240,101,AccelX,-0.0590
4240,102,AccelY,-0.1836
