timestamp_ms,id,signal_name,value
2879,103,AccelZ,-9.7986
2894,11,RPM,0.0000
2898,104,Yaw,154.2555
2898,105,Pitch,4.8210
2898,106,Roll,0.8881
2898,113,GyroX,0.0003
2898,114,GyroY,-0.0003
2898,115,GyroZ,-0.0075
2898,101,AccelX,0.8131
2898,102,AccelY,-0.1657
2898,103,AccelZ,-9.8020
2904,11,RPM,0.0000
2918,104,Yaw,154.2554
2918,105,Pitch,4.8215
2918,106,Roll,0.8926
2918,113,GyroX,0.0010
2918,114,GyroY,0.0010
2918,115,GyroZ,-0.0090
2918,101,AccelX,0.8147
2918,102,AccelY,-0.1688
2918,103,AccelZ,-9.8094
2924,11,RPM,0.0000
2938,104,Yaw,154.2569
2938,105,Pitch,4.8258
2939,106,Roll,0.8926
2939,113,GyroX,0.0011
2939,114,GyroY,0.0018
2939,115,GyroZ,-0.0087
2939,101,AccelX,0.8283
2939,102,AccelY,-0.1548
2939,103,AccelZ,-9.8004
2944,11,RPM,0.0000
2959,104,Yaw,154.2537
2959,105,Pitch,4.8244
2959,106,Roll,0.8911
2959,113,GyroX,0.0017
2959,114,GyroY,-0.0010
2959,115,GyroZ,-0.0066
2959,101,AccelX,0.8109
2959,102,AccelY,-0.1359
2959,103,AccelZ,-9.8387
2964,11,RPM,0.0000
2979,104,Yaw,154.2600
2979,105,Pitch,4.8216
2979,106,Roll,0.8875
2979,113,GyroX,0.0013
2979,114,GyroY,-0.0008
2979,115,GyroZ,-0.0084
2979,101,AccelX,0.8298
2979,102,AccelY,-0.1341
2980,103,AccelZ,-9.7732
2999,104,Yaw,154.2658
2999,105,Pitch,4.8205
2999,106,Roll,0.8870
2999,113,GyroX,0.0002
2999,114,GyroY,-0.0013
2999,115,GyroZ,-0.0080
2999,101,AccelX,0.8317
2999,102,AccelY,-0.1611
2999,103,AccelZ,-9.8096
3014,11,RPM,0.0000
3019,104,Yaw,154.2649
3019,105,Pitch,4.8226
3019,106,Roll,0.8892
3019,113,GyroX,0.0019
3019,114,GyroY,0.0005
3019,115,GyroZ,-0.0084
3019,101,AccelX,0.8455
3019,102,AccelY,-0.1720
3019,103,AccelZ,-9.7978
3034,11,RPM,0.0000
3039,104,Yaw,154.2640
3039,105,Pitch,4.8236
3039,106,Roll,0.8934
3039,113,GyroX,0.0011
3039,114,GyroY,-0.0017
3039,115,GyroZ,-0.0098
3039,101,AccelX,0.8179
3040,102,AccelY,-0.1757
3040,103,AccelZ,-9.8028
3059,104,Yaw,154.2582
3059,105,Pitch,4.8264
3059,106,Roll,0.8967
3059,113,GyroX,0.0002
3059,114,GyroY,-0.0005
3059,115,GyroZ,-0.0084
3059,101,AccelX,0.8108
3059,102,AccelY,-0.1350
3059,103,AccelZ,-9.7995
3079,104,Yaw,154.2533
3079,105,Pitch,4.8249
3079,106,Roll,0.8923
3079,113,GyroX,0.0008
3079,114,GyroY,-0.0006
3079,115,GyroZ,-0.0073
3079,101,AccelX,0.8314
3079,102,AccelY,-0.1101
3079,103,AccelZ,-9.8049
3099,104,Yaw,154.2484
3099,105,Pitch,4.8241
3099,106,Roll,0.8861
3099,113,GyroX,0.0004
3099,114,GyroY,0.0005
3099,115,GyroZ,-0.0078
3099,101,AccelX,0.8103
3099,102,AccelY,-0.1446
3099,103,AccelZ,-9.7624
3119,104,Yaw,154.2454
3119,105,Pitch,4.8224
3119,106,Roll,0.8909
3119,113,GyroX,0.0018
3119,114,GyroY,-0.0004
3119,115,GyroZ,-0.0081
3119,101,AccelX,0.8188
3119,102,AccelY,-0.1780
3119,103,AccelZ,-9.7698
3139,104,Yaw,154.2446
3139,105,Pitch,4.8176
3139,106,Roll,0.8936
3139,113,GyroX,0.0008
3139,114,GyroY,-0.0004
3139,115,GyroZ,-0.0065
3139,101,AccelX,0.8205
3139,102,AccelY,-0.1402
3139,103,AccelZ,-9.8197
3144,15,TPS,0.3000
3144,24,BatV,12.8000
3154,18,OilTemp,-0.4000
3154,21,FuelPres,0.0000
3154,22,OilPres,69.9000
3154,23,AFR,785.3000
3159,104,Yaw,154.2427
3159,105,Pitch,4.8189
3159,106,Roll,0.8937
3159,113,GyroX,0.0012
3159,114,GyroY,0.0003
3159,115,GyroZ,-0.0071
3159,101,AccelX,0.8155
3159,102,AccelY,-0.1587
3159,103,AccelZ,-9.8401
3164,15,TPS,0.3000
3164,24,BatV,12.8000
3174,13,Gear,0.0000
3179,104,Yaw,154.2405
3179,105,Pitch,4.8190
3179,106,Roll,0.8963
3179,113,GyroX,0.0012
3179,114,GyroY,0.0006
3179,115,GyroZ,-0.0077
3179,101,AccelX,0.8406
3179,102,AccelY,-0.1778
3179,103,AccelZ,-9.8215
3184,13,Gear,0.0000
3200,104,Yaw,154.2394
3200,105,Pitch,4.8239
3200,106,Roll,0.8976
3200,113,GyroX,0.0013
3200,114,GyroY,-0.0004
3200,115,GyroZ,-0.0093
3200,101,AccelX,0.8108
3200,102,AccelY,-0.1378
3200,103,AccelZ,-9.7715
3204,13,Gear,0.0000
3221,104,Yaw,154.2363
3222,105,Pitch,4.8244
3222,106,Roll,0.8942
3222,113,GyroX,0.0017
3222,114,GyroY,-0.0009
3222,115,GyroZ,-0.0079
3222,101,AccelX,0.8279
3222,102,AccelY,-0.0964
3222,103,AccelZ,-9.7605
3224,13,Gear,0.0000
3234,13,Gear,0.0000
3241,104,Yaw,154.2329
3241,105,Pitch,4.8268
3241,106,Roll,0.8864
3241,113,GyroX,0.0006
3241,114,GyroY,0.0006
3241,115,GyroZ,-0.0078
3241,101,AccelX,0.8288
3241,102,AccelY,-0.1457
3241,103,AccelZ,-9.8065
3244,13,Gear,0.0000
3254,13,Gear,0.0000
3261,104,Yaw,154.2318
3261,105,Pitch,4.8278
3261,106,Roll,0.8829
3261,113,GyroX,0.0006
3261,114,GyroY,0.0010
3261,115,GyroZ,-0.0072
3261,101,AccelX,0.8374
3261,102,AccelY,-0.1407
3261,103,AccelZ,-9.8493
3274,13,Gear,0.0000
3281,104,Yaw,154.2252
3281,105,Pitch,4.8261
3281,106,Roll,0.8841
3281,113,GyroX,0.0013
3281,114,GyroY,-0.0010
3281,115,GyroZ,-0.0079
3281,101,AccelX,0.8163
3281,102,AccelY,-0.1494
3281,103,AccelZ,-9.8309
3284,11,RPM,0.0000
3294,11,RPM,0.0000
3301,104,Yaw,154.2253
3301,105,Pitch,4.8242
3301,106,Roll,0.8885
3301,113,GyroX,0.0002
3301,114,GyroY,-0.0002
3301,115,GyroZ,-0.0057
3301,101,AccelX,0.8252
3301,102,AccelY,-0.1559
3301,103,AccelZ,-9.8028
3304,12,VSS,0.0000
3314,11,RPM,0.0000
3321,104,Yaw,154.2229
3321,105,Pitch,4.8248
3321,106,Roll,0.8880
3321,113,GyroX,0.0005
3321,114,GyroY,-0.0005
3321,115,GyroZ,-0.0061
3321,101,AccelX,0.8346
3321,102,AccelY,-0.1532
3321,103,AccelZ,-9.8223
3324,11,RPM,0.0000
3334,12,VSS,0.0000
3341,104,Yaw,154.2231
3341,105,Pitch,4.8270
3341,106,Roll,0.8907
3341,113,GyroX,0.0015
3341,114,GyroY,0.0002
3341,115,GyroZ,-0.0057
3341,101,AccelX,0.8236
3341,102,AccelY,-0.1520
3341,103,AccelZ,-9.7975
3344,16,CLT1,76.5000
3344,19,MAP,99.8000
3344,20,MAT,75.1000
3361,104,Yaw,154.2228
3361,105,Pitch,4.8250
3361,106,Roll,0.8893
3361,113,GyroX,0.0000
3361,114,GyroY,0.0002
3361,115,GyroZ,-0.0069
3361,101,AccelX,0.8290
3361,102,AccelY,-0.1249
3361,103,AccelZ,-9.7872
3364,16,CLT1,76.5000
3364,19,MAP,99.8000
3364,20,MAT,75.1000
3381,104,Yaw,154.2266
3381,105,Pitch,4.8243
3381,106,Roll,0.8877
3381,113,GyroX,0.0009
3381,114,GyroY,-0.0011
3381,115,GyroZ,-0.0065
3381,101,AccelX,0.8396
3381,102,AccelY,-0.1282
3381,103,AccelZ,-9.7962
3384,16,CLT1,76.5000
3384,19,MAP,99.8000
3384,20,MAT,75.1000
3394,16,CLT1,76.5000
3394,19,MAP,99.8000
3394,20,MAT,75.1000
3401,104,Yaw,154.2257
3401,105,Pitch,4.8233
3401,106,Roll,0.8856
3401,113,GyroX,-0.0004
3401,114,GyroY,-0.0006
3401,115,GyroZ,-0.0074
3401,101,AccelX,0.8534
3401,102,AccelY,-0.1662
3401,103,AccelZ,-9.8353
3414,16,CLT1,76.5000
3414,19,MAP,99.8000
3414,20,MAT,75.1000
3421,104,Yaw,154.2233
3421,105,Pitch,4.8218
3421,106,Roll,0.8879
3421,113,GyroX,0.0024
3421,114,GyroY,-0.0002
3421,115,GyroZ,-0.0061
3421,101,AccelX,0.8320
3421,102,AccelY,-0.1475
3421,103,AccelZ,-9.7918
3434,16,CLT1,76.5000
3434,19,MAP,99.8000
3434,20,MAT,75.1000
3441,104,Yaw,154.2252
3441,105,Pitch,4.8238
3441,106,Roll,0.8910
3441,113,GyroX,0.0019
3441,114,GyroY,0.0010
3441,115,GyroZ,-0.0073
3441,101,AccelX,0.8078
3441,102,AccelY,-0.1492
3442,103,AccelZ,-9.8138
3454,16,CLT1,76.5000
3454,19,MAP,99.8000
3454,20,MAT,75.1000
3461,104,Yaw,154.2244
3461,105,Pitch,4.8280
3461,106,Roll,0.8932
3461,113,GyroX,0.0003
3461,114,GyroY,0.0014
3461,115,GyroZ,-0.0077
3461,101,AccelX,0.8336
3461,102,AccelY,-0.1566
3462,103,AccelZ,-9.7939
3481,104,Yaw,154.2220
3481,105,Pitch,4.8279
3481,106,Roll,0.8937
3481,113,GyroX,-0.0001
3481,114,GyroY,0.0003
3481,115,GyroZ,-0.0083
3482,101,AccelX,0.8275
3482,102,AccelY,-0.1512
3482,103,AccelZ,-9.8033
3501,104,Yaw,154.2191
3501,105,Pitch,4.8297
3501,106,Roll,0.8918
3501,113,GyroX,0.0011
3501,114,GyroY,-0.0006
3501,115,GyroZ,-0.0068
3501,101,AccelX,0.8129
3501,102,AccelY,-0.1525
3501,103,AccelZ,-9.7999
3504,16,CLT1,76.5000
3504,19,MAP,99.8000
3504,20,MAT,75.1000
3521,104,Yaw,154.2164
3521,105,Pitch,4.8303
3521,106,Roll,0.8907
3521,113,GyroX,0.0006
3521,114,GyroY,0.0004
3521,115,GyroZ,-0.0070
3521,101,AccelX,0.8199
3521,102,AccelY,-0.1416
3521,103,AccelZ,-9.8145
3541,104,Yaw,154.2206
3541,105,Pitch,4.8300
3541,106,Roll,0.8940
3541,113,GyroX,-0.0005
3541,114,GyroY,0.0003
3541,115,GyroZ,-0.0081
3541,101,AccelX,0.8182
3541,102,AccelY,-0.1598
3541,103,AccelZ,-9.7745
3561,104,Yaw,154.2195
3561,105,Pitch,4.8314
3561,106,Roll,0.8968
3561,113,GyroX,-0.0000
3561,114,GyroY,-0.0002
3561,115,GyroZ,-0.0077
3561,101,AccelX,0.8183
3561,102,AccelY,-0.1546
3561,103,AccelZ,-9.8542
3581,104,Yaw,154.2169
3581,105,Pitch,4.8329
3581,106,Roll,0.8999
3581,113,GyroX,0.0007
3581,114,GyroY,-0.0001
3581,115,GyroZ,-0.0070
3581,101,AccelX,0.8381
3581,102,AccelY,-0.1509
3581,103,AccelZ,-9.8152
3601,104,Yaw,154.2157
3601,105,Pitch,4.8333
3601,106,Roll,0.9003
3601,113,GyroX,0.0000
3601,114,GyroY,-0.0006
3601,115,GyroZ,-0.0062
3601,101,AccelX,0.8314
3601,102,AccelY,-0.1476
3601,103,AccelZ,-9.8106
3621,104,Yaw,154.2161
3621,105,Pitch,4.8322
3621,106,Roll,0.8982
3621,113,GyroX,0.0005
3621,114,GyroY,-0.0001
3621,115,GyroZ,-0.0054
3621,101,AccelX,0.8342
3621,102,AccelY,-0.1813
3621,103,AccelZ,-9.8105
3641,104,Yaw,154.2140
3641,105,Pitch,4.8313
3641,106,Roll,0.8966
3641,113,GyroX,0.0011
3641,114,GyroY,-0.0003
3641,115,GyroZ,-0.0059
3641,101,AccelX,0.8328
3641,102,AccelY,-0.1345
3641,103,AccelZ,-9.8138
3644,14,STR,0.0000
3644,17,CLT2,0.0000
3654,15,TPS,0.3000
3654,24,BatV,12.9000
3661,104,Yaw,154.2100
3661,105,Pitch,4.8293
3661,106,Roll,0.8938
3661,113,GyroX,0.0007
3661,114,GyroY,0.0000
3661,115,GyroZ,-0.0062
3661,101,AccelX,0.8096
3661,102,AccelY,-0.1323
3661,103,AccelZ,-9.8089
3664,15,TPS,0.3000
3664,24,BatV,12.9000
3674,15,TPS,0.3000
3674,24,BatV,12.9000
3681,104,Yaw,154.2094
3681,105,Pitch,4.8282
3681,106,Roll,0.8940
3681,113,GyroX,0.0002
3681,114,GyroY,0.0006
3681,115,GyroZ,-0.0059
3681,101,AccelX,0.8435
3681,102,AccelY,-0.1585
3681,103,AccelZ,-9.8323
3694,12,VSS,0.0000
3701,104,Yaw,154.2093
3701,105,Pitch,4.8261
3701,106,Roll,0.8948
3701,113,GyroX,0.0012
3701,114,GyroY,-0.0002
3701,115,GyroZ,-0.0063
3701,101,AccelX,0.8151
3702,102,AccelY,-0.1394
3702,103,AccelZ,-9.7964
3704,12,VSS,0.0000
3714,12,VSS,0.0000
3721,104,Yaw,154.2146
3721,105,Pitch,4.8289
3721,106,Roll,0.8955
3721,113,GyroX,0.0016
3721,114,GyroY,-0.0008
3721,115,GyroZ,-0.0051
3721,101,AccelX,0.8185
3721,102,AccelY,-0.1832
3721,103,AccelZ,-9.8102
3724,12,VSS,0.0000
3734,12,VSS,0.0000
3741,104,Yaw,154.2179
3741,105,Pitch,4.8315
3741,106,Roll,0.9004
3741,113,GyroX,-0.0001
3741,114,GyroY,0.0006
3742,115,GyroZ,-0.0066
3742,101,AccelX,0.8553
3742,102,AccelY,-0.1715
3742,103,AccelZ,-9.8554
3744,12,VSS,0.0000
3761,104,Yaw,154.2191
3761,105,Pitch,4.8305
3761,106,Roll,0.8974
3761,113,GyroX,-0.0005
3761,114,GyroY,-0.0001
3761,115,GyroZ,-0.0074
3761,101,AccelX,0.8072
3761,102,AccelY,-0.1291
3761,103,AccelZ,-9.7902
3764,12,VSS,0.0000
3781,104,Yaw,154.2243
3781,105,Pitch,4.8281
3781,106,Roll,0.8960
3781,113,GyroX,0.0012
3781,114,GyroY,-0.0007
3781,115,GyroZ,-0.0050
3781,101,AccelX,0.8108
3781,102,AccelY,-0.1238
3781,103,AccelZ,-9.7946
3784,12,VSS,0.0000
3801,104,Yaw,154.2256
3801,105,Pitch,4.8263
3801,106,Roll,0.8926
3801,113,GyroX,0.0009
3801,114,GyroY,-0.0008
3801,115,GyroZ,-0.0060
3801,101,AccelX,0.8337
3801,102,AccelY,-0.1253
3801,103,AccelZ,-9.7998
3804,12,VSS,0.0000
3821,104,Yaw,154.2230
3821,105,Pitch,4.8278
3821,106,Roll,0.8925
3821,113,GyroX,-0.0000
3821,114,GyroY,0.0004
3821,115,GyroZ,-0.0068
3821,101,AccelX,0.8150
3821,102,AccelY,-0.1525
3821,103,AccelZ,-9.8001
3841,104,Yaw,154.2244
3841,105,Pitch,4.8288
3841,106,Roll,0.8933
3841,113,GyroX,0.0007
3841,114,GyroY,-0.0020
3841,115,GyroZ,-0.0062
3841,101,AccelX,0.8476
3841,102,AccelY,-0.1635
3841,103,AccelZ,-9.8348
3844,16,CLT1,76.5000
3844,19,MAP,99.8000
3844,20,MAT,75.1000
3854,16,CLT1,76.5000
3854,19,MAP,99.8000
3854,20,MAT,75.1000
3861,104,Yaw,154.2222
3861,105,Pitch,4.8292
3861,106,Roll,0.8949
3861,113,GyroX,0.0015
3861,114,GyroY,-0.0010
3861,115,GyroZ,-0.0052
3861,101,AccelX,0.8628
3861,102,AccelY,-0.1705
3861,103,AccelZ,-9.8096
3864,16,CLT1,76.5000
3864,19,MAP,99.8000
3864,20,MAT,75.1000
3874,16,CLT1,76.5000
3874,19,MAP,99.8000
3874,20,MAT,75.1000
3881,104,Yaw,154.2203
3881,105,Pitch,4.8306
3881,106,Roll,0.8958
3881,113,GyroX,0.0005
3881,114,GyroY,0.0004
3881,115,GyroZ,-0.0053
3881,101,AccelX,0.8389
3881,102,AccelY,-0.1535
3881,103,AccelZ,-9.7802
3884,16,CLT1,76.5000
3884,19,MAP,99.8000
3884,20,MAT,75.1000
3894,16,CLT1,76.5000
3894,19,MAP,99.8000
3894,20,MAT,75.1000
3901,104,Yaw,154.2216
3901,105,Pitch,4.8302
3901,106,Roll,0.8969
3901,113,GyroX,0.0005
3901,114,GyroY,0.0007
3901,115,GyroZ,-0.0064
3901,101,AccelX,0.8141
3901,102,AccelY,-0.1516
3902,103,AccelZ,-9.8187
3904,16,CLT1,76.5000
3904,19,MAP,99.8000
3904,20,MAT,75.1000
3921,104,Yaw,154.2199
3921,105,Pitch,4.8301
3921,106,Roll,0.8979
3921,113,GyroX,0.0013
3921,114,GyroY,0.0007
3921,115,GyroZ,-0.0064
3921,101,AccelX,0.8424
3921,102,AccelY,-0.1424
3922,103,AccelZ,-9.8120
3924,16,CLT1,76.5000
3924,19,MAP,99.8000
3924,20,MAT,75.1000
3941,104,Yaw,154.2188
3941,105,Pitch,4.8297
3941,106,Roll,0.8959
3941,113,GyroX,0.0005
3941,114,GyroY,0.0003
3941,115,GyroZ,-0.0065
3941,101,AccelX,0.8088
3941,102,AccelY,-0.1445
3941,103,AccelZ,-9.8323
3944,16,CLT1,76.5000
3944,19,MAP,99.8000
3944,20,MAT,75.1000
3961,104,Yaw,154.2154
3961,105,Pitch,4.8263
3961,106,Roll,0.8932
3961,113,GyroX,0.0008
3961,114,GyroY,-0.0008
3961,115,GyroZ,-0.0057
3961,101,AccelX,0.8179
3961,102,AccelY,-0.1283
3961,103,AccelZ,-9.7971
3981,104,Yaw,154.2169
3981,105,Pitch,4.8243
3981,106,Roll,0.8927
3981,113,GyroX,0.0007
3981,114,GyroY,0.0003
3981,115,GyroZ,-0.0058
3981,101,AccelX,0.8396
3981,102,AccelY,-0.1402
3981,103,AccelZ,-9.7455
3994,16,CLT1,76.5000
3994,19,MAP,99.8000
3994,20,MAT,75.1000
4001,104,Yaw,154.2145
4001,105,Pitch,4.8240
4001,106,Roll,0.8924
4001,113,GyroX,0.0012
4001,114,GyroY,0.0007
4001,115,GyroZ,-0.0072
4001,101,AccelX,0.8265
4001,102,AccelY,-0.1566
4002,103,AccelZ,-9.7916
4014,16,CLT1,76.5000
4014,19,MAP,99.8000
4014,20,MAT,75.1000
4021,104,Yaw,154.2115
4021,105,Pitch,4.8225
4021,106,Roll,0.8901
4021,113,GyroX,0.0000
4021,114,GyroY,0.0002
4021,115,GyroZ,-0.0055
4021,101,AccelX,0.8157
4021,102,AccelY,-0.1422
4021,103,AccelZ,-9.8348
4041,104,Yaw,154.2109
4041,105,Pitch,4.8248
4041,106,Roll,0.8900
4041,113,GyroX,0.0005
4041,114,GyroY,-0.0002
4041,115,GyroZ,-0.0058
4041,101,AccelX,0.8324
4041,102,AccelY,-0.1511
4041,103,AccelZ,-9.8375
4061,104,Yaw,154.2128
4061,105,Pitch,4.8254
4061,106,Roll,0.8921
4061,113,GyroX,0.0010
4061,114,GyroY,-0.0003
4061,115,GyroZ,-0.0065
4061,101,AccelX,0.8243
4061,102,AccelY,-0.1382
4062,103,AccelZ,-9.8251
4081,104,Yaw,154.2130
4081,105,Pitch,4.8231
4081,106,Roll,0.8874
4081,113,GyroX,0.0008
4081,114,GyroY,-0.0016
4081,115,GyroZ,-0.0042
4081,101,AccelX,0.8170
4081,102,AccelY,-0.1212
4081,103,AccelZ,-9.7845
4084,14,STR,0.0000
4084,17,CLT2,0.0000
4094,18,OilTemp,-0.4000
4094,21,FuelPres,0.0000
4094,22,OilPres,69.9000
4094,23,AFR,785.3000
4101,104,Yaw,154.2118
4101,105,Pitch,4.8206
4101,106,Roll,0.8815
4101,113,GyroX,0.0012
4101,114,GyroY,-0.0014
4101,115,GyroZ,-0.0048
4101,101,AccelX,0.8094
4101,102,AccelY,-0.1455
4101,103,AccelZ,-9.7748
4114,18,OilTemp,-0.4000
4114,21,FuelPres,0.0000
4114,22,OilPres,69.9000
4114,23,AFR,785.3000
4121,104,Yaw,154.2105
4121,105,Pitch,4.8205
4121,106,Roll,0.8838
4121,113,GyroX,0.0002
4121,114,GyroY,-0.0003
4121,115,GyroZ,-0.0066
4121,101,AccelX,0.8443
4121,102,AccelY,-0.1561
4121,103,AccelZ,-9.8221
4134,18,OilTemp,-0.4000
4134,21,FuelPres,0.0000
4134,22,OilPres,69.9000
4134,23,AFR,785.3000
4141,104,Yaw,154.2101
4141,105,Pitch,4.8210
4141,106,Roll,0.8843
4141,113,GyroX,0.0009
4141,114,GyroY,-0.0001
4141,115,GyroZ,-0.0059
4141,101,AccelX,0.8317
4141,102,AccelY,-0.1739
4141,103,AccelZ,-9.7856
4144,13,Gear,0.0000
4154,11,RPM,0.0000
4161,104,Yaw,154.2149
4161,105,Pitch,4.8215
4161,106,Roll,0.8869
4161,113,GyroX,0.0002
4161,114,GyroY,0.0004
4161,115,GyroZ,-0.0052
4161,101,AccelX,0.8343
4161,102,AccelY,-0.1502
4161,103,AccelZ,-9.7989
4164,11,RPM,0.0000
4181,104,Yaw,154.2209
4181,105,Pitch,4.8236
4181,106,Roll,0.8876
4181,113,GyroX,0.0009
4181,114,GyroY,-0.0002
4181,115,GyroZ,-0.0049
4181,101,AccelX,0.8409
4182,102,AccelY,-0.1574
4182,103,AccelZ,-9.7694
4184,11,RPM,0.0000
4201,104,Yaw,154.2213
4201,105,Pitch,4.8303
4201,106,Roll,0.8845
4201,113,GyroX,0.0001
4201,114,GyroY,-0.0003
4201,115,GyroZ,-0.0061
4201,101,AccelX,0.8554
4201,102,AccelY,-0.1503
4201,103,AccelZ,-9.7912
4204,12,VSS,0.0000
4221,104,Yaw,154.2214
4221,105,Pitch,4.8322
4221,106,Roll,0.8823
4221,113,GyroX,0.0009
4221,114,GyroY,-0.0002
4221,115,GyroZ,-0.0050
4221,101,AccelX,0.8384
4222,102,AccelY,-0.1314
4222,103,AccelZ,-9.8126
4224,12,VSS,0.0000
4244,104,Yaw,154.2207
4244,105,Pitch,4.8307
4244,106,Roll,0.8763
4244,113,GyroX,0.0009
4244,114,GyroY,-0.0009
4244,115,GyroZ,-0.0058
4244,101,AccelX,0.7996
4244,102,AccelY,-0.1384
4244,103,AccelZ,-9.8081
4264,104,Yaw,154.2184
4264,105,Pitch,4.8246
4265,106,Roll,0.8757
4265,113,GyroX,0.0010
4265,114,GyroY,-0.0003
4265,115,GyroZ,-0.0046
4265,101,AccelX,0.8125
4265,102,AccelY,-0.1818
4265,103,AccelZ,-9.7980
4284,104,Yaw,154.2185
4284,105,Pitch,4.8193
4284,106,Roll,0.8801
4284,113,GyroX,0.0013
4284,114,GyroY,0.0012
4285,115,GyroZ,-0.0055
4285,101,AccelX,0.8347
4285,102,AccelY,-0.1860
4285,103,AccelZ,-9.7513
4324,12,VSS,0.0000
4325,104,Yaw,154.2240
4325,105,Pitch,4.8200
4325,106,Roll,0.8866
4325,113,GyroX,0.0003
4325,114,GyroY,0.0006
4325,115,GyroZ,-0.0048
4325,101,AccelX,0.8236
4325,102,AccelY,-0.1582
4325,103,AccelZ,-9.8381
4344,16,CLT1,76.5000
4344,19,MAP,99.8000
4344,20,MAT,75.1000
4345,104,Yaw,154.2228
4345,105,Pitch,4.8194
4345,106,Roll,0.8859
4345,113,GyroX,0.0007
4345,114,GyroY,-0.0016
4345,115,GyroZ,-0.0048
4345,101,AccelX,0.8136
4345,102,AccelY,-0.1321
4345,103,AccelZ,-9.7995
4354,16,CLT1,76.5000
4354,19,MAP,99.8000
4354,20,MAT,75.1000
4364,16,CLT1,76.5000
4364,19,MAP,99.8000
4364,20,MAT,75.1000
4365,104,Yaw,154.2245
4365,105,Pitch,4.8192
4365,106,Roll,0.8810
4365,113,GyroX,-0.0002
4365,114,GyroY,-0.0009
4365,115,GyroZ,-0.0057
4365,101,AccelX,0.8111
4365,102,AccelY,-0.1232
4365,103,AccelZ,-9.8171
4374,16,CLT1,76.5000
4374,19,MAP,99.8000
4374,20,MAT,75.1000
4385,104,Yaw,154.2291
4385,105,Pitch,4.8176
4385,106,Roll,0.8770
4385,113,GyroX,0.0008
4385,114,GyroY,-0.0006
4385,115,GyroZ,-0.0048
4385,101,AccelX,0.8053
4385,102,AccelY,-0.1541
4385,103,AccelZ,-9.7595
4394,16,CLT1,76.5000
