timestamp,type,value
2025-09-20T21:31:44.805431,CONE,1
2025-09-20T21:31:44.975866,CONE,1
2025-09-20T21:31:45.146676,CONE,1
2025-09-20T21:31:45.323067,CONE,1
2025-09-20T21:31:46.181866,OFF_TRACK,1
2025-09-20T21:31:46.380177,OFF_TRACK,1
2025-09-20T21:31:46.736923,OFF_TRACK,1
2025-09-20T21:31:46.912858,OFF_TRACK,1
