timestamp,type,RPM,VSS,Gear,STR,TPS,CLT1,CLT2,OilTemp,MAP,MAT,FuelPres,OilPres,AFR,BatV,AccelZ,AccelX,AccelY,FR_Shock,FL_Shock,RR_Shock,RL_Shock
2025-11-03T15:18:19.774361,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.3875,33.0107,33.08513,2.81602
2025-11-03T15:18:19.820955,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.52879,34.32566,34.35048,3.088938
2025-11-03T15:18:19.900744,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.41441,36.03761,36.01279,3.48591
2025-11-03T15:18:19.939627,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.7157,37.8736,37.89841,12.61626
2025-11-03T15:18:19.976894,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.08049,38.99009,38.97768,32.41524
2025-11-03T15:18:20.025049,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.19448,40.15619,40.08176,2.67956
2025-11-03T15:18:20.080576,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.29372,42.16586,42.16586,2.667155
2025-11-03T15:18:20.148075,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0084,44.05148,44.1011,2.716777
2025-11-03T15:18:20.171988,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.80234,45.75101,45.83785,3.088938
2025-11-03T15:18:20.246709,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.08767,46.38369,46.43331,3.16337
2025-11-03T15:18:20.308787,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.82442,46.54496,46.39609,3.088938
2025-11-03T15:18:20.321533,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.04015,46.48293,46.43331,3.48591
2025-11-03T15:18:20.372166,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.59228,46.53255,46.30925,8.026276
2025-11-03T15:18:20.435640,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.81641,40.73924,40.67722,14.87404
2025-11-03T15:18:20.500860,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.81748,32.71297,32.73778,2.071697
2025-11-03T15:18:20.528677,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.71761,22.92513,22.91272,1.773968
2025-11-03T15:18:20.579550,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.61563,21.82105,21.95751,2.17094
2025-11-03T15:18:20.647279,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.61289,21.9327,21.92029,2.65475
2025-11-03T15:18:20.678479,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.37446,21.32483,21.32483,3.48591
2025-11-03T15:18:20.725740,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.28488,18.57084,18.57084,4.527961
2025-11-03T15:18:20.779318,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.7115,15.39507,15.37026,5.33431
2025-11-03T15:18:20.824681,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.75565,14.7872,14.7872,9.862271
2025-11-03T15:18:20.875633,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.42535,14.79961,14.7748,1.699536
2025-11-03T15:18:20.950329,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.78237,21.32483,21.36205,2.046886
2025-11-03T15:18:20.972475,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.5391,35.96317,35.96317,2.81602
2025-11-03T15:18:21.031575,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.58115,42.76132,42.78613,3.138559
2025-11-03T15:18:21.081248,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.22139,42.63726,42.66208,3.262613
2025-11-03T15:18:21.121176,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.98569,33.22159,33.28362,2.443858
2025-11-03T15:18:21.174483,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.13939,20.50608,20.33241,2.022076
2025-11-03T15:18:21.246121,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.57568,18.71971,18.6949,2.691966
2025-11-03T15:18:21.271347,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.14085,28.42071,28.48273,5.694066
2025-11-03T15:18:21.339113,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.2506,44.00185,44.00185,23.61983
2025-11-03T15:18:21.373917,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.45983,47.50017,47.52498,3.16337
2025-11-03T15:18:21.432382,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.35575,44.54769,44.52288,2.691966
2025-11-03T15:18:21.481420,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.99873,26.74598,26.70877,1.749157
2025-11-03T15:18:21.522687,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.90432,21.52332,21.53573,1.82359
2025-11-03T15:18:21.591879,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.41231,40.32986,40.25543,3.287424
2025-11-03T15:18:21.620741,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.27101,41.37192,41.27267,2.940073
2025-11-03T15:18:21.672668,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.8568,19.15389,19.11668,1.835995
2025-11-03T15:18:21.721403,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.00019,23.35932,23.43375,2.667155
2025-11-03T15:18:21.771040,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.58681,49.12527,49.38579,11.7851
2025-11-03T15:18:21.820770,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.6461,38.66755,38.69236,14.92366
2025-11-03T15:18:21.878866,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.10237,18.78173,18.78173,17.40474
2025-11-03T15:18:21.934195,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.1053,30.76532,30.69089,33.97831
2025-11-03T15:18:21.980409,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.22413,42.36435,42.42637,2.964884
2025-11-03T15:18:22.028288,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.646544,17.23106,17.21866,1.327375
2025-11-03T15:18:22.082392,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.696166,0.099243,0.111648,1.228132
2025-11-03T15:18:22.123772,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.20415,15.29582,15.32063,2.270183
2025-11-03T15:18:22.179431,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.81685,32.14232,32.0927,2.81602
2025-11-03T15:18:22.231970,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.79961,27.27941,27.2546,2.121319
2025-11-03T15:18:22.272729,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.15599,16.89612,16.8589,3.48591
2025-11-03T15:18:22.322847,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.11331,16.90852,16.95814,6.103443
2025-11-03T15:18:22.379262,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.34838,33.30843,33.40767,12.21929
2025-11-03T15:18:22.424610,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.47937,39.15136,39.06452,19.76176
2025-11-03T15:18:22.471049,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.66208,13.00083,12.9264,27.18017
2025-11-03T15:18:22.524363,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.49768,3.337045,3.299829,1.327375
2025-11-03T15:18:22.590788,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.28615,21.65978,21.697,2.133724
2025-11-03T15:18:22.621313,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.64591,30.90178,30.86457,2.468669
2025-11-03T15:18:22.676066,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.32611,21.57294,21.56054,1.724347
2025-11-03T15:18:22.722528,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.97538,14.52669,14.52669,2.158535
2025-11-03T15:18:22.772656,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.61016,26.43585,26.49788,3.907692
2025-11-03T15:18:22.822053,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.18081,32.71297,32.71297,4.676826
2025-11-03T15:18:22.873029,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.15326,13.45983,13.43502,4.255043
2025-11-03T15:18:22.926583,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.32146,7.381196,7.294359,8.919462
2025-11-03T15:18:22.976604,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.41944,30.41797,30.48,22.66462
2025-11-03T15:18:23.021215,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.52225,32.63853,32.61372,33.82945
2025-11-03T15:18:23.074927,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.738217,19.98505,20.00986,1.575482
2025-11-03T15:18:23.150799,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.57421,18.943,18.943,1.82359
2025-11-03T15:18:23.202222,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.23653,33.60615,33.63096,2.49348
2025-11-03T15:18:23.260683,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.72181,32.63853,32.65094,3.609963
2025-11-03T15:18:23.359817,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.20689,29.5496,29.64884,2.121319
2025-11-03T15:18:23.375435,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.12044,14.97328,14.93607,11.82232
2025-11-03T15:18:23.375545,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.73148,26.03888,26.1009,3.721612
2025-11-03T15:18:23.508430,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.20625,31.65851,31.81978,2.940073
2025-11-03T15:18:23.509305,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.47536,31.29875,31.19951,12.41778
2025-11-03T15:18:23.529231,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.23946,31.24913,31.19951,6.091038
2025-11-03T15:18:23.637736,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.29582,31.52205,31.54686,2.716777
2025-11-03T15:18:23.640679,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.30925,37.68752,37.69992,12.14486
2025-11-03T15:18:23.671104,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.37236,34.12718,34.20161,2.853236
2025-11-03T15:18:23.808425,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.22896,32.06789,32.06789,2.357021
2025-11-03T15:18:23.808495,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.5746,46.01152,45.98671,11.71067
2025-11-03T15:18:23.870069,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.79077,42.46359,42.33953,4.726447
2025-11-03T15:18:23.954533,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.42745,35.06999,35.0948,2.49348
2025-11-03T15:18:23.954826,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.51531,32.51448,32.24156,12.21929
2025-11-03T15:18:23.975780,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.91482,30.50481,30.55443,4.242637
2025-11-03T15:18:24.121116,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.7748,29.26427,29.26427,2.468669
2025-11-03T15:18:24.121796,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.01636,35.46696,35.41734,12.41778
2025-11-03T15:18:24.122312,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.92449,33.33324,33.34564,5.84293
2025-11-03T15:18:24.261161,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.04772,32.88664,32.88664,2.81602
2025-11-03T15:18:24.261245,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.59941,31.62129,31.67092,12.4674
2025-11-03T15:18:24.276755,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.06642,32.76259,32.7874,4.230232
2025-11-03T15:18:24.453107,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.97812,34.92112,34.92112,3.076532
2025-11-03T15:18:24.467748,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.52982,33.0231,33.08513,12.34335
2025-11-03T15:18:24.467860,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.80337,33.08513,33.06032,11.82232
2025-11-03T15:18:24.471110,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.95814,29.48757,29.51238,2.667155
2025-11-03T15:18:24.529625,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.04982,32.19194,32.21675,3.138559
2025-11-03T15:18:24.574529,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.41231,27.72601,27.67639,2.530696
2025-11-03T15:18:24.620764,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.04982,27.10574,27.22979,2.940073
2025-11-03T15:18:24.674192,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.83619,26.95687,26.89485,3.0021
2025-11-03T15:18:24.728026,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.32967,20.72938,20.75419,4.1558
2025-11-03T15:18:24.776547,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.04645,23.75629,23.70667,6.239902
2025-11-03T15:18:24.826283,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.40557,20.10911,20.03468,11.89675
2025-11-03T15:18:24.873591,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.51658,23.50818,23.50818,18.99262
2025-11-03T15:18:24.930029,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.7727,23.35932,23.33451,1.947643
2025-11-03T15:18:24.988613,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.83956,22.36689,22.36689,1.873211
2025-11-03T15:18:25.044179,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.23653,22.37929,22.35448,2.046886
2025-11-03T15:18:25.084199,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.05529,22.3917,22.31726,2.046886
2025-11-03T15:18:25.128102,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.67556,22.41651,22.36689,2.084103
2025-11-03T15:18:25.170766,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.21382,22.35448,22.36689,2.245372
2025-11-03T15:18:25.242351,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.5536,22.36689,22.36689,2.443858
2025-11-03T15:18:25.270413,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.40684,22.34208,22.35448,3.064127
2025-11-03T15:18:25.320927,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.28488,21.82105,21.79624,4.552772
2025-11-03T15:18:25.399386,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.76679,20.95267,20.91546,22.46613
2025-11-03T15:18:25.420826,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.35575,20.40684,20.40684,1.873211
2025-11-03T15:18:25.478890,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.41778,20.28278,20.22076,1.935238
2025-11-03T15:18:25.529165,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.14486,20.20835,20.19595,1.8484
