timestamp,RPM,MPH,Gear,Throttle,Brake
2025-09-11T20:36:04.528439,3522.0,1.4,nan,,
2025-09-11T20:36:04.539188,nan,nan,1.0,,
2025-09-11T20:36:04.551364,3117.0,1.4,1.0,,
2025-09-11T20:36:04.572135,2920.0,nan,1.0,,
2025-09-11T20:36:04.591227,2807.0,1.6,1.0,,
2025-09-11T20:36:04.612469,2753.0,1.7,1.0,,
2025-09-11T20:36:04.633731,2655.0,1.7,1.0,,
2025-09-11T20:36:04.665216,2549.0,1.7,1.0,,
2025-09-11T20:36:04.677208,2463.0,1.9,nan,,
2025-09-11T20:36:04.691673,2268.0,1.9,1.0,,
2025-09-11T20:36:04.713127,2145.0,1.9,1.0,,
2025-09-11T20:36:04.734188,2049.0,2.1,1.0,,
2025-09-11T20:36:04.758680,2049.0,2.1,1.0,,
2025-09-11T20:36:04.786330,1972.0,nan,1.0,,
2025-09-11T20:36:04.792585,1926.0,2.2,1.0,,
2025-09-11T20:36:04.815377,nan,2.2,1.0,,
2025-09-11T20:36:04.831448,nan,2.2,1.0,,
2025-09-11T20:36:04.872849,2025.0,2.3,1.0,,
2025-09-11T20:36:04.877366,2057.0,2.3,1.0,,
2025-09-11T20:36:04.893766,2098.0,2.4,1.0,,
2025-09-11T20:36:04.921468,2109.0,2.4,nan,,
2025-09-11T20:36:04.931180,2126.0,nan,nan,,
2025-09-11T20:36:04.959690,2082.0,2.5,nan,,
2025-09-11T20:36:04.971480,2037.0,2.5,nan,,
2025-09-11T20:36:04.996604,2037.0,2.5,1.0,,
2025-09-11T20:36:05.036386,1967.0,2.5,1.0,,
2025-09-11T20:36:05.036447,1973.0,2.5,1.0,,
2025-09-11T20:36:05.056219,nan,nan,nan,,
2025-09-11T20:36:05.075091,2064.0,2.5,1.0,,
2025-09-11T20:36:05.094116,nan,2.5,nan,,
2025-09-11T20:36:05.119397,2125.0,2.5,1.0,,
2025-09-11T20:36:05.138210,2278.0,2.5,1.0,,
2025-09-11T20:36:05.155744,2287.0,2.5,1.0,,
2025-09-11T20:36:05.177084,2341.0,2.5,1.0,,
2025-09-11T20:36:05.192670,2371.0,2.5,nan,,
2025-09-11T20:36:05.214769,2408.0,2.4,1.0,,
2025-09-11T20:36:05.243057,2438.0,2.4,1.0,,
2025-09-11T20:36:05.274411,2443.0,2.4,1.0,,
2025-09-11T20:36:05.275382,2512.0,2.4,1.0,,
2025-09-11T20:36:05.294549,2614.0,2.4,1.0,,
2025-09-11T20:36:05.315663,2707.0,2.4,1.0,,
2025-09-11T20:36:05.331726,2811.0,2.4,1.0,,
2025-09-11T20:36:05.354875,2924.0,2.4,1.0,,
2025-09-11T20:36:05.379935,3029.0,2.4,1.0,,
2025-09-11T20:36:05.394984,3069.0,2.3,1.0,,
2025-09-11T20:36:05.418220,3181.0,2.3,1.0,,
2025-09-11T20:36:05.433436,nan,2.3,1.0,,
2025-09-11T20:36:05.452775,3353.0,2.3,1.0,,
2025-09-11T20:36:05.474884,3376.0,2.3,1.0,,
2025-09-11T20:36:05.515800,3508.0,2.3,1.0,,
2025-09-11T20:36:05.515852,3643.0,nan,1.0,,
2025-09-11T20:36:05.531778,3857.0,nan,1.0,,
2025-09-11T20:36:05.581299,3931.0,nan,nan,,
2025-09-11T20:36:05.581371,4181.0,2.2,1.0,,
2025-09-11T20:36:05.596474,4197.0,2.2,1.0,,
2025-09-11T20:36:05.615158,nan,2.2,1.0,,
2025-09-11T20:36:05.640745,nan,2.2,1.0,,
2025-09-11T20:36:05.651163,nan,2.2,1.0,,
2025-09-11T20:36:05.673471,4531.0,2.2,1.0,,
2025-09-11T20:36:05.691305,4647.0,2.2,1.0,,
2025-09-11T20:36:05.717553,4860.0,2.2,1.0,,
2025-09-11T20:36:05.733435,4957.0,2.2,1.0,,
2025-09-11T20:36:05.752740,nan,nan,1.0,,
2025-09-11T20:36:05.771956,5128.0,2.1,1.0,,
2025-09-11T20:36:05.791451,5197.0,2.1,1.0,,
2025-09-11T20:36:05.811153,5346.0,2.1,1.0,,
2025-09-11T20:36:05.837852,5447.0,2.1,1.0,,
2025-09-11T20:36:05.858335,nan,2.1,1.0,,
2025-09-11T20:36:05.879335,5625.0,2.1,1.0,,
2025-09-11T20:36:05.891042,5809.0,2.1,1.0,,
2025-09-11T20:36:05.911235,6026.0,2.1,1.0,,
2025-09-11T20:36:05.931585,6084.0,2.1,1.0,,
2025-09-11T20:36:05.951752,nan,2.1,1.0,,
2025-09-11T20:36:05.987268,6334.0,2.1,1.0,,
2025-09-11T20:36:05.992230,6458.0,2.1,1.0,,
2025-09-11T20:36:06.012207,6551.0,2.1,1.0,,
2025-09-11T20:36:06.030989,6623.0,2.0,1.0,,
2025-09-11T20:36:06.051563,6630.0,2.0,1.0,,
2025-09-11T20:36:06.091370,nan,nan,1.0,,
2025-09-11T20:36:06.091427,nan,1.9,1.0,,
2025-09-11T20:36:06.112933,nan,1.9,1.0,,
2025-09-11T20:36:06.132161,6617.0,1.9,1.0,,
2025-09-11T20:36:06.152126,nan,1.9,1.0,,
2025-09-11T20:36:06.171914,6505.0,1.9,1.0,,
2025-09-11T20:36:06.191667,6472.0,1.9,nan,,
2025-09-11T20:36:06.235583,6394.0,1.9,1.0,,
2025-09-11T20:36:06.237342,nan,1.9,1.0,,
2025-09-11T20:36:06.251370,6262.0,1.8,1.0,,
2025-09-11T20:36:06.272208,6183.0,1.8,nan,,
2025-09-11T20:36:06.320192,6121.0,1.8,1.0,,
2025-09-11T20:36:06.324487,nan,1.8,1.0,,
2025-09-11T20:36:06.339796,6043.0,1.8,nan,,
2025-09-11T20:36:06.356802,5900.0,1.8,nan,,
2025-09-11T20:36:06.373235,5863.0,1.8,1.0,,
2025-09-11T20:36:06.391960,5826.0,1.8,1.0,,
2025-09-11T20:36:06.413324,5738.0,1.6,1.0,,
2025-09-11T20:36:06.433892,5662.0,1.6,1.0,,
2025-09-11T20:36:06.454422,nan,1.6,1.0,,
2025-09-11T20:36:06.486334,5522.0,1.6,1.0,,
2025-09-11T20:36:06.499536,5403.0,nan,1.0,,
2025-09-11T20:36:06.512302,5286.0,1.6,1.0,,
2025-09-11T20:36:06.531811,5190.0,1.6,1.0,,
2025-09-11T20:36:06.554998,5127.0,1.6,1.0,,
2025-09-11T20:36:06.579824,4975.0,1.6,1.0,,
2025-09-11T20:36:06.611560,4835.0,1.5,nan,,
2025-09-11T20:36:06.611611,4739.0,nan,1.0,,
2025-09-11T20:36:06.631197,nan,1.5,1.0,,
2025-09-11T20:36:06.651399,4618.0,nan,1.0,,
2025-09-11T20:36:06.671753,4510.0,1.5,1.0,,
2025-09-11T20:36:06.691220,4451.0,1.5,1.0,,
2025-09-11T20:36:06.738258,4332.0,1.3,1.0,,
2025-09-11T20:36:06.738331,4319.0,1.3,1.0,,
2025-09-11T20:36:06.751704,4246.0,1.3,1.0,,
2025-09-11T20:36:06.771735,4182.0,1.3,1.0,,
2025-09-11T20:36:06.792960,4119.0,1.3,1.0,,
2025-09-11T20:36:06.811808,4070.0,1.3,1.0,,
2025-09-11T20:36:06.846238,3998.0,1.2,nan,,
2025-09-11T20:36:06.864450,3914.0,1.2,1.0,,
2025-09-11T20:36:06.873678,3880.0,1.2,1.0,,
2025-09-11T20:36:06.898065,3853.0,nan,1.0,,
2025-09-11T20:36:06.912659,3816.0,1.2,1.0,,
2025-09-11T20:36:06.931394,3759.0,1.1,1.0,,
2025-09-11T20:36:06.984756,nan,1.1,nan,,
2025-09-11T20:36:06.990752,nan,1.1,nan,,
2025-09-11T20:36:06.990801,3718.0,1.1,1.0,,
2025-09-11T20:36:06.991941,3645.0,1.2,1.0,,
2025-09-11T20:36:07.011511,3639.0,1.2,nan,,
2025-09-11T20:36:07.031630,3604.0,1.0,nan,,
2025-09-11T20:36:07.050936,3566.0,1.0,1.0,,
2025-09-11T20:36:07.081513,nan,nan,1.0,,
2025-09-11T20:36:07.101765,3547.0,1.0,1.0,,
2025-09-11T20:36:07.119012,3504.0,nan,nan,,
2025-09-11T20:36:07.132137,3459.0,1.0,1.0,,
2025-09-11T20:36:07.152999,3407.0,1.0,nan,,
2025-09-11T20:36:07.171876,3375.0,1.0,nan,,
2025-09-11T20:36:07.193042,3295.0,1.0,1.0,,
2025-09-11T20:36:07.220616,3267.0,nan,nan,,
2025-09-11T20:36:07.239336,3235.0,nan,nan,,
2025-09-11T20:36:07.252743,3193.0,nan,nan,,
2025-09-11T20:36:07.272988,nan,1.0,1.0,,
2025-09-11T20:36:07.291134,3190.0,1.0,1.0,,
2025-09-11T20:36:07.313801,3154.0,1.0,1.0,,
2025-09-11T20:36:07.332008,3138.0,0.9,1.0,,
2025-09-11T20:36:07.354297,nan,0.9,nan,,
2025-09-11T20:36:07.373913,3172.0,0.9,1.0,,
2025-09-11T20:36:07.390867,nan,nan,1.0,,
2025-09-11T20:36:07.411526,3147.0,0.9,1.0,,
2025-09-11T20:36:07.431374,3186.0,0.9,1.0,,
2025-09-11T20:36:07.455073,3220.0,0.9,1.0,,
2025-09-11T20:36:07.474118,nan,0.8,1.0,,
2025-09-11T20:36:07.490961,3226.0,nan,nan,,
2025-09-11T20:36:07.511199,nan,0.7,nan,,
2025-09-11T20:36:07.533065,3285.0,0.7,1.0,,
2025-09-11T20:36:07.551041,3298.0,0.7,1.0,,
2025-09-11T20:36:07.571093,3326.0,nan,1.0,,
2025-09-11T20:36:07.615911,3329.0,0.6,1.0,,
2025-09-11T20:36:07.615960,3320.0,nan,1.0,,
2025-09-11T20:36:07.631753,nan,nan,1.0,,
2025-09-11T20:36:07.665343,3416.0,0.6,1.0,,
2025-09-11T20:36:07.671043,3463.0,0.6,1.0,,
2025-09-11T20:36:07.691490,3487.0,0.6,1.0,,
2025-09-11T20:36:07.742782,3566.0,0.6,1.0,,
2025-09-11T20:36:07.742836,3644.0,0.6,1.0,,
2025-09-11T20:36:07.752271,3709.0,0.5,nan,,
2025-09-11T20:36:07.771625,3797.0,0.5,1.0,,
2025-09-11T20:36:07.791084,3857.0,0.5,1.0,,
2025-09-11T20:36:07.811257,3907.0,0.4,1.0,,
2025-09-11T20:36:07.841963,3930.0,0.4,1.0,,
2025-09-11T20:36:07.867062,3978.0,0.4,1.0,,
2025-09-11T20:36:07.872268,3987.0,0.4,1.0,,
2025-09-11T20:36:07.892522,3975.0,0.4,1.0,,
2025-09-11T20:36:07.911216,3988.0,0.4,nan,,
2025-09-11T20:36:07.933452,3983.0,0.4,1.0,,
2025-09-11T20:36:07.957289,nan,0.4,1.0,,
2025-09-11T20:36:07.976771,4023.0,0.4,1.0,,
2025-09-11T20:36:07.992874,4018.0,0.4,1.0,,
2025-09-11T20:36:08.010965,3976.0,0.4,1.0,,
2025-09-11T20:36:08.031777,4025.0,0.4,1.0,,
2025-09-11T20:36:08.051889,3999.0,0.4,1.0,,
2025-09-11T20:36:08.071635,3979.0,0.4,1.0,,
2025-09-11T20:36:08.101537,3988.0,0.4,1.0,,
2025-09-11T20:36:08.117685,3947.0,0.4,1.0,,
2025-09-11T20:36:08.136729,nan,nan,nan,,
2025-09-11T20:36:08.153856,3947.0,0.4,1.0,,
2025-09-11T20:36:08.173800,3889.0,0.4,1.0,,
2025-09-11T20:36:08.194493,3865.0,0.4,1.0,,
2025-09-11T20:36:08.211863,3876.0,0.4,1.0,,
2025-09-11T20:36:08.244448,3858.0,nan,1.0,,
2025-09-11T20:36:08.258454,3823.0,0.4,nan,,
2025-09-11T20:36:08.271262,3838.0,0.4,1.0,,
2025-09-11T20:36:08.291566,3806.0,0.4,1.0,,
2025-09-11T20:36:08.332664,3780.0,0.4,1.0,,
