timestamp,type,RPM,VSS,Gear,STR,TPS,CLT1,CLT2,OilTemp,MAP,MAT,FuelPres,OilPres,AFR,BatV,AccelZ,AccelX,AccelY,FR_Shock,FL_Shock,RR_Shock,RL_Shock,GPS_Lat,GPS_Lon,GPS_Heading,GPS_Speed,GPS_Sats
2025-11-08T13:50:37.060277,TELEMETRY,3169.0,0.0,0.0,-23.3,14.1,176.4,152.1,384.5,77.6,85.8,41.2,23.2,12.0,13.2,1.325195,-0.073242,0.030273,32.30359,28.42071,28.53236,28.56957,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.060437,TELEMETRY,3169.0,0.0,0.0,-23.3,14.1,176.5,152.1,384.4,77.6,85.8,43.5,23.2,11.9,13.2,1.11084,0.012695,-0.010254,32.31599,28.33387,28.81768,28.54476,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.060732,TELEMETRY,3136.0,0.0,0.0,-23.3,14.1,176.5,152.0,385.0,77.6,85.8,40.8,22.9,11.9,13.2,1.334473,-0.030273,0.022949,32.25397,28.42071,28.69363,28.53236,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.066953,TELEMETRY,3143.0,0.0,0.0,-23.3,14.1,176.5,152.1,385.2,77.6,85.8,43.4,23.2,11.9,13.2,0.685547,-0.061523,0.019531,32.40283,28.49514,29.14022,28.70603,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.141565,TELEMETRY,3146.0,0.0,0.0,-23.3,14.1,176.6,152.1,384.3,77.6,85.8,41.6,23.0,11.9,13.2,1.287598,0.027832,0.009766,32.44005,28.47033,28.8549,28.58198,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.770769,TELEMETRY,3114.0,0.0,0.0,-23.3,14.1,176.6,152.1,384.3,77.8,85.8,40.9,22.7,11.7,13.2,1.346191,-0.209961,-0.036621,32.41524,28.38349,28.73084,28.54476,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.770854,TELEMETRY,3125.0,0.0,0.0,-23.3,14.1,176.6,152.1,384.2,77.8,85.8,42.6,22.9,11.7,13.2,1.036621,-0.116211,-0.029297,32.44005,28.47033,28.75565,28.49514,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.770913,TELEMETRY,3150.0,0.0,0.0,-23.3,14.1,176.6,152.1,384.3,77.8,85.8,41.4,23.0,11.7,13.2,0.928711,-0.11084,0.054199,32.44005,28.48273,28.76806,28.54476,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.770956,TELEMETRY,3150.0,0.0,0.0,-23.3,14.1,176.6,152.1,384.9,77.8,85.8,43.4,23.2,11.9,13.2,0.922852,0.044434,0.024414,32.39043,28.49514,28.83009,28.53236,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.850902,TELEMETRY,3107.0,0.0,0.0,-23.0,14.1,177.2,152.1,384.5,77.7,85.8,43.0,22.7,12.0,13.2,0.913086,0.068848,-0.122559,32.39043,28.3959,28.78046,28.53236,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.850968,TELEMETRY,3121.0,0.0,0.0,-23.3,14.1,177.2,152.1,384.2,77.8,85.8,43.7,22.7,12.0,13.2,0.829102,-0.191895,-0.02002,32.41524,28.37109,28.81768,28.56957,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.898462,TELEMETRY,3124.0,0.0,0.0,-23.3,14.1,177.6,152.4,384.1,77.9,85.8,40.7,22.8,12.2,13.2,0.891602,-0.039551,-0.075684,32.31599,28.43311,28.74325,28.56957,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:37.958771,TELEMETRY,3178.0,0.0,0.0,-23.3,14.1,177.7,152.4,384.1,77.9,85.8,42.9,23.1,12.2,13.2,0.903809,-0.022461,0.151855,32.41524,28.48273,28.76806,28.51995,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.082936,TELEMETRY,3152.0,0.0,0.0,-23.3,14.1,178.2,152.6,383.7,77.7,85.8,40.8,22.7,11.8,13.2,1.163086,0.003418,-0.015625,32.39043,28.47033,28.78046,28.74325,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.119255,TELEMETRY,3162.0,0.0,0.0,-23.7,14.1,178.8,152.8,383.5,77.5,85.8,40.8,22.7,11.9,13.2,1.257324,-0.005859,0.039063,32.31599,28.50755,28.71844,28.58198,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.142366,TELEMETRY,3124.0,0.0,0.0,-23.7,14.1,178.8,152.8,383.8,77.8,85.8,41.5,22.4,12.0,13.2,0.986816,-0.069336,0.092773,32.35321,28.37109,28.81768,28.51995,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.142498,TELEMETRY,3100.0,0.0,0.0,-23.7,14.1,178.8,152.8,384.0,77.8,85.8,43.9,22.7,12.0,13.2,0.986816,-0.069336,0.092773,32.45245,28.47033,28.74325,28.53236,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.162296,TELEMETRY,3153.0,0.0,0.0,-23.7,14.1,178.8,152.8,383.7,77.6,85.8,42.3,22.7,12.0,13.2,0.572266,0.018066,0.02002,32.35321,28.32146,28.76806,28.53236,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.196527,TELEMETRY,3122.0,0.0,0.0,-23.7,14.1,178.8,152.8,383.2,77.7,85.8,41.5,22.3,12.1,13.2,0.820313,-0.015625,0.070801,32.42764,28.3959,28.71844,28.58198,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.258234,TELEMETRY,3157.0,0.0,0.0,-23.7,14.1,178.8,152.8,383.6,77.7,85.8,43.1,23.1,12.1,13.2,1.345703,-0.077637,-0.019043,32.34081,28.38349,28.76806,28.56957,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.292118,TELEMETRY,3140.0,0.0,0.0,-23.3,14.1,178.8,153.0,383.1,77.7,85.8,42.9,22.8,12.0,13.2,1.180176,0.004883,0.0625,32.0927,28.3959,28.66882,28.61919,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.322067,TELEMETRY,3131.0,0.0,0.0,-23.7,14.1,178.8,153.1,383.2,77.8,85.8,43.2,22.8,12.0,13.2,0.914063,0.063965,0.062988,32.31599,28.34628,28.73084,28.49514,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.336919,TELEMETRY,3131.0,0.0,0.0,-23.7,14.1,178.8,153.0,383.7,77.7,85.8,40.8,22.2,11.7,13.2,0.787598,-0.070313,0.080078,32.26637,28.44552,28.79287,28.51995,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.367734,TELEMETRY,3123.0,0.0,0.0,-23.7,14.1,179.3,153.1,383.1,77.8,85.8,40.8,22.3,12.1,13.2,1.289063,-0.098145,0.053223,32.44005,28.34628,28.65641,28.61919,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.456956,TELEMETRY,3137.0,0.0,0.0,-23.3,14.1,179.3,153.1,383.2,77.7,85.8,40.3,22.3,12.1,13.2,0.888184,-0.1875,-0.020508,32.44005,28.44552,28.81768,28.55717,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.510540,TELEMETRY,3104.0,0.0,0.0,-23.3,14.1,179.3,153.1,383.3,77.8,85.8,42.8,22.6,12.1,13.2,1.191895,-0.001953,0.094238,32.40283,28.43311,28.49514,28.51995,0.0,0.0,nan,nan,0.0
2025-11-08T13:50:38.530150,TELEMETRY,3105.0,0.0,0.0,-23.3,14.1,179.3,153.1,383.3,77.7,85.8,42.8,22.6,12.1,13.2,1.191895,-0.001953,0.094238,32.30359,28.38349,28.69363,28.58198,0.0,0.0,nan,nan,0.0
