timestamp,type,RPM,VSS,Gear,STR,TPS,CLT1,CLT2,OilTemp,MAP,MAT,FuelPres,OilPres,AFR,BatV,AccelZ,AccelX,AccelY,FR_Shock,FL_Shock,RR_Shock,RL_Shock,GPS_Lat,GPS_Lon,GPS_Heading,GPS_Speed
2025-11-08T13:40:59.248407,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.88181,28.42071,27.7136,28.09817,nan,nan,nan,nan
2025-11-08T13:40:59.317333,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.91902,28.42071,27.7012,28.12298,nan,nan,nan,nan
2025-11-08T13:40:59.355838,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.88181,28.42071,27.68879,28.12298,nan,nan,nan,nan
2025-11-08T13:40:59.431176,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.94383,28.42071,27.72601,28.06095,nan,nan,nan,nan
2025-11-08T13:40:59.443633,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.89421,28.44552,27.66398,28.11057,nan,nan,nan,nan
2025-11-08T13:40:59.495108,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.89421,28.44552,27.67639,28.13538,nan,nan,nan,nan
2025-11-08T13:40:59.555376,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.89421,28.43311,27.7136,28.12298,nan,nan,nan,nan
2025-11-08T13:40:59.597275,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.89421,28.47033,27.68879,28.12298,nan,nan,nan,nan
2025-11-08T13:40:59.669243,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.89421,28.44552,27.72601,28.09817,nan,nan,nan,nan
2025-11-08T13:40:59.710132,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.88181,28.43311,27.66398,28.07336,nan,nan,nan,nan
2025-11-08T13:40:59.751284,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.91902,28.51995,27.73841,28.09817,nan,nan,nan,nan
2025-11-08T13:40:59.798813,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.88181,28.47033,27.7012,28.12298,nan,nan,nan,nan
2025-11-08T13:40:59.846552,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.90662,28.45792,27.73841,28.12298,nan,nan,nan,nan
2025-11-08T13:40:59.904223,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.84459,28.47033,27.7012,28.09817,nan,nan,nan,nan
2025-11-08T13:40:59.943960,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.91902,28.43311,27.7012,28.12298,nan,nan,nan,nan
2025-11-08T13:41:00.015306,TELEMETRY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.8694,28.42071,27.7012,28.12298,nan,nan,nan,nan
