timestamp,RPM,MPH,Gear,Throttle,Brake
2025-09-11T19:45:06.382467,nan,7.4,1.0,,
2025-09-11T19:45:06.407237,6051.0,7.4,1.0,,
2025-09-11T19:45:06.426873,6062.0,7.4,1.0,,
2025-09-11T19:45:06.441449,6132.0,nan,1.0,,
2025-09-11T19:45:06.463992,nan,nan,1.0,,
2025-09-11T19:45:06.485225,6144.0,7.4,1.0,,
2025-09-11T19:45:06.503247,nan,7.4,1.0,,
2025-09-11T19:45:06.523209,6154.0,7.5,1.0,,
2025-09-11T19:45:06.544346,6161.0,7.5,1.0,,
2025-09-11T19:45:06.567458,6164.0,7.6,1.0,,
2025-09-11T19:45:06.582445,6187.0,7.6,1.0,,
2025-09-11T19:45:06.631671,6199.0,7.6,nan,,
2025-09-11T19:45:06.631737,6240.0,7.6,1.0,,
2025-09-11T19:45:06.642385,6244.0,7.6,nan,,
2025-09-11T19:45:06.671812,6277.0,nan,1.0,,
2025-09-11T19:45:06.689447,6300.0,7.6,1.0,,
2025-09-11T19:45:06.701129,6299.0,7.7,1.0,,
2025-09-11T19:45:06.721624,6277.0,7.7,1.0,,
2025-09-11T19:45:06.742381,6278.0,7.7,1.0,,
2025-09-11T19:45:06.761107,6290.0,7.7,nan,,
2025-09-11T19:45:06.784380,6289.0,7.7,1.0,,
2025-09-11T19:45:06.813779,nan,nan,nan,,
2025-09-11T19:45:06.821833,6285.0,7.7,1.0,,
2025-09-11T19:45:06.841475,6318.0,nan,1.0,,
2025-09-11T19:45:06.861723,6336.0,7.7,1.0,,
2025-09-11T19:45:06.881602,6327.0,7.7,1.0,,
2025-09-11T19:45:06.902328,6355.0,7.7,1.0,,
2025-09-11T19:45:06.940847,6370.0,7.8,1.0,,
2025-09-11T19:45:06.953083,6379.0,7.8,1.0,,
2025-09-11T19:45:06.961555,6371.0,7.8,1.0,,
2025-09-11T19:45:06.983222,6360.0,7.8,1.0,,
2025-09-11T19:45:07.000084,nan,7.8,1.0,,
2025-09-11T19:45:07.022280,6303.0,7.8,1.0,,
2025-09-11T19:45:07.042897,6318.0,7.8,1.0,,
2025-09-11T19:45:07.089957,6325.0,7.8,1.0,,
2025-09-11T19:45:07.096274,6330.0,7.8,nan,,
2025-09-11T19:45:07.102134,6342.0,7.8,1.0,,
2025-09-11T19:45:07.125078,6317.0,7.8,nan,,
2025-09-11T19:45:07.148822,6324.0,7.8,1.0,,
2025-09-11T19:45:07.161928,6332.0,7.8,1.0,,
2025-09-11T19:45:07.182746,6326.0,7.8,1.0,,
2025-09-11T19:45:07.202635,6301.0,7.8,1.0,,
2025-09-11T19:45:07.221714,6309.0,7.8,1.0,,
2025-09-11T19:45:07.245362,6316.0,7.8,1.0,,
2025-09-11T19:45:07.261948,6288.0,7.8,1.0,,
2025-09-11T19:45:07.281252,6262.0,nan,1.0,,
2025-09-11T19:45:07.330815,6211.0,7.8,nan,,
2025-09-11T19:45:07.330848,6166.0,7.8,1.0,,
2025-09-11T19:45:07.359817,6106.0,nan,1.0,,
2025-09-11T19:45:07.361173,6066.0,nan,nan,,
2025-09-11T19:45:07.379469,nan,7.7,1.0,,
2025-09-11T19:45:07.401673,5998.0,7.7,1.0,,
2025-09-11T19:45:07.422784,5999.0,7.7,1.0,,
2025-09-11T19:45:07.447296,5930.0,7.7,1.0,,
2025-09-11T19:45:07.465543,5849.0,7.7,1.0,,
2025-09-11T19:45:07.482086,5821.0,7.7,1.0,,
2025-09-11T19:45:07.503833,5799.0,7.7,1.0,,
2025-09-11T19:45:07.521139,5816.0,7.5,1.0,,
2025-09-11T19:45:07.553682,5883.0,nan,1.0,,
2025-09-11T19:45:07.572505,6063.0,7.5,1.0,,
2025-09-11T19:45:07.581802,6107.0,7.5,1.0,,
2025-09-11T19:45:07.606814,6126.0,7.5,1.0,,
2025-09-11T19:45:07.606901,6126.0,7.5,1.0,,
2025-09-11T19:45:07.621582,6118.0,7.5,nan,,
2025-09-11T19:45:07.641187,6083.0,7.5,1.0,,
2025-09-11T19:45:07.690536,nan,7.5,1.0,,
2025-09-11T19:45:07.690599,6005.0,7.5,1.0,,
2025-09-11T19:45:07.702662,5969.0,7.5,1.0,,
2025-09-11T19:45:07.721378,5935.0,7.5,1.0,,
2025-09-11T19:45:07.742130,5919.0,7.5,nan,,
2025-09-11T19:45:07.788593,5881.0,7.5,1.0,,
2025-09-11T19:45:07.789797,5894.0,7.4,1.0,,
2025-09-11T19:45:07.814415,5881.0,nan,1.0,,
2025-09-11T19:45:07.823447,5887.0,nan,1.0,,
2025-09-11T19:45:07.843618,nan,nan,nan,,
2025-09-11T19:45:07.861588,5898.0,7.4,1.0,,
2025-09-11T19:45:07.881924,5916.0,7.4,1.0,,
2025-09-11T19:45:07.907255,5954.0,7.4,1.0,,
2025-09-11T19:45:07.923455,5976.0,7.4,1.0,,
2025-09-11T19:45:07.941901,6001.0,7.3,1.0,,
2025-09-11T19:45:07.965670,6098.0,7.3,1.0,,
2025-09-11T19:45:07.981749,6186.0,7.3,1.0,,
2025-09-11T19:45:08.001137,6219.0,7.3,1.0,,
2025-09-11T19:45:08.028920,6286.0,7.3,1.0,,
2025-09-11T19:45:08.066309,6316.0,7.5,nan,,
2025-09-11T19:45:08.066362,6288.0,7.5,1.0,,
2025-09-11T19:45:08.096741,6170.0,nan,1.0,,
2025-09-11T19:45:08.101585,6127.0,7.6,1.0,,
2025-09-11T19:45:08.123385,6110.0,nan,1.0,,
2025-09-11T19:45:08.142896,6081.0,nan,1.0,,
2025-09-11T19:45:08.166404,6084.0,nan,1.0,,
2025-09-11T19:45:08.181828,nan,7.6,1.0,,
2025-09-11T19:45:08.201448,nan,7.6,1.0,,
2025-09-11T19:45:08.220973,nan,7.6,1.0,,
2025-09-11T19:45:08.241923,6145.0,7.6,1.0,,
2025-09-11T19:45:08.262801,6202.0,7.6,1.0,,
2025-09-11T19:45:08.285844,nan,7.6,nan,,
2025-09-11T19:45:08.300835,6242.0,7.6,nan,,
2025-09-11T19:45:08.323136,6329.0,7.6,1.0,,
2025-09-11T19:45:08.343197,6357.0,nan,1.0,,
2025-09-11T19:45:08.360141,6370.0,nan,nan,,
2025-09-11T19:45:08.435005,6374.0,7.7,1.0,,
2025-09-11T19:45:08.444828,6342.0,7.8,nan,,
2025-09-11T19:45:08.444884,6329.0,7.8,nan,,
2025-09-11T19:45:08.444909,6343.0,nan,1.0,,
2025-09-11T19:45:08.461512,6340.0,7.8,1.0,,
2025-09-11T19:45:08.480501,6370.0,7.8,1.0,,
2025-09-11T19:45:08.501341,6400.0,nan,1.0,,
2025-09-11T19:45:08.535562,6408.0,nan,1.0,,
2025-09-11T19:45:08.551643,6431.0,7.8,nan,,
2025-09-11T19:45:08.560729,nan,7.9,nan,,
2025-09-11T19:45:08.581463,6451.0,7.9,1.0,,
2025-09-11T19:45:08.601722,6490.0,nan,1.0,,
2025-09-11T19:45:08.621397,6494.0,7.9,1.0,,
2025-09-11T19:45:08.644449,6497.0,7.9,1.0,,
2025-09-11T19:45:08.674931,6520.0,8.0,nan,,
2025-09-11T19:45:08.691127,6519.0,8.0,nan,,
2025-09-11T19:45:08.701289,6518.0,8.0,1.0,,
2025-09-11T19:45:08.720185,6551.0,8.0,1.0,,
2025-09-11T19:45:08.741926,nan,8.0,1.0,,
2025-09-11T19:45:08.764984,6567.0,8.0,1.0,,
2025-09-11T19:45:08.811576,6586.0,8.0,1.0,,
2025-09-11T19:45:08.811639,6566.0,8.0,nan,,
2025-09-11T19:45:08.821556,6568.0,8.1,1.0,,
2025-09-11T19:45:08.840266,6581.0,nan,1.0,,
2025-09-11T19:45:08.867371,nan,8.1,1.0,,
2025-09-11T19:45:08.880494,6615.0,8.1,nan,,
2025-09-11T19:45:08.915019,6601.0,8.1,1.0,,
2025-09-11T19:45:08.923697,6601.0,8.1,1.0,,
2025-09-11T19:45:08.941951,6652.0,8.1,1.0,,
2025-09-11T19:45:08.962411,6654.0,8.1,1.0,,
2025-09-11T19:45:08.985135,nan,8.1,1.0,,
2025-09-11T19:45:09.001583,6634.0,8.1,1.0,,
2025-09-11T19:45:09.021176,6562.0,8.1,1.0,,
2025-09-11T19:45:09.051852,6524.0,8.1,1.0,,
2025-09-11T19:45:09.064439,nan,8.1,1.0,,
2025-09-11T19:45:09.099753,6483.0,8.1,1.0,,
2025-09-11T19:45:09.099811,nan,8.1,1.0,,
2025-09-11T19:45:09.121398,6345.0,8.1,1.0,,
2025-09-11T19:45:09.144643,6326.0,8.1,nan,,
2025-09-11T19:45:09.172137,nan,8.1,nan,,
2025-09-11T19:45:09.183697,nan,8.1,1.0,,
2025-09-11T19:45:09.201502,nan,8.1,1.0,,
2025-09-11T19:45:09.222409,6125.0,8.0,1.0,,
2025-09-11T19:45:09.243955,6075.0,8.0,nan,,
2025-09-11T19:45:09.265504,6158.0,7.8,1.0,,
2025-09-11T19:45:09.283715,6300.0,7.8,nan,,
2025-09-11T19:45:09.303092,nan,7.8,nan,,
2025-09-11T19:45:09.321353,6451.0,7.8,nan,,
2025-09-11T19:45:09.354907,nan,7.8,1.0,,
2025-09-11T19:45:09.354966,nan,7.8,1.0,,
2025-09-11T19:45:09.361513,6670.0,7.8,nan,,
2025-09-11T19:45:09.385565,6740.0,8.0,1.0,,
2025-09-11T19:45:09.407391,6854.0,8.0,1.0,,
2025-09-11T19:45:09.422115,6968.0,nan,1.0,,
2025-09-11T19:45:09.441844,7079.0,8.0,nan,,
2025-09-11T19:45:09.461332,7239.0,8.0,1.0,,
2025-09-11T19:45:09.485848,7244.0,8.400001,nan,,
2025-09-11T19:45:09.502165,7198.0,8.400001,1.0,,
2025-09-11T19:45:09.522212,7191.0,8.400001,1.0,,
2025-09-11T19:45:09.551959,7032.0,8.7,nan,,
2025-09-11T19:45:09.567299,6810.0,8.7,1.0,,
2025-09-11T19:45:09.589378,6771.0,8.7,1.0,,
2025-09-11T19:45:09.601295,6724.0,nan,1.0,,
2025-09-11T19:45:09.676088,6639.0,8.5,1.0,,
2025-09-11T19:45:09.676133,6579.0,nan,1.0,,
2025-09-11T19:45:09.692008,6521.0,8.5,1.0,,
2025-09-11T19:45:09.692051,6486.0,8.3,1.0,,
2025-09-11T19:45:09.704395,6451.0,8.3,nan,,
2025-09-11T19:45:09.721473,6432.0,nan,1.0,,
2025-09-11T19:45:09.741837,6343.0,nan,1.0,,
2025-09-11T19:45:09.760810,6306.0,nan,nan,,
2025-09-11T19:45:09.782814,6232.0,8.2,1.0,,
2025-09-11T19:45:09.814905,6204.0,8.2,1.0,,
2025-09-11T19:45:09.820049,6270.0,8.2,nan,,
2025-09-11T19:45:09.841775,nan,8.0,1.0,,
2025-09-11T19:45:09.864701,6321.0,8.0,1.0,,
2025-09-11T19:45:09.881457,nan,8.0,1.0,,
2025-09-11T19:45:09.910149,nan,nan,nan,,
2025-09-11T19:45:09.934537,6535.0,8.0,1.0,,
2025-09-11T19:45:09.941366,6519.0,8.0,1.0,,
2025-09-11T19:45:09.961528,6490.0,8.0,1.0,,
2025-09-11T19:45:09.981246,6397.0,nan,nan,,
2025-09-11T19:45:10.004039,6381.0,8.0,1.0,,
2025-09-11T19:45:10.054314,6290.0,8.0,1.0,,
2025-09-11T19:45:10.064611,6270.0,nan,1.0,,
2025-09-11T19:45:10.064649,6244.0,7.9,1.0,,
2025-09-11T19:45:10.079804,6206.0,7.8,1.0,,
2025-09-11T19:45:10.109110,6199.0,7.8,1.0,,
2025-09-11T19:45:10.122988,6211.0,nan,1.0,,
2025-09-11T19:45:10.146732,6209.0,7.8,1.0,,
2025-09-11T19:45:10.176045,6221.0,7.8,1.0,,
2025-09-11T19:45:10.181411,6204.0,7.8,1.0,,
2025-09-11T19:45:10.201807,6227.0,7.8,1.0,,
2025-09-11T19:45:10.221186,6192.0,nan,1.0,,
2025-09-11T19:45:10.241673,6176.0,7.8,1.0,,
2025-09-11T19:45:10.265059,6173.0,7.8,1.0,,
2025-09-11T19:45:10.294885,6138.0,7.8,1.0,,
2025-09-11T19:45:10.302996,6131.0,nan,1.0,,
2025-09-11T19:45:10.326438,nan,7.7,1.0,,
2025-09-11T19:45:10.341982,nan,nan,1.0,,
2025-09-11T19:45:10.361441,6077.0,nan,1.0,,
2025-09-11T19:45:10.381284,nan,7.7,1.0,,
2025-09-11T19:45:10.408471,6047.0,7.6,1.0,,
2025-09-11T19:45:10.424383,6061.0,7.6,1.0,,
2025-09-11T19:45:10.442173,6039.0,7.6,1.0,,
2025-09-11T19:45:10.461149,nan,nan,nan,,
2025-09-11T19:45:10.480987,nan,7.6,1.0,,
2025-09-11T19:45:10.501412,6069.0,7.6,1.0,,
2025-09-11T19:45:10.531263,6065.0,7.6,1.0,,
2025-09-11T19:45:10.548712,nan,7.6,1.0,,
2025-09-11T19:45:10.561673,6077.0,7.6,nan,,
2025-09-11T19:45:10.581102,6107.0,7.6,1.0,,
2025-09-11T19:45:10.601529,6116.0,7.6,1.0,,
2025-09-11T19:45:10.622231,6134.0,7.6,1.0,,
2025-09-11T19:45:10.645418,6130.0,nan,1.0,,
2025-09-11T19:45:10.664547,6171.0,nan,nan,,
2025-09-11T19:45:10.683901,nan,nan,1.0,,
2025-09-11T19:45:10.701426,6187.0,nan,1.0,,
2025-09-11T19:45:10.747927,6194.0,nan,1.0,,
2025-09-11T19:45:10.747994,6195.0,7.6,1.0,,
2025-09-11T19:45:10.764291,6198.0,nan,1.0,,
2025-09-11T19:45:10.782797,6219.0,7.6,1.0,,
2025-09-11T19:45:10.802321,6233.0,7.6,1.0,,
2025-09-11T19:45:10.821507,6238.0,7.6,1.0,,
2025-09-11T19:45:10.841991,nan,7.6,nan,,
2025-09-11T19:45:10.861929,nan,7.6,1.0,,
2025-09-11T19:45:10.886584,6241.0,nan,1.0,,
2025-09-11T19:45:10.922870,6188.0,nan,1.0,,
2025-09-11T19:45:10.949204,nan,nan,nan,,
2025-09-11T19:45:10.949252,nan,7.6,1.0,,
2025-09-11T19:45:10.962062,6062.0,7.6,1.0,,
2025-09-11T19:45:10.980950,6062.0,7.6,1.0,,
2025-09-11T19:45:11.001425,6088.0,7.6,1.0,,
2025-09-11T19:45:11.031778,6111.0,7.6,1.0,,
2025-09-11T19:45:11.046344,6140.0,nan,1.0,,
2025-09-11T19:45:11.061383,nan,nan,1.0,,
2025-09-11T19:45:11.081335,6189.0,7.6,1.0,,
2025-09-11T19:45:11.102899,6185.0,7.6,1.0,,
2025-09-11T19:45:11.122763,6187.0,7.6,1.0,,
2025-09-11T19:45:11.170591,6154.0,nan,nan,,
2025-09-11T19:45:11.170639,nan,7.6,nan,,
2025-09-11T19:45:11.182117,6154.0,7.6,1.0,,
2025-09-11T19:45:11.201371,6158.0,7.6,1.0,,
2025-09-11T19:45:11.221083,6169.0,7.6,1.0,,
2025-09-11T19:45:11.250111,6186.0,7.6,1.0,,
2025-09-11T19:45:11.294353,6188.0,nan,1.0,,
2025-09-11T19:45:11.294410,6195.0,7.6,1.0,,
2025-09-11T19:45:11.301254,6194.0,nan,1.0,,
2025-09-11T19:45:11.321488,nan,7.6,1.0,,
2025-09-11T19:45:11.341509,6202.0,7.6,1.0,,
2025-09-11T19:45:11.377084,6204.0,7.6,1.0,,
2025-09-11T19:45:11.390516,6204.0,7.6,1.0,,
2025-09-11T19:45:11.406072,6202.0,7.6,1.0,,
2025-09-11T19:45:11.421202,6193.0,7.6,nan,,
2025-09-11T19:45:11.443133,6189.0,7.6,1.0,,
2025-09-11T19:45:11.461393,nan,7.6,1.0,,
2025-09-11T19:45:11.483132,nan,nan,nan,,
2025-09-11T19:45:11.530570,nan,7.6,1.0,,
2025-09-11T19:45:11.530633,nan,7.6,1.0,,
2025-09-11T19:45:11.545279,6211.0,7.6,1.0,,
2025-09-11T19:45:11.562612,6175.0,7.6,1.0,,
2025-09-11T19:45:11.585664,6172.0,7.6,1.0,,
2025-09-11T19:45:11.601134,6187.0,nan,1.0,,
2025-09-11T19:45:11.626908,6175.0,7.6,1.0,,
2025-09-11T19:45:11.655801,nan,7.6,1.0,,
2025-09-11T19:45:11.661851,6184.0,7.6,1.0,,
2025-09-11T19:45:11.682071,6181.0,nan,1.0,,
2025-09-11T19:45:11.704642,6162.0,7.6,1.0,,
2025-09-11T19:45:11.722619,6153.0,7.6,1.0,,
2025-09-11T19:45:11.769459,6149.0,7.6,1.0,,
2025-09-11T19:45:11.769514,6176.0,7.6,1.0,,
2025-09-11T19:45:11.781773,6187.0,7.6,1.0,,
2025-09-11T19:45:11.809896,6191.0,7.6,1.0,,
2025-09-11T19:45:11.821620,6193.0,7.6,1.0,,
2025-09-11T19:45:11.842513,6213.0,7.6,1.0,,
2025-09-11T19:45:11.904699,6189.0,nan,1.0,,
2025-09-11T19:45:11.904745,6190.0,7.6,1.0,,
2025-09-11T19:45:11.904763,6164.0,7.6,1.0,,
2025-09-11T19:45:11.921413,6175.0,7.6,1.0,,
2025-09-11T19:45:11.944434,6179.0,nan,1.0,,
2025-09-11T19:45:11.961651,nan,nan,nan,,
2025-09-11T19:45:11.983454,6177.0,7.6,nan,,
2025-09-11T19:45:12.024862,6171.0,7.6,1.0,,
2025-09-11T19:45:12.024924,6171.0,7.6,1.0,,
2025-09-11T19:45:12.024953,6170.0,7.6,1.0,,
2025-09-11T19:45:12.050205,nan,7.6,1.0,,
2025-09-11T19:45:12.064992,6187.0,7.6,nan,,
2025-09-11T19:45:12.085047,6194.0,7.6,1.0,,
2025-09-11T19:45:12.107011,6229.0,nan,1.0,,
2025-09-11T19:45:12.133535,6225.0,7.6,1.0,,
2025-09-11T19:45:12.172414,6240.0,7.6,1.0,,
2025-09-11T19:45:12.177531,6232.0,nan,1.0,,
2025-09-11T19:45:12.185859,6263.0,nan,1.0,,
2025-09-11T19:45:12.202348,6245.0,7.6,1.0,,
2025-09-11T19:45:12.230294,6276.0,7.6,1.0,,
2025-09-11T19:45:12.249547,6311.0,7.6,1.0,,
2025-09-11T19:45:12.268337,nan,7.7,1.0,,
2025-09-11T19:45:12.284985,6328.0,nan,nan,,
2025-09-11T19:45:12.303412,6313.0,7.7,1.0,,
2025-09-11T19:45:12.329296,nan,7.7,1.0,,
2025-09-11T19:45:12.345192,6361.0,7.7,1.0,,
2025-09-11T19:45:12.395453,6369.0,7.8,1.0,,
2025-09-11T19:45:12.399120,6371.0,7.8,1.0,,
2025-09-11T19:45:12.405850,nan,7.8,nan,,
2025-09-11T19:45:12.430571,6379.0,7.8,1.0,,
2025-09-11T19:45:12.441402,nan,7.8,1.0,,
2025-09-11T19:45:12.461489,6435.0,nan,1.0,,
2025-09-11T19:45:12.510426,6457.0,7.8,1.0,,
2025-09-11T19:45:12.510477,nan,7.8,1.0,,
2025-09-11T19:45:12.522661,6484.0,7.9,1.0,,
2025-09-11T19:45:12.541879,6490.0,7.9,nan,,
2025-09-11T19:45:12.562330,6468.0,8.0,1.0,,
2025-09-11T19:45:12.582367,6497.0,8.0,1.0,,
2025-09-11T19:45:12.605510,6514.0,8.0,1.0,,
2025-09-11T19:45:12.637626,6543.0,8.0,1.0,,
2025-09-11T19:45:12.643093,6561.0,8.0,1.0,,
2025-09-11T19:45:12.662804,6596.0,nan,1.0,,
2025-09-11T19:45:12.682198,nan,8.0,1.0,,
2025-09-11T19:45:12.701455,6593.0,8.0,1.0,,
2025-09-11T19:45:12.730548,6567.0,8.1,1.0,,
2025-09-11T19:45:12.763913,nan,8.1,1.0,,
2025-09-11T19:45:12.763962,nan,8.1,1.0,,
2025-09-11T19:45:12.782406,6526.0,8.1,1.0,,
2025-09-11T19:45:12.801513,6535.0,8.1,1.0,,
2025-09-11T19:45:12.822698,6528.0,nan,1.0,,
2025-09-11T19:45:12.858213,6575.0,8.1,nan,,
2025-09-11T19:45:12.888369,6582.0,nan,1.0,,
2025-09-11T19:45:12.902923,6611.0,8.1,1.0,,
2025-09-11T19:45:12.909524,6631.0,8.1,1.0,,
2025-09-11T19:45:12.925736,nan,nan,1.0,,
2025-09-11T19:45:12.953920,6574.0,8.1,1.0,,
2025-09-11T19:45:12.962708,nan,nan,1.0,,
2025-09-11T19:45:12.999286,nan,nan,nan,,
2025-09-11T19:45:13.014942,nan,nan,1.0,,
2025-09-11T19:45:13.024153,6441.0,8.1,1.0,,
2025-09-11T19:45:13.042362,6440.0,8.1,nan,,
2025-09-11T19:45:13.062382,6413.0,8.0,1.0,,
2025-09-11T19:45:13.082146,nan,8.0,1.0,,
2025-09-11T19:45:13.131876,6370.0,nan,1.0,,
2025-09-11T19:45:13.131931,6343.0,nan,1.0,,
2025-09-11T19:45:13.141428,6317.0,8.0,1.0,,
2025-09-11T19:45:13.162203,6312.0,nan,1.0,,
2025-09-11T19:45:13.189740,nan,8.0,1.0,,
2025-09-11T19:45:13.201263,nan,8.0,1.0,,
2025-09-11T19:45:13.225694,6280.0,8.0,nan,,
2025-09-11T19:45:13.248084,nan,8.0,1.0,,
2025-09-11T19:45:13.262479,6263.0,8.0,1.0,,
2025-09-11T19:45:13.282907,6270.0,8.0,1.0,,
2025-09-11T19:45:13.301272,6270.0,8.0,1.0,,
2025-09-11T19:45:13.320993,6282.0,8.0,1.0,,
2025-09-11T19:45:13.342156,6297.0,8.0,1.0,,
2025-09-11T19:45:13.370493,6331.0,8.0,1.0,,
2025-09-11T19:45:13.381492,nan,nan,nan,,
2025-09-11T19:45:13.401391,nan,nan,1.0,,
2025-09-11T19:45:13.421618,6370.0,7.9,nan,,
2025-09-11T19:45:13.444240,6405.0,7.9,nan,,
2025-09-11T19:45:13.467323,6413.0,7.9,1.0,,
2025-09-11T19:45:13.500400,6429.0,7.9,1.0,,
2025-09-11T19:45:13.511220,nan,nan,nan,,
2025-09-11T19:45:13.522937,6470.0,7.8,1.0,,
2025-09-11T19:45:13.545175,6469.0,nan,1.0,,
2025-09-11T19:45:13.545298,6469.0,nan,1.0,,
2025-09-11T19:45:13.561801,6487.0,7.8,1.0,,
2025-09-11T19:45:13.581203,6519.0,7.9,nan,,
2025-09-11T19:45:13.603286,6517.0,7.9,1.0,,
2025-09-11T19:45:13.635897,6454.0,7.9,1.0,,
2025-09-11T19:45:13.641302,nan,7.9,1.0,,
2025-09-11T19:45:13.663028,6319.0,7.9,1.0,,
2025-09-11T19:45:13.699895,nan,7.9,1.0,,
2025-09-11T19:45:13.699954,6201.0,7.9,1.0,,
2025-09-11T19:45:13.727821,6223.0,7.9,1.0,,
2025-09-11T19:45:13.753936,6246.0,nan,1.0,,
2025-09-11T19:45:13.762176,6273.0,7.8,1.0,,
2025-09-11T19:45:13.783147,nan,7.8,1.0,,
2025-09-11T19:45:13.803621,6349.0,7.8,1.0,,
2025-09-11T19:45:13.821228,6371.0,7.8,1.0,,
2025-09-11T19:45:13.841318,6386.0,7.8,1.0,,
2025-09-11T19:45:13.870202,nan,7.8,1.0,,
2025-09-11T19:45:13.884877,6447.0,nan,1.0,,
2025-09-11T19:45:13.913168,6436.0,7.8,1.0,,
2025-09-11T19:45:13.922079,6394.0,nan,1.0,,
2025-09-11T19:45:13.942178,6382.0,7.8,nan,,
2025-09-11T19:45:13.961479,6335.0,7.8,1.0,,
2025-09-11T19:45:13.991678,nan,7.8,nan,,
2025-09-11T19:45:14.009973,6339.0,7.8,1.0,,
2025-09-11T19:45:14.023550,nan,nan,1.0,,
2025-09-11T19:45:14.041415,6369.0,7.8,1.0,,
2025-09-11T19:45:14.062731,nan,7.8,1.0,,
2025-09-11T19:45:14.081476,6464.0,7.8,nan,,
2025-09-11T19:45:14.107156,6468.0,7.9,nan,,
2025-09-11T19:45:14.127204,6464.0,7.9,1.0,,
2025-09-11T19:45:14.142032,nan,7.9,1.0,,
2025-09-11T19:45:14.162595,6460.0,nan,1.0,,
2025-09-11T19:45:14.181435,6437.0,nan,1.0,,
2025-09-11T19:45:14.201363,6482.0,nan,1.0,,
2025-09-11T19:45:14.224258,6480.0,nan,1.0,,
2025-09-11T19:45:14.267767,6514.0,nan,1.0,,
2025-09-11T19:45:14.267804,6532.0,8.0,1.0,,
2025-09-11T19:45:14.281843,6531.0,8.0,1.0,,
2025-09-11T19:45:14.302371,6544.0,8.0,1.0,,
2025-09-11T19:45:14.321367,6518.0,8.0,1.0,,
2025-09-11T19:45:14.341680,6515.0,8.0,nan,,
2025-09-11T19:45:14.372984,6521.0,8.0,1.0,,
2025-09-11T19:45:14.388720,6528.0,nan,1.0,,
2025-09-11T19:45:14.404836,6559.0,8.0,1.0,,
2025-09-11T19:45:14.422633,6584.0,nan,1.0,,
2025-09-11T19:45:14.441567,6584.0,8.0,1.0,,
2025-09-11T19:45:14.459173,6606.0,8.1,1.0,,
2025-09-11T19:45:14.513838,6629.0,8.1,1.0,,
2025-09-11T19:45:14.513888,6624.0,8.1,nan,,
