timestamp,RPM,MPH,Gear,Throttle,Brake
2025-09-26T12:00:25.009617,11848,7,2,,
2025-09-26T12:00:25.291499,9851,3,3,,
2025-09-26T12:00:25.569891,8311,85,4,,
