timestamp,type,RPM,VSS,Gear,STR,TPS,CLT1,CLT2,OilTemp,MAP,MAT,FuelPres,OilPres,AFR,BatV,AccelZ,AccelX,AccelY,FR_Shock,FL_Shock,RR_Shock,RL_Shock,GPS_Lat,GPS_Lon,GPS_Heading,GPS_Speed,GPS_Sats
2025-11-08T14:05:07.757640,TELEMETRY,4140.0,5.1,1.0,93.1,20.6,215.8,165.2,265.1,79.7,108.5,41.3,23.6,12.1,12.8,0.647949,0.267578,0.002441,37.05485,27.44068,35.3181,18.52122,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:07.772892,TELEMETRY,3977.0,5.1,1.0,94.6,22.2,215.8,165.3,265.1,81.3,108.5,42.2,22.7,11.9,12.8,0.716309,0.723145,-0.231445,39.18857,31.62129,34.62339,22.09397,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:07.772967,TELEMETRY,4031.0,5.1,1.0,94.6,22.2,215.8,165.2,265.1,81.5,108.5,40.9,23.1,12.3,12.8,1.20459,1.244629,0.097656,37.1789,27.9493,36.17406,22.57778,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.075857,TELEMETRY,4071.0,5.1,1.0,82.9,22.5,215.8,165.4,265.1,81.1,108.5,40.3,23.6,12.9,12.8,0.603027,0.73584,0.273438,37.25333,28.27184,34.59858,21.75902,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.110864,TELEMETRY,4110.0,5.1,1.0,82.9,22.5,215.8,165.4,265.1,81.1,108.5,41.7,23.8,12.9,12.8,0.477051,0.533203,0.110352,38.61792,28.1726,32.45245,24.11604,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.384071,TELEMETRY,3792.0,4.9,1.0,10.8,21.3,215.8,165.8,265.6,78.7,108.5,41.7,22.8,12.2,12.8,0.78125,-0.01416,-0.146484,34.27604,32.68816,29.11541,23.68186,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.384148,TELEMETRY,3717.0,4.4,1.0,25.6,14.3,215.8,165.8,266.1,68.5,108.5,40.5,20.1,12.9,12.8,0.623535,0.109375,-0.102539,33.74261,29.92176,29.51238,30.36835,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.384198,TELEMETRY,3803.0,3.8,1.0,25.2,14.3,215.8,165.8,266.3,67.9,108.5,41.3,21.2,12.9,12.8,1.294922,0.060059,-0.25,33.4821,29.66125,29.59922,29.7853,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.384345,TELEMETRY,3808.0,2.0,1.0,-10.3,16.6,215.0,166.3,267.1,69.9,108.5,42.4,21.5,12.7,12.8,0.860352,-0.049805,0.108887,32.24156,29.95897,31.59648,27.30422,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.384394,TELEMETRY,3857.0,2.0,1.0,-3.3,14.5,215.0,166.3,267.2,71.1,108.5,41.0,22.7,12.7,12.8,1.027832,-0.091309,-0.154297,32.34081,30.10784,31.46002,27.39106,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.457411,TELEMETRY,3995.0,1.9,1.0,-3.3,14.3,215.0,166.3,267.2,69.8,108.5,42.3,22.9,13.0,12.8,1.3125,0.124512,-0.038086,32.16713,29.95897,31.23673,27.4903,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.485383,TELEMETRY,3871.0,1.8,1.0,-2.9,14.3,215.0,166.3,267.3,68.4,108.5,42.5,22.7,13.3,12.8,0.706055,0.02002,0.045898,32.19194,29.7853,31.32356,27.58955,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.485626,TELEMETRY,3878.0,1.8,1.0,-2.9,14.3,215.0,166.3,267.3,68.2,108.5,42.5,22.7,13.3,12.8,0.688965,-0.032227,-0.216309,32.1051,29.7977,31.22432,27.60195,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.516626,TELEMETRY,3856.0,1.8,1.0,-2.9,14.3,215.0,166.3,267.3,68.2,108.5,42.5,22.7,13.3,12.8,1.355957,-0.119141,-0.214844,32.25397,29.84733,31.10027,27.52752,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.516737,TELEMETRY,3809.0,1.5,1.0,6.2,14.3,215.0,166.5,267.6,67.9,108.5,41.9,21.5,12.7,12.8,1.389648,-0.070801,-0.145996,32.29118,29.46276,29.21465,29.21465,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.527061,TELEMETRY,3839.0,1.5,1.0,5.2,14.3,215.0,166.5,267.6,67.9,108.5,40.9,21.4,12.7,12.8,0.925293,-0.013672,-0.119629,32.26637,29.72327,29.3263,29.11541,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.527282,TELEMETRY,3857.0,1.4,1.0,2.4,14.1,215.0,166.5,267.9,67.9,108.5,42.1,21.4,12.9,12.8,1.018555,-0.026855,-0.11377,32.30359,29.68606,29.64884,29.14022,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.568941,TELEMETRY,3830.0,1.4,1.0,-0.5,14.1,215.0,166.5,267.8,67.9,108.5,41.5,21.4,12.9,12.8,0.932617,0.164063,-0.174316,32.14232,29.5496,29.58681,29.14022,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.576356,TELEMETRY,3764.0,1.1,1.0,-2.9,14.1,214.0,166.7,267.9,67.7,108.5,42.6,21.3,12.8,12.8,1.176758,-0.082031,-0.076172,32.0927,29.52479,29.63643,29.01616,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.616045,TELEMETRY,3754.0,1.0,1.0,-2.9,14.1,214.0,166.7,267.9,67.7,108.5,42.0,21.0,12.8,12.8,1.081543,-0.004395,-0.095215,32.08029,29.58681,29.61162,29.04098,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.619402,TELEMETRY,3763.0,0.9,1.0,-2.9,14.1,214.0,166.7,267.9,68.0,108.5,41.3,20.8,12.7,12.8,0.950195,0.036133,-0.312988,32.25397,29.562,29.62403,28.8673,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.619583,TELEMETRY,3732.0,0.9,1.0,-3.3,14.1,214.0,166.7,267.9,68.0,108.5,42.5,21.0,12.7,12.8,1.194336,-0.095703,-0.242676,32.24156,29.562,29.53719,29.0906,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.622843,TELEMETRY,3827.0,0.6,1.0,-2.6,14.1,214.0,166.7,268.1,67.8,108.5,40.7,21.2,13.1,12.8,1.072754,-0.196777,-0.364258,32.15472,29.62403,29.61162,29.01616,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.632450,TELEMETRY,3832.0,0.6,1.0,-2.6,14.1,213.5,166.7,268.1,67.8,108.5,41.2,21.5,13.1,12.8,0.795898,-0.028809,-0.199219,32.11751,29.51238,29.62403,29.16503,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.644723,TELEMETRY,3828.0,0.5,1.0,-2.2,14.1,213.2,166.7,268.1,67.8,108.5,42.7,21.5,13.1,12.8,1.188477,-0.172852,-0.358887,32.14232,29.59922,29.69846,29.0906,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.692099,TELEMETRY,3820.0,0.5,1.0,-2.2,14.1,213.1,166.7,268.1,67.7,108.5,42.3,21.6,13.0,12.8,0.805664,0.031738,-0.322266,32.0927,29.53719,29.76049,29.16503,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:08.705528,TELEMETRY,3820.0,0.3,1.0,-2.2,14.1,213.1,166.7,268.1,67.7,108.5,40.6,21.6,13.0,12.8,1.099121,0.083008,-0.243652,32.00586,29.66125,29.69846,29.103,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:09.063791,TELEMETRY,3843.0,0.3,1.0,-1.5,14.1,213.0,166.7,268.1,67.8,108.5,42.2,21.7,12.9,12.8,0.870605,-0.043457,0.029785,32.19194,29.66125,29.49998,28.54476,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:09.457449,TELEMETRY,3873.0,0.3,1.0,-1.5,14.1,213.0,166.7,268.2,67.8,108.5,41.3,21.5,12.8,12.8,0.871582,0.046387,-0.163086,32.20435,29.67365,29.46276,28.55717,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:09.605318,TELEMETRY,3815.0,0.3,1.0,-1.5,14.1,213.0,166.7,268.1,67.7,108.5,42.5,21.5,12.8,12.8,0.856445,-0.036621,0.181641,32.22916,29.51238,29.49998,28.69363,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:10.165012,TELEMETRY,3831.0,0.3,1.0,-1.5,14.1,213.0,166.7,268.1,67.7,108.5,40.8,21.3,12.8,12.8,1.016113,-0.04541,0.161133,32.24156,29.61162,29.48757,28.65641,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:11.255934,TELEMETRY,3804.0,0.3,1.0,-1.5,14.1,213.0,166.9,268.3,67.6,108.5,42.2,21.3,12.8,12.8,1.172363,-0.009277,-0.088379,32.29118,29.61162,29.48757,28.71844,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:11.256175,TELEMETRY,3821.0,0.3,1.0,-1.5,18.0,213.0,166.9,268.2,70.7,108.5,40.6,21.2,12.8,12.8,1.182129,0.133301,-0.060059,32.24156,29.66125,29.51238,28.69363,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:11.464673,TELEMETRY,3891.0,0.3,1.0,-1.5,19.5,213.0,166.9,268.6,74.4,108.5,41.0,21.6,12.9,12.8,1.020996,-0.018555,-0.113281,32.16713,29.66125,29.47516,28.74325,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:11.464899,TELEMETRY,3996.0,0.3,1.0,-1.5,14.8,213.0,166.9,268.2,73.1,108.5,42.3,22.2,12.9,12.8,1.03418,0.003906,-0.049805,32.15472,29.7853,29.53719,28.69363,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:11.593196,TELEMETRY,4000.0,0.3,1.0,-1.5,14.3,213.0,166.9,268.9,70.7,108.5,42.6,22.8,12.9,12.8,1.043945,0.014648,0.123535,32.15472,29.66125,29.51238,28.74325,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:12.290459,TELEMETRY,3958.0,0.3,1.0,-1.2,14.3,213.0,167.0,268.7,69.1,108.5,40.3,22.4,13.0,12.8,1.314941,-0.223633,-0.122559,32.26637,29.66125,29.47516,28.71844,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:12.290609,TELEMETRY,3932.0,0.3,1.0,-1.2,17.0,213.0,167.0,268.8,70.3,108.5,42.0,22.6,13.0,12.8,1.126465,-0.060059,-0.050781,32.1051,29.562,29.48757,28.74325,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:12.714259,TELEMETRY,3945.0,0.3,1.0,-1.5,20.1,213.0,167.1,268.9,73.5,108.5,41.6,22.2,13.1,12.8,0.70752,-0.006348,0.243652,32.20435,29.49998,29.47516,28.66882,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:12.758013,TELEMETRY,3982.0,0.0,1.0,-1.2,16.9,212.5,167.1,268.4,76.7,108.5,42.3,22.3,12.9,12.8,0.818359,-0.133301,-0.12793,32.21675,29.562,29.51238,28.66882,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:13.223207,TELEMETRY,4155.0,0.0,0.0,-1.5,14.9,212.5,167.1,268.9,74.6,108.5,42.3,24.0,12.5,12.8,0.484863,0.041016,0.40918,32.19194,29.59922,29.49998,28.71844,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:13.582755,TELEMETRY,4167.0,0.0,0.0,-1.5,14.3,212.3,167.1,268.9,70.8,108.5,41.4,24.0,12.3,12.8,0.837891,-0.010254,0.274414,32.15472,29.53719,29.52479,28.73084,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:14.297993,TELEMETRY,6882.0,0.0,0.0,-1.5,14.3,212.8,167.6,265.1,37.8,108.5,41.4,48.5,12.0,12.8,0.889648,-0.118652,-0.01709,32.21675,29.66125,29.52479,28.69363,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:14.298279,TELEMETRY,6787.0,0.0,0.0,-1.5,20.3,212.8,167.6,264.6,47.4,108.5,41.8,47.5,12.0,12.8,0.889648,-0.118652,-0.01709,32.15472,29.66125,29.562,28.73084,0.0,0.0,nan,nan,0.0
