Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640265216.000	10000000	9258.000	16.400	2.000	-25.800	48.700	180.400	178.400	179.900	71.000	117.400	41.000	16.900	14.700	13.000	0.761	-1.191	0.599	28.818	39.933	17.578	29.525	25.717
1762640265216.000	10000000	9258.000	16.400	2.000	-25.800	48.700	180.400	178.400	179.900	71.000	117.400	41.000	16.900	14.700	13.000	0.761	-1.191	0.599	28.917	39.809	17.417	28.942	25.717
1762640265216.000	10000000	9258.000	16.400	2.000	-25.800	48.700	180.400	178.400	179.900	71.000	117.400	41.000	16.900	14.700	13.000	0.761	-1.191	0.599	28.855	39.896	17.442	28.483	25.717
1762640265216.000	10000000	9258.000	16.400	2.000	-25.800	48.700	180.400	178.400	179.900	71.000	117.400	41.000	16.900	14.700	13.000	0.761	-1.191	0.599	28.880	39.573	15.420	27.453	25.717
1762640003072.000	10000000	9075.000	16.400	2.000	-25.800	48.700	180.400	178.400	179.900	71.000	117.400	41.000	16.900	14.700	13.000	0.761	-1.191	0.599	28.793	39.635	15.234	27.627	25.208
1762640003072.000	10000000	9075.000	16.400	2.000	-25.800	48.700	180.400	178.400	179.900	71.000	117.400	41.000	16.900	14.700	13.000	0.761	-1.191	0.599	28.880	39.536	15.234	27.738	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-25.800	48.700	180.400	178.400	179.900	71.000	117.400	42.500	16.200	14.600	13.000	0.761	-1.191	0.599	28.855	39.561	15.197	27.924	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	48.700	180.400	178.400	179.900	72.400	117.400	42.500	16.200	14.600	13.000	0.761	-1.191	0.599	28.818	39.685	15.184	28.073	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	48.700	180.400	178.400	179.900	72.400	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.867	39.586	15.147	28.334	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.400	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.917	39.586	15.184	28.532	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.400	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.942	39.648	15.172	28.557	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.400	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.979	39.648	15.147	28.793	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.400	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.991	39.586	15.209	28.731	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.400	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.942	39.685	14.837	28.867	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.400	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.842	39.759	14.775	28.942	25.208
