Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
1762640265216.000	10000000	8191.000	14.700	2.000	-39.900	38.600	183.400	178.400	179.700	65.100	120.500	43.400	18.400	14.300	12.700	0.623	-0.655	-0.416	30.269	39.164	18.869	33.730	22.753
1762640265216.000	10000000	8191.000	14.900	2.000	-39.900	38.900	183.400	178.400	179.700	65.100	120.500	43.400	18.400	14.300	12.700	0.431	-1.495	1.370	30.269	38.990	18.807	33.730	22.753
1762640265216.000	10000000	8191.000	14.900	2.000	-39.900	38.900	183.400	178.400	179.400	65.100	120.500	40.600	18.000	14.300	12.700	0.431	-1.495	1.370	30.319	38.854	18.943	33.829	22.753
1762640265216.000	10000000	8230.000	14.900	2.000	-39.200	38.900	183.400	178.600	179.400	65.100	120.500	40.600	18.000	14.300	12.700	0.431	-1.495	1.370	28.768	39.077	20.233	34.450	22.861
1762640265216.000	10000000	8230.000	14.900	2.000	-39.200	38.900	183.400	178.600	179.400	65.100	120.500	40.600	18.000	14.300	12.700	0.431	-1.495	1.370	28.880	39.102	20.345	34.549	22.861
1762640265216.000	10000000	8230.000	14.900	2.000	-39.200	38.900	183.400	178.600	179.400	65.100	120.500	40.600	18.000	14.300	12.700	0.431	-1.495	1.370	28.359	38.990	20.345	34.437	22.861
1762640003072.000	10000000	8230.000	14.900	2.000	-39.200	40.700	183.400	178.600	179.400	67.100	120.500	40.600	18.000	14.300	12.700	0.431	-1.495	1.370	28.483	39.201	20.568	34.623	22.861
1762640265216.000	10000000	8270.000	14.900	2.000	-34.900	40.700	183.400	178.500	179.400	67.100	120.500	40.600	18.000	14.300	12.700	0.431	-1.495	1.370	28.470	38.816	20.643	34.599	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-34.900	40.700	183.400	178.500	179.400	67.100	120.500	40.600	18.000	14.300	12.700	0.421	-1.736	1.214	28.520	38.754	20.915	34.673	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-34.900	40.700	183.400	178.500	179.400	67.100	120.500	40.600	18.000	14.300	12.700	0.421	-1.736	1.214	28.371	38.730	21.015	34.834	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-34.900	41.300	183.400	178.500	179.500	67.100	120.500	41.600	18.100	13.600	12.700	0.421	-1.736	1.214	28.470	38.643	20.630	34.834	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-32.500	41.300	183.400	178.400	179.500	67.100	120.500	41.600	18.100	13.600	12.700	0.421	-1.736	1.214	28.396	38.680	21.002	34.847	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-32.500	41.300	183.400	178.400	179.500	67.100	120.500	41.600	18.100	13.600	12.700	0.421	-1.736	1.214	28.346	38.643	20.965	34.896	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-32.500	41.300	183.400	178.400	179.500	67.100	120.500	41.600	18.100	13.600	12.700	-0.509	-1.270	-0.133	28.830	39.114	21.151	35.368	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-32.500	41.300	183.400	178.400	179.500	67.100	120.500	41.600	18.100	13.600	12.700	-0.509	-1.270	-0.133	28.880	39.139	21.052	35.368	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-32.500	41.300	183.400	178.400	179.500	67.100	120.500	41.600	18.100	13.600	12.700	-0.509	-1.270	-0.133	28.842	39.176	21.325	35.479	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-32.500	41.300	183.400	178.400	179.500	70.800	120.500	41.600	18.100	13.600	12.700	-0.509	-1.270	-0.133	28.917	39.238	20.804	35.529	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-32.500	45.100	183.400	178.400	179.800	70.800	120.500	42.300	18.300	14.300	12.700	-0.509	-1.270	-0.133	28.867	39.189	21.077	35.455	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-27.900	45.100	183.400	178.400	179.800	70.800	120.500	42.300	18.300	14.300	12.700	-0.509	-1.270	-0.133	28.818	39.114	20.990	35.331	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-27.900	45.100	183.400	178.400	179.800	70.800	120.500	42.300	18.300	14.300	12.700	-0.509	-1.270	-0.133	28.917	39.065	21.077	34.896	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-27.900	45.100	183.400	178.400	179.800	70.800	120.500	42.300	18.300	14.300	12.700	-0.509	-1.270	-0.133	28.818	39.114	21.040	34.747	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-27.900	45.100	183.400	178.400	179.800	70.800	120.500	42.300	18.300	14.300	12.700	1.443	-1.812	0.111	28.793	39.102	20.841	34.239	22.972
1762640265216.000	10000000	8270.000	14.900	2.000	-27.900	45.100	183.400	178.400	179.800	70.800	120.500	42.300	18.300	14.300	12.700	1.443	-1.812	0.111	28.880	38.841	20.804	33.991	22.972
1762640265216.000	10000000	8270.000	15.100	2.000	-27.900	45.100	183.400	178.400	179.800	70.800	120.500	42.300	18.300	14.300	12.700	1.443	-1.812	0.111	29.512	39.362	20.407	32.130	22.972
1762640265216.000	10000000	8270.000	15.100	2.000	-27.900	45.100	183.400	178.400	179.800	70.900	120.500	42.300	18.300	14.300	12.700	1.443	-1.812	0.111	29.525	39.412	20.419	31.659	22.972
1762640265216.000	10000000	8270.000	15.100	2.000	-27.900	45.100	183.400	178.400	179.600	70.900	120.500	42.600	18.900	14.500	12.700	1.443	-1.812	0.111	29.674	39.486	20.407	31.249	22.972
1762640265216.000	10000000	8270.000	15.100	2.000	-29.300	45.100	183.400	178.500	179.600	70.900	120.500	42.600	18.900	14.500	12.700	0.171	-2.504	0.791	29.711	39.586	20.109	30.877	22.972
1762640265216.000	10000000	8270.000	15.100	2.000	-29.300	45.100	183.400	178.500	179.600	70.900	120.500	42.600	18.900	14.500	12.700	0.171	-2.504	0.791	29.711	39.635	20.010	30.790	22.972
1762640265216.000	10000000	8270.000	15.100	2.000	-29.300	45.100	183.400	178.500	179.600	70.900	120.500	42.600	18.900	14.500	12.700	0.171	-2.504	0.791	29.760	39.685	19.737	30.666	22.972
1762640265216.000	10000000	8270.000	15.100	2.000	-29.300	47.000	183.400	178.500	179.600	71.400	120.500	42.600	18.900	14.500	12.700	0.171	-2.504	0.791	29.934	39.734	19.439	30.629	22.972
1762640265216.000	10000000	8447.000	15.100	2.000	-31.100	47.000	183.400	178.400	179.600	71.400	120.500	42.600	18.900	14.500	12.700	0.171	-2.504	0.791	29.711	39.660	19.216	30.629	23.464
1762640265216.000	10000000	8447.000	15.100	2.000	-31.100	47.000	183.400	178.400	179.600	71.400	120.500	42.600	18.900	14.500	12.700	0.171	-2.504	0.791	29.711	40.193	18.571	30.666	23.464
1762640265216.000	10000000	8447.000	15.100	2.000	-31.100	47.000	183.400	178.400	179.600	71.400	120.500	42.600	18.900	14.500	12.700	0.171	-2.504	0.791	29.686	39.697	18.608	30.505	23.464
1762640003072.000	10000000	8447.000	15.100	2.000	-31.100	47.000	183.400	178.400	179.600	71.400	120.500	42.600	18.900	14.500	12.700	0.171	-2.504	0.791	29.562	39.139	17.578	30.430	23.464
1762640265216.000	10000000	8447.000	15.100	2.000	-31.100	47.000	183.400	178.400	179.600	71.400	120.500	42.600	18.900	14.500	12.700	1.380	-1.220	0.195	29.488	39.201	17.516	30.356	23.464
1762640265216.000	10000000	8416.000	15.100	2.000	-33.900	47.000	183.400	178.500	179.600	71.400	120.500	42.600	18.900	14.500	12.700	1.380	-1.220	0.195	29.574	39.089	17.442	30.331	23.378
1762640265216.000	10000000	8416.000	15.100	2.000	-33.900	47.600	183.400	178.500	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.380	-1.220	0.195	29.562	39.040	17.678	30.232	23.378
1762640265216.000	10000000	8416.000	15.100	2.000	-33.900	47.600	183.400	178.500	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.380	-1.220	0.195	29.587	39.151	17.727	30.133	23.378
1762640003072.000	10000000	8416.000	15.100	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.380	-1.220	0.195	29.587	39.176	17.864	30.071	23.378
1762640265216.000	10000000	8416.000	15.100	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.380	-1.220	0.195	29.512	39.139	17.851	30.071	23.378
1762640265216.000	10000000	8416.000	15.100	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.380	-1.220	0.195	29.587	39.164	17.802	30.145	23.378
1762640265216.000	10000000	8416.000	15.200	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.856	-1.091	-0.208	29.574	39.251	17.740	30.356	23.378
1762640265216.000	10000000	8416.000	15.200	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.856	-1.091	-0.208	29.215	39.263	17.554	30.257	23.378
1762640265216.000	10000000	8416.000	15.200	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.856	-1.091	-0.208	28.929	39.139	16.561	30.703	23.378
1762640265216.000	10000000	8416.000	15.200	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	1.856	-1.091	-0.208	29.500	39.089	16.474	30.753	23.378
1762640265216.000	10000000	8416.000	15.200	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	2.428	-0.855	-0.662	29.376	39.040	16.301	30.691	23.378
1762640265216.000	10000000	8416.000	15.200	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	2.428	-0.855	-0.662	29.339	38.953	16.350	30.803	23.378
1762640265216.000	10000000	8416.000	15.200	2.000	-35.700	47.600	183.400	178.400	179.600	72.500	120.500	42.600	18.900	14.500	12.700	2.428	-0.855	-0.662	29.289	38.854	16.363	31.200	23.378
1762640265216.000	10000000	8411.000	15.200	2.000	-37.400	47.600	183.400	178.600	179.600	72.500	120.500	42.600	18.900	14.500	12.700	2.428	-0.855	-0.662	29.376	39.002	16.226	30.728	23.364
1762640265216.000	10000000	8411.000	15.200	2.000	-37.400	47.400	183.400	178.600	179.600	72.300	120.500	42.600	18.900	14.500	12.700	2.428	-0.855	-0.662	29.364	38.891	15.991	30.852	23.364
1762640265216.000	10000000	8411.000	15.200	2.000	-37.400	47.400	183.400	178.600	179.600	72.300	120.500	42.600	18.900	14.500	12.700	2.428	-0.855	-0.662	29.314	38.990	16.561	30.927	23.364
1762640265216.000	10000000	8411.000	15.200	2.000	-37.400	47.400	183.400	178.600	179.600	72.300	120.500	42.600	18.900	14.500	12.700	2.428	-0.855	-0.662	29.339	39.052	16.884	31.063	23.364
1762640265216.000	10000000	8411.000	15.200	2.000	-37.400	47.400	183.400	178.600	179.600	72.000	120.500	42.600	18.900	14.500	12.700	2.428	-0.855	-0.662	29.413	38.891	17.033	31.212	23.364
1762640265216.000	10000000	8411.000	15.200	2.000	-37.800	47.400	183.400	178.400	179.900	72.000	120.500	43.100	18.900	16.700	12.700	2.428	-0.855	-0.662	29.475	38.841	17.467	32.093	23.364
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.900	183.400	178.400	180.500	65.700	120.500	43.100	19.900	16.200	12.700	-0.044	-1.461	0.229	29.475	38.841	17.467	32.093	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.900	183.400	178.400	180.500	65.700	120.500	43.100	19.900	16.200	12.700	-0.044	-1.461	0.229	29.636	38.792	16.437	31.907	24.000
1762640003072.000	10000000	8640.000	15.400	2.000	-40.600	40.900	183.400	178.400	180.500	65.700	120.500	43.100	19.900	16.200	12.700	-0.044	-1.461	0.229	29.624	38.754	16.425	31.931	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.900	183.400	178.400	180.500	65.700	120.500	43.100	19.900	16.200	12.700	-0.044	-1.461	0.229	29.649	38.804	16.375	32.043	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.800	183.400	178.400	180.500	65.500	120.500	43.100	19.900	16.200	12.700	-0.044	-1.461	0.229	29.860	38.903	16.301	32.093	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.800	183.400	178.400	180.500	65.500	120.500	43.100	19.900	16.200	12.700	1.942	-1.405	0.875	29.773	39.114	16.090	32.242	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.800	183.400	178.400	180.500	65.500	120.500	43.100	19.900	16.200	12.700	1.472	-0.377	-0.265	29.785	39.189	15.879	32.291	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.700	183.400	178.400	180.500	65.300	120.500	43.100	19.900	16.200	12.700	2.769	-0.710	0.686	29.835	39.350	15.916	32.316	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.700	183.400	178.400	180.500	65.300	120.500	43.100	19.900	16.200	12.700	2.769	-0.710	0.686	29.550	39.474	15.767	32.440	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.700	183.400	178.400	180.500	65.300	120.500	43.100	19.900	16.200	12.700	2.769	-0.710	0.686	29.661	39.586	15.680	32.639	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.600	183.400	178.400	180.500	65.100	120.500	43.100	19.900	16.200	12.700	2.769	-0.710	0.686	29.525	39.263	16.040	32.564	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.600	183.400	178.400	180.500	65.100	120.500	43.100	19.900	16.200	12.700	2.769	-0.710	0.686	29.736	39.536	16.040	32.527	24.000
1762640265216.000	10000000	8640.000	15.400	2.000	-40.600	40.600	183.400	178.400	180.500	65.100	120.500	43.100	19.900	16.200	12.700	2.769	-0.710	0.686	29.599	39.660	16.127	32.502	24.000
1762640265216.000	10000000	8640.000	15.500	2.000	-40.600	40.600	183.400	178.400	180.500	65.100	120.500	43.100	19.900	16.200	12.700	2.769	-0.710	0.686	29.537	39.610	16.164	32.589	24.000
1762640265216.000	10000000	8640.000	15.500	2.000	-40.600	40.600	183.400	178.400	180.500	65.100	120.500	43.100	19.900	16.200	12.700	2.769	-0.710	0.686	29.463	39.586	16.276	32.589	24.000
1762640265216.000	10000000	8640.000	15.500	2.000	-40.600	40.600	183.400	178.400	180.600	65.100	120.500	43.700	20.700	15.400	12.700	2.769	-0.710	0.686	29.512	39.685	16.338	32.614	24.000
1762640265216.000	10000000	8668.000	15.500	2.000	-40.600	40.600	183.400	178.400	180.600	65.100	120.500	43.700	20.700	15.400	12.700	2.075	-1.066	-0.207	29.587	39.933	16.474	32.490	24.078
1762640265216.000	10000000	8668.000	15.500	2.000	-40.600	40.600	183.400	178.400	180.600	65.100	120.500	43.700	20.700	15.400	12.700	2.075	-1.066	-0.207	29.512	39.908	16.512	32.713	24.078
1762640265216.000	10000000	8668.000	15.500	2.000	-40.600	40.600	183.400	178.400	180.600	64.800	120.500	43.700	20.700	15.400	12.700	2.075	-1.066	-0.207	29.612	39.883	16.648	32.713	24.078
1762640265216.000	10000000	8668.000	15.500	2.000	-40.200	40.600	183.400	178.600	180.300	64.800	120.500	44.800	21.100	14.800	12.700	2.075	-1.066	-0.207	29.922	40.032	18.013	33.296	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-40.200	40.600	183.400	178.600	180.300	64.800	120.500	44.800	21.100	14.800	12.700	2.075	-1.066	-0.207	29.934	39.858	18.161	33.383	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-40.200	40.600	183.400	178.600	180.300	64.800	120.500	44.800	21.100	14.800	12.700	2.075	-1.066	-0.207	30.033	39.958	18.174	33.222	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-40.200	40.600	183.400	178.600	180.300	64.800	120.500	44.800	21.100	14.800	12.700	2.075	-1.066	-0.207	30.021	39.449	18.372	33.234	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-39.200	40.600	183.400	178.500	180.300	64.800	120.500	44.800	21.100	14.800	12.700	2.075	-1.066	-0.207	29.909	39.635	18.348	33.147	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-39.200	40.600	183.400	178.500	180.300	64.800	120.500	44.800	21.100	14.800	12.700	2.075	-1.066	-0.207	29.835	39.499	18.422	32.849	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-39.200	40.600	183.400	178.500	180.400	64.800	120.500	43.200	21.800	14.700	12.700	2.075	-1.066	-0.207	29.661	39.598	18.397	32.973	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-38.500	40.600	183.400	178.400	180.400	64.800	120.500	43.200	21.800	14.700	12.700	2.075	-1.066	-0.207	29.587	39.449	18.447	33.904	24.078
1762640003072.000	10000000	8668.000	15.600	2.000	-38.500	40.600	183.400	178.400	180.400	64.800	120.500	43.200	21.800	14.700	12.700	2.075	-1.066	-0.207	29.537	39.486	18.546	32.812	24.078
1762640003072.000	10000000	8668.000	15.600	2.000	-38.500	40.600	183.400	178.400	180.400	64.800	120.500	43.200	21.800	14.700	12.700	2.075	-1.066	-0.207	29.488	39.387	18.658	32.887	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-38.500	40.600	183.400	178.400	180.700	64.800	120.500	44.600	22.200	14.700	12.700	2.075	-1.066	-0.207	28.979	39.871	18.410	32.800	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-38.500	40.600	183.400	178.400	180.700	64.800	120.500	44.600	22.200	14.700	12.700	2.075	-1.066	-0.207	29.066	39.945	18.484	32.676	24.078
1762640265216.000	10000000	8668.000	15.600	2.000	-38.500	40.600	183.400	178.400	180.800	64.800	120.500	42.900	22.100	14.300	12.700	2.075	-1.066	-0.207	29.115	39.983	18.335	32.552	24.078
1762640265216.000	10000000	8715.000	15.600	2.000	-35.300	40.600	183.400	178.400	180.800	64.800	120.500	42.900	22.100	14.300	12.700	2.075	-1.066	-0.207	29.078	40.007	18.261	32.502	24.208
1762640265216.000	10000000	8715.000	15.600	2.000	-35.300	40.600	183.400	178.400	180.800	64.800	120.500	42.900	22.100	14.300	12.700	2.075	-1.066	-0.207	29.066	40.193	18.186	32.651	24.208
1762640265216.000	10000000	8715.000	15.600	2.000	-35.300	40.600	183.400	178.400	180.800	64.800	120.500	42.900	22.100	14.300	12.700	2.075	-1.066	-0.207	29.078	40.193	18.161	32.701	24.208
1762640265216.000	10000000	8715.000	15.600	2.000	-35.300	40.400	183.400	178.400	180.900	64.800	120.500	43.400	21.900	14.300	12.700	2.075	-1.066	-0.207	29.066	40.231	18.248	32.663	24.208
1762640265216.000	10000000	8715.000	15.600	2.000	-35.300	40.400	183.400	178.400	180.900	64.800	120.500	43.400	21.900	14.300	12.700	2.075	-1.066	-0.207	29.078	40.243	18.087	32.403	24.208
1762640265216.000	10000000	8715.000	15.700	2.000	-34.600	40.400	183.400	178.400	180.900	64.800	120.500	43.400	21.900	14.300	12.700	2.075	-1.066	-0.207	29.078	40.193	18.521	32.763	24.208
1762640265216.000	10000000	8715.000	15.700	2.000	-34.600	40.400	183.400	178.400	180.900	64.800	120.500	44.300	21.900	14.300	12.700	2.075	-1.066	-0.207	29.041	40.206	18.757	32.849	24.208
1762640003072.000	10000000	8826.000	15.700	2.000	-34.600	40.400	183.400	178.400	180.900	64.800	120.500	44.300	21.900	14.300	12.700	2.075	-1.066	-0.207	28.954	39.213	17.926	32.552	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-34.600	40.400	183.400	178.400	180.900	64.800	120.500	44.300	21.900	14.300	12.700	2.075	-1.066	-0.207	28.867	39.821	17.938	32.465	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-34.600	40.400	183.400	178.400	180.900	64.800	120.500	44.300	21.900	14.300	12.700	2.075	-1.066	-0.207	28.855	39.548	18.099	32.552	24.517
1762640003072.000	10000000	8826.000	15.700	2.000	-34.600	40.400	183.400	178.400	180.900	64.800	120.500	44.300	21.900	14.300	12.700	2.075	-1.066	-0.207	28.830	39.486	18.298	32.651	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-34.200	40.400	183.400	178.400	180.900	64.800	120.500	44.300	21.900	14.300	12.700	0.822	-1.602	0.881	28.929	39.461	17.554	32.800	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-34.200	40.400	183.400	178.400	180.900	66.500	120.500	44.300	21.900	14.300	12.700	0.822	-1.602	0.881	28.818	39.437	18.434	32.800	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-34.200	40.400	183.400	178.400	180.900	66.500	120.500	44.300	21.900	14.300	12.700	0.822	-1.602	0.881	28.818	39.586	18.248	32.887	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-33.900	40.400	183.400	178.400	180.900	66.500	120.500	44.300	21.900	14.300	12.700	0.822	-1.602	0.881	28.756	39.412	18.397	33.011	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-33.900	40.400	183.400	178.400	180.900	66.500	120.500	44.300	21.900	14.300	12.700	0.822	-1.602	0.881	28.830	39.499	18.223	32.899	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-33.900	42.100	183.400	178.400	180.900	66.600	120.500	44.300	21.900	14.300	12.700	0.822	-1.602	0.881	28.743	39.486	18.261	32.452	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-33.900	43.200	183.400	178.400	181.100	66.600	120.500	42.900	23.200	14.400	12.700	0.822	-1.602	0.881	29.165	39.834	18.521	31.410	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-33.900	43.200	183.400	178.400	181.100	66.600	120.500	42.900	23.200	14.400	12.700	0.822	-1.602	0.881	29.264	39.883	18.348	31.100	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-33.900	43.200	183.400	178.400	181.100	66.600	120.500	42.900	23.200	14.400	12.700	0.822	-1.602	0.881	29.314	39.933	18.310	30.666	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-33.900	43.200	183.400	178.400	181.100	66.600	120.500	42.900	23.200	14.400	12.700	0.822	-1.602	0.881	29.339	39.995	18.348	30.306	24.517
1762640265216.000	10000000	8826.000	15.700	2.000	-33.900	43.200	183.400	178.400	181.100	66.600	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.339	40.144	18.099	30.108	24.517
1762640003072.000	10000000	8826.000	15.700	2.000	-33.900	43.200	183.400	178.400	181.100	66.600	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.339	40.032	18.025	30.033	24.517
1762640265216.000	10000000	8958.000	15.700	2.000	-31.400	43.200	183.400	178.400	181.100	66.600	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.339	40.082	17.963	29.723	24.883
1762640265216.000	10000000	8958.000	15.700	2.000	-31.400	43.200	183.400	178.400	181.100	66.600	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.314	40.193	18.211	29.674	24.883
1762640265216.000	10000000	8958.000	16.000	2.000	-31.400	43.200	183.400	178.400	181.100	68.000	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.364	40.082	17.777	29.537	24.883
1762640265216.000	10000000	8958.000	16.000	2.000	-31.400	43.200	183.400	178.400	181.100	68.000	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.314	40.131	17.603	29.488	24.883
1762640265216.000	10000000	8958.000	16.000	2.000	-31.400	43.200	183.400	178.400	181.100	68.000	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.301	40.590	17.690	28.669	24.883
1762640265216.000	10000000	8958.000	16.000	2.000	-31.400	43.200	183.400	178.400	181.100	68.400	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.314	40.752	17.690	28.768	24.883
1762640003072.000	10000000	8958.000	16.000	2.000	-31.400	43.200	183.400	178.400	181.100	68.400	120.500	42.900	23.200	14.400	12.700	1.805	-2.378	0.039	29.314	40.838	17.752	28.731	24.883
