timestamp,source
    ,CAN,RPM,VSS,Gear,STR,TPS,CLT1,CLT2,OilTemp,MAP,MAT,FuelPres,OilPres,AFR,BatV,AccelZ,AccelX,AccelY
3988.273,CAN,0.000,0.000,nan,-2.900,nan,nan,138.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3989.042,ANLG,37.241,31.013,30.157,33.581
4002.425,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4003.301,ANLG,37.204,31.100,30.207,33.606
4004.136,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4004.902,ANLG,37.229,31.075,30.120,33.643
4005.910,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4006.721,ANLG,37.154,31.051,30.145,33.606
4007.553,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4008.316,ANLG,37.154,31.100,30.170,33.606
4009.334,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4010.154,ANLG,37.291,31.075,30.108,33.631
4010.997,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4011.754,ANLG,37.117,31.075,30.269,33.581
4012.585,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4013.363,ANLG,37.229,31.063,30.257,33.643
4014.196,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4014.958,ANLG,37.241,31.088,30.170,33.656
4015.787,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4016.557,ANLG,37.179,31.100,30.170,33.631
4018.010,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4018.875,ANLG,37.204,31.100,30.083,33.631
4019.903,CAN,0.000,0.000,0.000,-2.900,nan,nan,138.400,204.800,nan,nan,-0.800,-0.300,12.200,nan,nan,nan,nan
4020.712,ANLG,37.241,31.075,30.232,33.581
4021.922,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4022.725,ANLG,37.191,31.075,30.244,33.631
4023.603,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4024.380,ANLG,37.179,31.113,30.294,33.594
4036.365,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4037.232,ANLG,37.179,31.100,30.170,33.606
4038.123,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4038.892,ANLG,37.191,31.075,30.207,33.606
4040.195,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4040.998,ANLG,37.204,31.150,30.232,33.619
4041.875,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4042.640,ANLG,37.216,31.051,30.306,33.656
4043.509,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4044.276,ANLG,37.216,31.125,30.282,33.643
4045.152,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4045.916,ANLG,37.241,31.150,30.170,33.631
4046.963,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4047.756,ANLG,37.253,31.051,30.058,33.594
4048.950,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4049.746,ANLG,37.278,31.088,30.170,33.643
4050.622,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.700,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4051.386,ANLG,37.253,31.100,30.232,33.606
4052.578,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4053.385,ANLG,37.229,31.088,30.170,33.581
4054.265,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4055.032,ANLG,37.179,31.075,30.145,33.581
4055.907,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4056.656,ANLG,37.229,31.051,30.133,33.681
4057.525,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4058.295,ANLG,37.154,31.063,30.133,33.656
4073.701,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4074.564,ANLG,37.179,31.125,30.120,33.619
4075.882,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4076.738,ANLG,37.204,31.088,30.170,33.619
4077.631,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4078.417,ANLG,37.179,31.125,30.095,33.631
4079.478,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4080.274,ANLG,37.253,31.088,30.170,33.631
4081.465,CAN,0.000,0.000,0.000,-2.900,11.800,nan,138.400,204.500,nan,nan,-0.800,-0.300,12.200,12.700,nan,nan,nan
4082.272,ANLG,37.216,31.200,30.071,33.594
4083.664,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4084.466,ANLG,37.253,31.100,30.157,33.643
4085.391,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4086.168,ANLG,37.216,31.100,30.257,33.619
4087.265,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4088.059,ANLG,37.204,31.125,30.145,33.619
4089.020,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4089.817,ANLG,37.204,31.100,30.170,33.619
4090.919,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4091.724,ANLG,37.216,31.075,30.133,33.606
4092.635,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4093.412,ANLG,37.253,31.088,30.257,33.643
4094.650,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4095.454,ANLG,37.253,31.075,30.170,33.631
4106.521,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4107.392,ANLG,37.154,31.063,30.145,33.631
4108.298,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4109.051,ANLG,37.278,31.100,30.319,33.656
4109.957,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4110.712,ANLG,37.229,31.100,30.219,33.544
4111.932,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4112.716,ANLG,37.179,31.113,30.157,33.581
4113.623,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.400,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4114.393,ANLG,37.216,31.088,30.170,33.594
4115.610,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4116.403,ANLG,37.204,31.075,30.133,33.631
4117.308,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4118.077,ANLG,37.253,31.026,30.232,33.606
4119.146,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4119.933,ANLG,37.229,31.088,30.071,33.643
4121.138,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4121.944,ANLG,37.216,31.100,30.083,33.643
4122.836,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4123.582,ANLG,37.166,31.051,30.133,33.594
4124.796,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4125.599,ANLG,37.204,31.075,30.157,33.594
4126.661,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4127.450,ANLG,37.216,31.088,30.257,33.581
4139.483,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4140.342,ANLG,37.216,31.051,30.157,33.606
4142.138,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4142.996,ANLG,37.253,31.075,30.269,33.606
4143.925,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4144.704,ANLG,37.204,31.100,30.244,33.606
4145.942,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4146.753,ANLG,37.253,31.125,30.083,33.594
4147.661,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4148.438,ANLG,37.216,31.200,30.108,33.643
4149.338,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4150.112,ANLG,37.253,31.051,30.170,33.643
4151.201,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4152.013,ANLG,37.204,31.125,30.170,33.656
4153.108,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4153.926,ANLG,37.179,31.075,30.244,33.581
4155.016,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4155.826,ANLG,37.204,31.100,30.257,33.619
4156.934,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4157.750,ANLG,37.179,31.063,30.356,33.643
4158.661,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4159.430,ANLG,37.204,31.075,30.170,33.594
4160.330,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4161.107,ANLG,37.216,31.100,30.282,33.643
4173.178,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4174.057,ANLG,37.216,31.100,30.170,33.693
4175.294,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4176.076,ANLG,37.154,31.063,30.282,33.581
4176.996,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4177.764,ANLG,37.204,31.200,30.219,33.619
4178.654,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4179.395,ANLG,37.154,31.237,30.170,33.643
4180.296,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4181.074,ANLG,36.931,31.075,30.133,33.606
4182.277,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4183.057,ANLG,37.216,31.150,30.282,33.581
4184.268,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4185.074,ANLG,37.154,31.100,30.120,33.656
4186.159,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.300,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4186.946,ANLG,37.253,31.113,30.269,33.656
4188.179,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.400,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4188.985,ANLG,37.179,31.125,30.108,33.631
4190.196,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4191.093,ANLG,37.601,31.175,30.133,33.432
4192.022,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4192.806,ANLG,37.154,31.075,30.145,33.606
4193.697,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4194.495,ANLG,37.353,31.100,30.071,33.445
4206.821,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4207.688,ANLG,37.191,31.063,30.244,33.631
4208.951,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4209.759,ANLG,37.055,31.051,30.232,33.643
4210.855,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4211.673,ANLG,37.191,31.063,30.269,33.631
4212.574,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4213.352,ANLG,37.204,31.075,30.269,33.668
4214.267,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4215.032,ANLG,37.204,30.902,30.133,33.643
4216.127,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4216.931,ANLG,37.204,31.150,30.133,33.681
4218.162,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4218.967,ANLG,36.956,31.075,30.232,33.557
4219.882,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4220.651,ANLG,37.216,31.051,30.120,33.643
4221.558,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4222.333,ANLG,37.229,31.150,30.145,33.581
4223.546,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4224.337,ANLG,37.253,31.113,30.145,33.619
4225.570,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4226.381,ANLG,37.216,31.051,30.133,33.718
4227.615,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.600,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4228.406,ANLG,37.166,31.113,30.170,33.619
4240.561,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4241.423,ANLG,37.216,31.063,30.133,33.606
4242.516,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4243.298,ANLG,37.229,31.100,30.170,33.643
4244.518,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4245.317,ANLG,37.179,31.125,30.207,33.631
4246.225,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.700,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4246.983,ANLG,37.377,31.100,30.257,33.569
4248.207,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4249.000,ANLG,37.191,31.075,30.145,33.557
4250.079,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4250.857,ANLG,37.179,31.075,30.133,33.606
4251.761,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4252.534,ANLG,37.353,31.100,30.157,33.631
4253.430,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4254.186,ANLG,37.253,31.075,30.133,33.606
4255.096,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4255.856,ANLG,37.166,31.150,30.257,33.656
4256.748,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4257.501,ANLG,37.253,31.125,30.257,33.631
4259.322,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4260.191,ANLG,37.204,31.100,30.145,33.594
4261.136,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4261.919,ANLG,37.315,31.075,30.157,33.643
4283.965,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4284.829,ANLG,37.315,31.100,30.170,33.532
4285.743,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4286.493,ANLG,37.179,31.075,30.170,33.581
4287.720,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4288.515,ANLG,37.179,31.100,30.170,33.581
4289.741,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4290.521,ANLG,37.253,31.125,30.207,33.619
4291.422,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4292.183,ANLG,37.278,31.063,30.108,33.643
4293.266,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4294.047,ANLG,37.204,31.075,30.207,33.643
4295.140,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4295.947,ANLG,37.191,31.088,30.257,33.693
4296.849,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4297.596,ANLG,37.179,31.063,30.170,33.606
4298.495,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4299.258,ANLG,37.204,31.075,30.133,33.594
4300.344,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.700,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4301.122,ANLG,37.204,31.100,30.170,33.581
4302.369,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.800,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4303.162,ANLG,37.080,31.100,30.095,33.606
4304.530,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.800,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4305.312,ANLG,37.278,31.113,30.244,33.631
4318.738,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.800,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4319.599,ANLG,37.229,31.063,30.145,33.606
4321.134,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.800,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4322.009,ANLG,37.229,31.100,30.269,33.619
4323.277,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4324.076,ANLG,37.204,31.137,30.219,33.631
4324.992,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4325.766,ANLG,37.266,31.137,30.170,33.643
4326.992,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4327.793,ANLG,37.229,30.927,30.232,33.643
4328.906,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4329.702,ANLG,37.241,31.075,30.269,33.643
4330.619,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4331.393,ANLG,37.204,30.902,30.133,33.581
4332.490,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4333.293,ANLG,37.204,31.125,30.133,33.594
4334.391,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4335.194,ANLG,37.216,30.902,30.170,33.606
4336.299,CAN,0.000,0.000,0.000,-2.900,11.800,221.400,138.500,204.900,96.800,111.700,-0.800,-0.300,12.200,12.700,nan,nan,nan
4337.105,ANLG,37.253,31.113,30.244,33.631
