timestamp,source,GPS_Lat,GPS_Lon,GPS_Heading,GPS_Speed,GPS_Sats
1762639860254.453,GPS,33.008,-84.189,317.05,0.13,7
1762639861141.579,GPS,33.008,-84.189,317.05,0.2,7
1762639861257.415,GPS,33.008,-84.189,317.05,0.2,7
1762639862134.757,GPS,33.008,-84.189,317.05,0.47,7
1762639862247.984,GPS,33.008,-84.189,317.05,0.47,7
1762639863136.991,GPS,33.008,-84.189,317.05,0.49,7
1762639863252.659,GPS,33.008,-84.189,317.05,0.49,7
1762639864144.392,GPS,33.008,-84.189,317.05,0.21,7
1762639864260.947,GPS,33.008,-84.189,317.05,0.21,8
1762639865136.968,GPS,33.008,-84.189,317.05,0.04,8
1762639865251.377,GPS,33.008,-84.189,317.05,0.04,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.02,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.02,7
1762639867143.373,GPS,33.008,-84.189,317.05,0.15,7
1762639867257.841,GPS,33.008,-84.189,317.05,0.15,7
1762639868133.751,GPS,33.008,-84.189,317.05,0.11,7
1762639868247.725,GPS,33.008,-84.189,317.05,0.11,7
1762639869135.588,GPS,33.008,-84.189,317.05,0.03,7
1762639869249.653,GPS,33.008,-84.189,317.05,0.03,7
1.76264E+12,GPS,33.008,-84.189,317.05,0.2,7
1762639870259.528,GPS,33.008,-84.189,317.05,0.2,8
1762639871148.703,GPS,33.008,-84.189,317.05,0.32,8
1762639871249.498,GPS,33.008,-84.189,317.05,0.32,8
1762639872144.489,GPS,33.008,-84.189,317.05,0.33,8
1762639872251.459,GPS,33.008,-84.189,317.05,0.33,8
1762639873134.521,GPS,33.008,-84.189,317.05,0.33,8
1762639873251.296,GPS,33.008,-84.189,317.05,0.33,7
1762639874144.593,GPS,33.008,-84.189,317.05,0.17,7
1762639874270.799,GPS,33.008,-84.189,317.05,0.17,7
1762639875133.282,GPS,33.008,-84.189,317.05,0.06,7
1762639875260.633,GPS,33.008,-84.189,317.05,0.06,7
1762639876136.509,GPS,33.008,-84.189,317.05,0.04,7
1.76264E+12,GPS,33.008,-84.189,317.05,0.04,7
1762639877134.836,GPS,33.008,-84.189,317.05,0.1,7
1762639877253.411,GPS,33.008,-84.189,317.05,0.1,7
1.76264E+12,GPS,33.008,-84.189,317.05,0.15,7
1762639878255.477,GPS,33.008,-84.189,317.05,0.15,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.11,8
1762639879266.869,GPS,33.008,-84.189,317.05,0.11,8
1762639880135.532,GPS,33.008,-84.189,317.05,0.18,8
1762639880248.613,GPS,33.008,-84.189,317.05,0.18,7
1762639881134.796,GPS,33.008,-84.189,317.05,0.07,7
1.76264E+12,GPS,33.008,-84.189,317.05,0.07,6
1762639882147.537,GPS,33.008,-84.189,317.05,0.04,6
1762639882247.696,GPS,33.008,-84.189,317.05,0.04,6
1762639883145.521,GPS,33.008,-84.189,317.05,0.07,6
1762639883247.358,GPS,33.008,-84.189,317.05,0.07,6
1762639884138.511,GPS,33.008,-84.189,317.05,0.2,6
1762639884257.319,GPS,33.008,-84.189,317.05,0.2,6
1762639885141.283,GPS,33.008,-84.189,317.05,0.09,6
1762639885259.974,GPS,33.008,-84.189,317.05,0.09,7
1762639886142.291,GPS,33.008,-84.189,317.05,0.11,7
1762639886248.116,GPS,33.008,-84.189,317.05,0.11,7
1762639887141.558,GPS,33.008,-84.189,317.05,0.07,7
1762639887258.619,GPS,33.008,-84.189,317.05,0.07,6
1762639888133.375,GPS,33.008,-84.189,317.05,0.19,6
1762639888249.793,GPS,33.008,-84.189,317.05,0.19,7
1762639889134.331,GPS,33.008,-84.189,317.05,0.2,7
1762639889251.406,GPS,33.008,-84.189,317.05,0.2,6
1762639890135.453,GPS,33.008,-84.189,317.05,0.11,6
1762639890254.625,GPS,33.008,-84.189,317.05,0.11,7
1762639891132.465,GPS,33.008,-84.189,317.05,0.1,7
1762639891247.837,GPS,33.008,-84.189,317.05,0.1,7
1762639892137.558,GPS,33.008,-84.189,317.05,0.07,7
1762639892249.224,GPS,33.008,-84.189,317.05,0.07,7
1762639893135.104,GPS,33.008,-84.189,317.05,0.12,7
1762639893249.182,GPS,33.008,-84.189,317.05,0.12,7
1762639894134.994,GPS,33.008,-84.189,317.05,0.29,7
1762639894250.874,GPS,33.008,-84.189,317.05,0.29,7
1762639895135.529,GPS,33.008,-84.189,317.05,0.32,7
1762639895246.617,GPS,33.008,-84.189,317.05,0.32,7
1762639896134.116,GPS,33.008,-84.189,317.05,0.17,7
1762639896247.135,GPS,33.008,-84.189,317.05,0.17,9
1762639897136.473,GPS,33.008,-84.189,317.05,0.88,9
1762639897251.913,GPS,33.008,-84.189,317.05,0.88,9
1762639898148.406,GPS,33.008,-84.189,317.05,0.89,9
1762639898253.781,GPS,33.008,-84.189,317.05,0.89,9
1762639899137.679,GPS,33.008,-84.189,317.05,0.24,9
1762639899248.942,GPS,33.008,-84.189,317.05,0.24,7
1762639900134.859,GPS,33.008,-84.189,317.05,0.17,7
1762639900250.858,GPS,33.008,-84.189,317.05,0.17,9
1762639901136.903,GPS,33.008,-84.189,317.05,0.03,9
1762639901257.573,GPS,33.008,-84.189,317.05,0.03,8
1762639902135.311,GPS,33.008,-84.189,317.05,0.11,8
1762639902251.393,GPS,33.008,-84.189,317.05,0.11,8
1762639903137.913,GPS,33.008,-84.189,317.05,0.06,8
1762639903248.498,GPS,33.008,-84.189,317.05,0.06,8
1762639904136.531,GPS,33.008,-84.189,317.05,0.07,8
1762639904253.009,GPS,33.008,-84.189,317.05,0.07,8
1762639905134.225,GPS,33.008,-84.189,317.05,0.11,8
1762639905247.535,GPS,33.008,-84.189,317.05,0.11,7
1762639906143.055,GPS,33.008,-84.189,317.05,0.11,7
1762639906246.854,GPS,33.008,-84.189,317.05,0.11,6
1.76264E+12,GPS,33.008,-84.189,317.05,0.08,6
1762639907242.807,GPS,33.008,-84.189,317.05,0.08,6
1762639908132.755,GPS,33.008,-84.189,317.05,0.18,6
1762639908245.748,GPS,33.008,-84.189,317.05,0.18,6
1762639909140.894,GPS,33.008,-84.189,317.05,0.03,6
1762639909266.479,GPS,33.008,-84.189,317.05,0.03,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.47,8
1762639910251.577,GPS,33.008,-84.189,317.05,0.47,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.18,9
1762639911258.926,GPS,33.008,-84.189,317.05,0.18,9
1762639912140.602,GPS,33.008,-84.189,317.05,0.16,9
1762639912256.851,GPS,33.008,-84.189,317.05,0.16,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.18,9
1762639913259.958,GPS,33.008,-84.189,317.05,0.18,9
1762639914136.061,GPS,33.008,-84.189,317.05,0.07,9
1762639914247.505,GPS,33.008,-84.189,317.05,0.07,8
1762639915138.106,GPS,33.008,-84.189,317.05,0.32,8
1762639915253.266,GPS,33.008,-84.189,317.05,0.32,8
1762639916139.779,GPS,33.008,-84.189,317.05,0.27,8
1762639916255.458,GPS,33.008,-84.189,317.05,0.27,9
1762639917138.046,GPS,33.008,-84.189,317.05,0.17,9
1762639917254.612,GPS,33.008,-84.189,317.05,0.17,9
1762639918136.196,GPS,33.008,-84.189,317.05,0.12,9
1762639918249.979,GPS,33.008,-84.189,317.05,0.12,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.16,9
1762639919253.114,GPS,33.008,-84.189,317.05,0.16,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.06,9
1762639920273.997,GPS,33.008,-84.189,317.05,0.06,9
1762639921141.647,GPS,33.008,-84.189,317.05,0.05,9
1762639921257.168,GPS,33.008,-84.189,317.05,0.05,9
1762639922134.132,GPS,33.008,-84.189,317.05,0.11,9
1762639922248.406,GPS,33.008,-84.189,317.05,0.11,8
1762639923136.556,GPS,33.008,-84.189,317.05,0.02,8
1762639923257.433,GPS,33.008,-84.189,317.05,0.02,8
1762639924156.222,GPS,33.008,-84.189,317.05,0.03,8
1762639924254.698,GPS,33.008,-84.189,317.05,0.03,9
1762639925146.268,GPS,33.008,-84.189,317.05,0.05,9
1762639925259.836,GPS,33.008,-84.189,317.05,0.05,8
1762639926137.544,GPS,33.008,-84.189,317.05,0.12,8
1762639926255.718,GPS,33.008,-84.189,317.05,0.12,9
1762639927137.968,GPS,33.008,-84.189,317.05,0.58,9
1762639927254.465,GPS,33.008,-84.189,317.05,0.58,9
1762639928139.527,GPS,33.008,-84.189,317.05,0.55,9
1762639928258.495,GPS,33.008,-84.189,317.05,0.55,9
1762639929147.512,GPS,33.008,-84.189,317.05,0.12,9
1762639929260.864,GPS,33.008,-84.189,317.05,0.12,9
1762639930142.709,GPS,33.008,-84.189,317.05,0.18,9
1762639930260.093,GPS,33.008,-84.189,317.05,0.18,9
1762639931139.466,GPS,33.008,-84.189,317.05,0.25,9
1762639931254.906,GPS,33.008,-84.189,317.05,0.25,9
1762639932137.808,GPS,33.008,-84.189,317.05,0.29,9
1762639932253.528,GPS,33.008,-84.189,317.05,0.29,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.2,9
1762639933253.228,GPS,33.008,-84.189,317.05,0.2,9
1762639934136.948,GPS,33.008,-84.189,317.05,0.07,9
1762639934252.877,GPS,33.008,-84.189,317.05,0.07,9
1762639935139.637,GPS,33.008,-84.189,317.05,0.04,9
1762639935256.245,GPS,33.008,-84.189,317.05,0.04,9
1762639936137.425,GPS,33.008,-84.189,317.05,0.13,9
1762639936252.554,GPS,33.008,-84.189,317.05,0.13,10
1762639937138.375,GPS,33.008,-84.189,317.05,0.15,10
1.76264E+12,GPS,33.008,-84.189,317.05,0.15,10
1762639938137.944,GPS,33.008,-84.189,317.05,0.27,10
1762639938258.654,GPS,33.008,-84.189,317.05,0.27,10
1.76264E+12,GPS,33.008,-84.189,317.05,0.23,10
1762639939284.232,GPS,33.008,-84.189,317.05,0.23,10
1762639940144.908,GPS,33.008,-84.189,317.05,0.19,10
1762639940254.506,GPS,33.008,-84.189,317.05,0.19,10
1.76264E+12,GPS,33.008,-84.189,317.05,0.28,10
1762639941261.456,GPS,33.008,-84.189,317.05,0.28,10
1.76264E+12,GPS,33.008,-84.189,317.05,0.04,10
1762639942253.578,GPS,33.008,-84.189,317.05,0.04,10
1762639943150.975,GPS,33.008,-84.189,317.05,0.06,10
1762639943250.486,GPS,33.008,-84.189,317.05,0.06,9
1762639944142.824,GPS,33.008,-84.189,317.05,0.18,9
1762639944259.123,GPS,33.008,-84.189,317.05,0.18,9
1762639945136.834,GPS,33.008,-84.189,317.05,0.31,9
1762639945254.702,GPS,33.008,-84.189,317.05,0.31,9
1762639946219.043,GPS,33.008,-84.189,317.05,0.37,9
1762639946251.575,GPS,33.008,-84.189,317.05,0.37,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.12,9
1762639947279.256,GPS,33.008,-84.189,317.05,0.12,9
1762639948147.461,GPS,33.008,-84.189,317.05,0.42,9
1762639948251.577,GPS,33.008,-84.189,317.05,0.42,9
1762639949139.092,GPS,33.008,-84.189,317.05,0.08,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.08,9
1762639950137.288,GPS,33.008,-84.189,317.05,0.41,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.41,9
1762639951134.102,GPS,33.008,-84.189,317.05,0.07,9
1762639951248.737,GPS,33.008,-84.189,317.05,0.07,8
1762639952136.338,GPS,33.008,-84.189,317.05,0.07,8
1762639952250.713,GPS,33.008,-84.189,317.05,0.07,8
1762639953133.589,GPS,33.008,-84.189,317.05,0.21,8
1762639953246.467,GPS,33.008,-84.189,317.05,0.21,7
1762639954141.498,GPS,33.008,-84.189,317.05,0.21,7
1762639954246.189,GPS,33.008,-84.189,317.05,0.21,7
1762639955139.358,GPS,33.008,-84.189,317.05,0.07,7
1762639955252.099,GPS,33.008,-84.189,317.05,0.07,9
1762639956138.925,GPS,33.008,-84.189,317.05,0.12,9
1762639956263.884,GPS,33.008,-84.189,317.05,0.12,9
1762639957138.083,GPS,33.008,-84.189,317.05,0.73,9
1762639957252.328,GPS,33.008,-84.189,317.05,0.73,9
1762639958135.806,GPS,33.008,-84.189,317.05,0.13,9
1762639958251.145,GPS,33.008,-84.189,317.05,0.13,10
1762639959140.109,GPS,33.008,-84.189,317.05,0.14,10
1762639959256.993,GPS,33.008,-84.189,317.05,0.14,10
1762639960138.719,GPS,33.008,-84.189,317.05,0.07,10
1762639960253.648,GPS,33.008,-84.189,317.05,0.07,10
1.76264E+12,GPS,33.008,-84.189,317.05,0.15,10
1762639961252.923,GPS,33.008,-84.189,317.05,0.15,9
1762639962141.374,GPS,33.008,-84.189,317.05,0.02,9
1762639962256.893,GPS,33.008,-84.189,317.05,0.02,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.09,9
1762639963255.153,GPS,33.008,-84.189,317.05,0.09,9
1762639964137.484,GPS,33.008,-84.189,317.05,0.12,9
1762639964253.807,GPS,33.008,-84.189,317.05,0.12,9
1762639965138.257,GPS,33.008,-84.189,317.05,0.18,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.18,10
1762639966140.775,GPS,33.008,-84.189,317.05,0.03,10
1762639966257.126,GPS,33.008,-84.189,317.05,0.03,10
1762639967134.237,GPS,33.008,-84.189,317.05,0.18,10
1762639967251.143,GPS,33.008,-84.189,317.05,0.18,9
1.76264E+12,GPS,33.008,-84.189,317.05,1.32,9
1762639968252.624,GPS,33.008,-84.189,317.05,1.32,8
1762639969144.232,GPS,33.008,-84.189,317.05,0.4,8
1762639969246.559,GPS,33.008,-84.189,317.05,0.4,7
1.76264E+12,GPS,33.008,-84.189,317.05,0.12,7
1762639970252.849,GPS,33.008,-84.189,317.05,0.12,7
1762639971135.092,GPS,33.008,-84.189,317.05,0.18,7
1762639971249.514,GPS,33.008,-84.189,317.05,0.18,7
1762639972140.197,GPS,33.008,-84.189,317.05,0.92,7
1762639972247.025,GPS,33.008,-84.189,317.05,0.92,7
1.76264E+12,GPS,33.008,-84.189,317.05,1.27,7
1.76264E+12,GPS,33.008,-84.189,317.05,1.27,7
1762639974137.397,GPS,33.008,-84.189,317.05,1.2,7
1762639974253.105,GPS,33.008,-84.189,317.05,1.2,8
1.76264E+12,GPS,33.008,-84.189,317.05,1.31,8
1762639975263.443,GPS,33.008,-84.189,317.05,1.31,8
1762639976135.192,GPS,33.008,-84.189,317.05,0.27,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.27,8
1762639977145.631,GPS,33.008,-84.189,317.05,0.51,8
1762639977262.007,GPS,33.008,-84.189,317.05,0.51,8
1762639978133.392,GPS,33.008,-84.189,317.05,0.51,8
1762639978248.557,GPS,33.008,-84.189,317.05,0.51,7
1762639979138.719,GPS,33.008,-84.189,317.05,0.35,7
1762639979255.584,GPS,33.008,-84.189,317.05,0.35,8
1762639980145.553,GPS,33.008,-84.189,317.05,0.41,8
1762639980260.782,GPS,33.008,-84.189,317.05,0.41,8
1762639981134.387,GPS,33.008,-84.189,317.05,0.23,8
1762639981247.009,GPS,33.008,-84.189,317.05,0.23,6
1762639982132.182,GPS,33.008,-84.189,317.05,0.45,6
1762639982246.092,GPS,33.008,-84.189,317.05,0.45,6
1762639983144.061,GPS,33.008,-84.189,317.05,0.99,6
1762639983246.486,GPS,33.008,-84.189,317.05,0.99,6
1762639984133.487,GPS,33.008,-84.189,317.05,0.43,6
1.76264E+12,GPS,33.008,-84.189,317.05,0.43,6
1762639985146.327,GPS,33.008,-84.189,317.05,0.33,6
1762639985246.872,GPS,33.008,-84.189,317.05,0.33,6
1.76264E+12,GPS,33.008,-84.189,317.05,0.29,6
1762639986256.854,GPS,33.008,-84.189,317.05,0.29,7
1762639987121.822,GPS,33.008,-84.189,317.05,0.31,7
1762639987243.068,GPS,33.008,-84.189,317.05,0.31,5
1762639988134.317,GPS,33.008,-84.189,317.05,0.32,5
1762639988244.526,GPS,33.008,-84.189,317.05,0.32,4
1762639990144.233,GPS,33.008,-84.189,317.05,0.3,0
1762639990241.207,GPS,33.008,-84.189,317.05,0.3,5
1762639991129.013,GPS,33.008,-84.189,317.05,0.73,5
1762639991244.812,GPS,33.008,-84.189,317.05,0.73,5
1762639992133.555,GPS,33.008,-84.189,317.05,1.12,5
1762639992246.278,GPS,33.008,-84.189,317.05,1.12,7
1762639993144.928,GPS,33.008,-84.189,317.05,0.32,7
1762639993245.963,GPS,33.008,-84.189,317.05,0.32,7
1762639994133.718,GPS,33.008,-84.189,317.05,1.31,7
1762639994247.341,GPS,33.008,-84.189,317.05,1.31,7
1762639995133.631,GPS,33.008,-84.189,317.05,0.28,7
1762639995245.573,GPS,33.008,-84.189,317.05,0.28,7
1762639996132.789,GPS,33.008,-84.189,317.05,0.42,7
1762639996246.019,GPS,33.008,-84.189,317.05,0.42,7
1762639997129.088,GPS,33.008,-84.189,317.05,0.8,7
1762639997245.711,GPS,33.008,-84.189,317.05,0.8,6
1762639998139.719,GPS,33.008,-84.189,317.05,0.62,6
1762639998241.185,GPS,33.008,-84.189,317.05,0.62,6
1762639999148.457,GPS,33.008,-84.189,317.05,0.86,6
1762639999262.727,GPS,33.008,-84.189,317.05,0.86,6
1762640000127.693,GPS,33.008,-84.189,317.05,1.11,6
1762640000244.639,GPS,33.008,-84.189,317.05,1.11,5
1762640001141.006,GPS,33.008,-84.189,317.05,0.47,5
1762640001248.492,GPS,33.008,-84.189,317.05,0.47,7
1762640002133.785,GPS,33.008,-84.189,317.05,0.65,7
1762640002252.559,GPS,33.008,-84.189,317.05,0.65,6
1762640003143.265,GPS,33.008,-84.189,317.05,0.61,6
1762640003245.574,GPS,33.008,-84.189,317.05,0.61,6
1762640004131.832,GPS,33.008,-84.189,317.05,0.54,6
1.76264E+12,GPS,33.008,-84.189,317.05,0.54,6
1762640005122.606,GPS,33.008,-84.189,317.05,0.89,6
1762640005237.118,GPS,33.008,-84.189,317.05,0.89,5
1762640006132.941,GPS,33.008,-84.189,317.05,0.44,5
1762640006247.028,GPS,33.008,-84.189,317.05,0.44,4
1762640007135.077,GPS,33.008,-84.189,317.05,0.42,4
1762640007246.992,GPS,33.008,-84.189,317.05,0.42,4
1.76264E+12,GPS,33.008,-84.189,317.05,0.48,4
1762640008248.332,GPS,33.008,-84.189,317.05,0.48,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.29,8
1762640009250.232,GPS,33.008,-84.189,317.05,0.29,8
1762640010143.664,GPS,33.008,-84.189,317.05,0.15,8
1762640010256.961,GPS,33.008,-84.189,317.05,0.15,8
1762640011134.577,GPS,33.008,-84.189,317.05,0.44,8
1762640011251.447,GPS,33.008,-84.189,317.05,0.44,7
1762640012137.718,GPS,33.008,-84.189,317.05,0.39,7
1762640012265.721,GPS,33.008,-84.189,317.05,0.39,7
1762640013135.559,GPS,33.008,-84.189,317.05,0.18,7
1762640013251.905,GPS,33.008,-84.189,317.05,0.18,8
1762640014140.393,GPS,33.008,-84.189,317.05,0.46,8
1762640014249.278,GPS,33.008,-84.189,317.05,0.46,8
1762640015134.926,GPS,33.008,-84.189,317.05,0.24,8
1762640015255.443,GPS,33.008,-84.189,317.05,0.24,8
1762640016131.876,GPS,33.008,-84.189,317.05,0.16,8
1762640016245.883,GPS,33.008,-84.189,317.05,0.16,7
1762640017151.893,GPS,33.008,-84.189,317.05,0.13,7
1762640017246.159,GPS,33.008,-84.189,317.05,0.13,6
1762640018141.622,GPS,33.008,-84.189,317.05,1.62,6
1762640018257.312,GPS,33.008,-84.189,317.05,1.62,6
1762640019132.602,GPS,33.008,-84.189,317.05,0.56,6
1762640019245.857,GPS,33.008,-84.189,317.05,0.56,5
1762640020133.243,GPS,33.008,-84.189,317.05,0.5,5
1.76264E+12,GPS,33.008,-84.189,317.05,0.5,6
1762640021128.705,GPS,33.008,-84.189,317.05,0.61,6
1762640021244.786,GPS,33.008,-84.189,317.05,0.61,5
1762640022142.543,GPS,33.008,-84.189,317.05,0.3,5
1762640022243.895,GPS,33.008,-84.189,317.05,0.3,6
1762640023134.181,GPS,33.008,-84.189,317.05,0.16,6
1762640023249.713,GPS,33.008,-84.189,317.05,0.16,6
1762640024133.024,GPS,33.008,-84.189,317.05,0.09,6
1762640024247.223,GPS,33.008,-84.189,317.05,0.09,7
1762640025134.708,GPS,33.008,-84.189,317.05,0.06,7
1.76264E+12,GPS,33.008,-84.189,317.05,0.06,8
1762640026144.537,GPS,33.008,-84.189,317.05,0.27,8
1762640026245.417,GPS,33.008,-84.189,317.05,0.27,7
1762640027139.234,GPS,33.008,-84.189,317.05,0.19,7
1762640027241.782,GPS,33.008,-84.189,317.05,0.19,7
1762640028132.828,GPS,33.008,-84.189,317.05,0.45,7
1762640028258.775,GPS,33.008,-84.189,317.05,0.45,7
1762640029132.521,GPS,33.008,-84.189,317.05,0.21,7
1762640029260.087,GPS,33.008,-84.189,317.05,0.21,7
1762640030129.549,GPS,33.008,-84.189,317.05,0.4,7
1762640030245.784,GPS,33.008,-84.189,317.05,0.4,7
1762640031136.416,GPS,33.008,-84.189,317.05,0.33,7
1762640031242.914,GPS,33.008,-84.189,317.05,0.33,6
1762640032135.073,GPS,33.008,-84.189,317.05,0.25,6
1762640032246.319,GPS,33.008,-84.189,317.05,0.25,6
1762640033140.432,GPS,33.008,-84.189,317.05,0.29,6
1762640033246.269,GPS,33.008,-84.189,317.05,0.29,6
1762640034139.615,GPS,33.008,-84.189,317.05,0.19,6
1762640034241.965,GPS,33.008,-84.189,317.05,0.19,6
1762640035132.533,GPS,33.008,-84.189,317.05,0.08,6
1762640035248.913,GPS,33.008,-84.189,317.05,0.08,7
1762640036133.778,GPS,33.008,-84.189,317.05,0.23,7
1.76264E+12,GPS,33.008,-84.189,317.05,0.23,6
1762640037135.992,GPS,33.008,-84.189,317.05,0.14,6
1.76264E+12,GPS,33.008,-84.189,317.05,0.14,8
1762640038135.629,GPS,33.008,-84.189,317.05,0.31,8
1762640038255.364,GPS,33.008,-84.189,317.05,0.31,8
1762640039141.399,GPS,33.008,-84.189,317.05,0.04,8
1762640039263.216,GPS,33.008,-84.189,317.05,0.04,8
1762640040148.383,GPS,33.008,-84.189,317.05,0.18,8
1762640040251.705,GPS,33.008,-84.189,317.05,0.18,8
1762640041144.149,GPS,33.008,-84.189,317.05,0.71,8
1762640041262.665,GPS,33.008,-84.189,317.05,0.71,9
1762640042149.087,GPS,33.008,-84.189,317.05,0.49,9
1762640042252.278,GPS,33.008,-84.189,317.05,0.49,9
1762640043138.594,GPS,33.008,-84.189,317.05,0.66,9
1762640043253.465,GPS,33.008,-84.189,317.05,0.66,9
1.76264E+12,GPS,33.008,-84.189,317.05,0.48,9
1762640044248.464,GPS,33.008,-84.189,317.05,0.48,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.22,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.22,7
1762640046135.987,GPS,33.008,-84.189,317.05,0.04,7
1762640046252.187,GPS,33.008,-84.189,317.05,0.04,8
1762640047132.522,GPS,33.008,-84.189,317.05,0.4,8
1762640047247.647,GPS,33.008,-84.189,317.05,0.4,7
1762640048132.451,GPS,33.008,-84.189,317.05,0.24,7
1762640048248.158,GPS,33.008,-84.189,317.05,0.24,7
1762640049129.132,GPS,33.008,-84.189,317.05,0.7,7
1762640049246.011,GPS,33.008,-84.189,317.05,0.7,7
1762640050135.433,GPS,33.008,-84.189,317.05,1.22,7
1762640050247.609,GPS,33.008,-84.189,317.05,1.22,7
1762640051142.417,GPS,33.008,-84.189,317.05,0.61,7
1762640051248.838,GPS,33.008,-84.189,317.05,0.61,7
1762640052143.003,GPS,33.008,-84.189,317.05,0.21,7
1762640052249.305,GPS,33.008,-84.189,317.05,0.21,8
1762640053139.119,GPS,33.008,-84.189,317.05,0.03,8
1762640053255.416,GPS,33.008,-84.189,317.05,0.03,7
1762640054137.735,GPS,33.008,-84.189,317.05,0.09,7
1762640054251.722,GPS,33.008,-84.189,317.05,0.09,8
1762640055147.568,GPS,33.008,-84.189,317.05,0.3,8
1762640055261.666,GPS,33.008,-84.189,317.05,0.3,8
1762640056135.018,GPS,33.008,-84.189,317.05,0.4,8
1762640056247.897,GPS,33.008,-84.189,317.05,0.4,8
1762640057133.732,GPS,33.008,-84.189,317.05,0.51,8
1762640057246.687,GPS,33.008,-84.189,317.05,0.51,7
1762640058146.963,GPS,33.008,-84.189,317.05,0.3,7
1762640058247.421,GPS,33.008,-84.189,317.05,0.3,7
1762640059151.856,GPS,33.008,-84.189,317.05,0.05,7
1762640059265.752,GPS,33.008,-84.189,317.05,0.05,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.24,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.24,8
1762640061137.745,GPS,33.008,-84.189,317.05,0.44,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.44,8
1762640062147.243,GPS,33.008,-84.189,317.05,0.45,8
1762640062265.249,GPS,33.008,-84.189,317.05,0.45,8
1762640063135.382,GPS,33.008,-84.189,317.05,0.23,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.23,8
1762640064136.166,GPS,33.008,-84.189,317.05,0.59,8
1762640064251.438,GPS,33.008,-84.189,317.05,0.59,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.45,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.45,6
1762640066133.802,GPS,33.008,-84.189,317.05,0.23,6
1762640066248.316,GPS,33.008,-84.189,317.05,0.23,7
1762640067142.409,GPS,33.008,-84.189,317.05,0.16,7
1762640067242.961,GPS,33.008,-84.189,317.05,0.16,6
1762640068134.112,GPS,33.008,-84.189,317.05,0.1,6
1762640068245.734,GPS,33.008,-84.189,317.05,0.1,6
1762640069145.028,GPS,33.008,-84.189,317.05,0.62,6
1762640069260.998,GPS,33.008,-84.189,317.05,0.62,7
1762640070145.306,GPS,33.008,-84.189,317.05,0.22,7
1762640070247.267,GPS,33.008,-84.189,317.05,0.22,7
1762640071132.567,GPS,33.008,-84.189,317.05,0.21,7
1762640071246.944,GPS,33.008,-84.189,317.05,0.21,7
1762640072135.571,GPS,33.008,-84.189,317.05,0.67,7
1762640072249.835,GPS,33.008,-84.189,317.05,0.67,7
1762640073132.733,GPS,33.008,-84.189,317.05,0.89,7
1762640073245.899,GPS,33.008,-84.189,317.05,0.89,6
1762640074126.489,GPS,33.008,-84.189,317.05,0.2,6
1762640074241.881,GPS,33.008,-84.189,317.05,0.2,6
1762640075144.492,GPS,33.008,-84.189,317.05,0.26,6
1762640075250.152,GPS,33.008,-84.189,317.05,0.26,7
1762640076133.866,GPS,33.008,-84.189,317.05,0.26,7
1762640076247.641,GPS,33.008,-84.189,317.05,0.26,7
1762640077146.068,GPS,33.008,-84.189,317.05,0.36,7
1762640077252.851,GPS,33.008,-84.189,317.05,0.36,8
1.76264E+12,GPS,33.008,-84.189,317.05,0.18,8
1762640078245.584,GPS,33.008,-84.189,317.05,0.18,7
1762640079132.927,GPS,33.008,-84.189,317.05,0.26,7
1762640079256.687,GPS,33.008,-84.189,317.05,0.26,7
1762640080129.449,GPS,33.008,-84.189,317.05,1.2,7
1762640080245.723,GPS,33.008,-84.189,317.05,1.2,6
1762640081151.787,GPS,33.008,-84.189,317.05,0.29,6
1762640081243.396,GPS,33.008,-84.189,317.05,0.29,6
1762640082132.713,GPS,33.008,-84.189,317.05,0.21,6
1762640082253.579,GPS,33.008,-84.189,317.05,0.21,5
1762640083135.665,GPS,33.008,-84.189,317.05,0.6,5
1762640083249.838,GPS,33.008,-84.189,317.05,0.6,7
1.76264E+12,GPS,33.008,-84.189,317.05,0.48,7
1762640084249.608,GPS,33.008,-84.189,317.05,0.48,7
1762640085133.726,GPS,33.008,-84.189,317.05,0.58,7
1762640085246.939,GPS,33.008,-84.189,317.05,0.58,8
1762640086133.092,GPS,33.008,-84.189,317.05,0.55,8
