Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640396288.000	10000000	9286.000	16.800	2.000	-36.700	38.900	185.600	182.600	174.100	56.300	115.200	42.300	18.900	13.700	12.800	1.116	-2.293	-0.666	26.870	39.635	17.405	34.847	25.794
1762640003072.000	10000000	9284.000	16.800	2.000	-36.400	42.300	185.600	182.600	174.100	56.300	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.180	39.697	17.467	35.120	25.789
1762640396288.000	10000000	9284.000	16.800	2.000	-36.400	42.300	185.600	182.600	174.100	56.300	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.230	39.809	17.467	35.268	25.789
1762640396288.000	10000000	9284.000	16.800	2.000	-36.400	42.300	185.600	182.600	174.100	56.300	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.230	39.834	17.578	35.405	25.789
1762640396288.000	10000000	9324.000	16.800	2.000	-36.400	42.300	185.600	182.600	174.100	66.300	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.341	39.883	17.678	35.616	25.900
1762640396288.000	10000000	9324.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	70.000	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.267	39.920	17.665	35.703	25.900
1762640396288.000	10000000	9324.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	70.000	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.255	39.995	17.603	36.199	25.900
1762640396288.000	10000000	9324.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	70.000	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.329	39.908	17.529	35.839	25.900
1762640396288.000	10000000	9324.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	70.000	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.317	39.983	17.380	35.901	25.900
1762640396288.000	10000000	9485.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	72.100	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.341	39.858	17.368	35.901	26.347
1762640003072.000	10000000	9485.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	72.100	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.279	39.796	17.330	35.988	26.347
1762640396288.000	10000000	9485.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	72.100	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.279	39.784	17.008	36.038	26.347
1762640396288.000	10000000	9485.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	72.100	115.200	42.600	18.900	14.300	12.800	1.116	-2.293	-0.666	27.292	39.834	17.231	36.075	26.347
1762640396288.000	10000000	9485.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	72.100	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.304	39.685	17.256	36.038	26.347
1762640396288.000	10000000	9485.000	16.800	2.000	-36.000	48.800	185.600	182.600	174.100	72.100	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.304	39.660	16.512	35.579	26.347
1762640396288.000	10000000	9485.000	16.800	2.000	-36.000	58.500	185.600	182.600	174.100	76.900	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.155	39.697	16.375	35.492	26.347
1762640396288.000	10000000	9629.000	16.800	2.000	-36.000	58.500	185.600	182.600	174.100	76.900	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.230	39.610	16.387	35.492	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-36.000	58.500	185.600	182.600	174.100	76.900	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.242	39.610	16.437	35.628	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-36.000	58.500	185.600	182.600	174.100	76.900	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.292	39.337	16.375	35.703	26.747
1762640003072.000	10000000	9629.000	17.000	2.000	-36.000	58.500	185.600	182.600	174.100	76.900	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.143	39.189	16.301	35.814	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-36.000	58.500	185.600	182.600	174.100	76.900	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	26.944	39.189	16.251	35.579	26.747
